Row,DCP,CL,TD_P
60,-1.4777996476635362,1.6662114932135454,-1.6338704566103686
61,-1.4034474420427467,1.6662114932135454,-1.6338704566103686
62,-1.9625951791381466,1.6662114932135454,-1.6338704566103686
63,1.6084316495175062,1.6662114932135454,1.612687766232084
64,1.1273172636126987,1.6662114932135454,-1.6338704566103686
65,1.1870226748038246,1.6662114932135454,-1.6338704566103686
66,1.6084316495175062,1.6662114932135454,-0.0056583997605912
67,1.6084316495175062,1.6662114932135454,0.02327028513296888
68,1.6084316495175062,1.6662114932135454,-0.1291824103395595
69,0.9898429508633009,1.6662114932135454,-1.6338704566103686
70,-1.5325098916021052,1.6662114932135454,-1.6338704566103686
71,1.6084316495175062,1.6662114932135454,-0.12284449254490576
72,-2.0789346474876123,1.6662114932135454,-1.6338704566103686
73,-1.7414280828632112,1.6662114932135454,-1.6338704566103686
74,0.9032686924142409,1.6662114932135454,-1.6338704566103686
75,-1.118241590928732,1.6662114932135454,-1.6338704566103686
76,0.8777183794479724,1.6662114932135454,-1.6338704566103686
77,1.1145688781052951,1.6662114932135454,-1.6338704566103686
78,1.6084316495175062,1.6662114932135454,-0.07667540164117952
79,1.210478555650396,1.6662114932135454,-1.6338704566103686
80,-1.3295115532637716,1.6662114932135454,-1.6338704566103686
81,-1.7740970701989518,1.6662114932135454,-1.6338704566103686
82,-1.3696321997640044,1.6662114932135454,-1.6338704566103686
83,1.1460318315618685,1.6662114932135454,-1.6338704566103686
84,1.6084316495175062,1.6662114932135454,1.612687766232084
85,-2.4013131817957585,1.6662114932135454,-1.6338704566103686
86,1.6084316495175062,1.6662114932135454,-0.0778923658971804
87,-0.3775368054792381,1.6662114932135454,-1.6338704566103686
88,-1.4852847496985373,1.6662114932135454,-1.6338704566103686
89,1.058315188250457,1.6662114932135454,-1.6338704566103686
90,-0.12609589374448976,1.6662114932135454,-1.6338704566103686
91,1.0255921953483897,1.6662114932135454,-1.6338704566103686
92,1.0021775824691006,1.6662114932135454,-1.6338704566103686
93,-1.2491721410473466,1.6662114932135454,-1.6338704566103686
94,1.205428112942588,1.6662114932135454,-1.6338704566103686
95,1.6084316495175062,1.6662114932135454,0.12617168363220324
96,1.6084316495175062,1.6662114932135454,1.612687766232084
97,1.6084316495175062,1.6662114932135454,-0.16471860715115694
98,-1.21277823328417,1.6662114932135454,-1.6338704566103686
99,-1.081689295974998,1.6662114932135454,-1.6338704566103686
100,1.0901264426449273,1.6662114932135454,-1.6338704566103686
101,-1.5690568973541719,1.6662114932135454,-1.6338704566103686
102,1.0908522420814168,1.6662114932135454,-1.6338704566103686
103,1.6084316495175062,1.6662114932135454,-0.1999246016052369
104,1.6084316495175062,1.6662114932135454,0.00929098747417894
105,1.1596958032965792,1.6662114932135454,-1.6338704566103686
106,1.6084316495175062,1.6662114932135454,-0.010304830915411897
107,-1.0478549118845484,1.6662114932135454,-1.6338704566103686
108,-1.150024414809488,1.6662114932135454,-1.6338704566103686
109,-1.3576256583898336,1.6662114932135454,-1.6338704566103686
110,-1.2025885848526394,1.6662114932135454,-1.6338704566103686
111,1.0505323216344076,1.6662114932135454,-1.6338704566103686
112,-1.2901259939098049,1.6662114932135454,-1.6338704566103686
113,-1.7805366778422527,1.6662114932135454,-1.6338704566103686
114,1.2887954488130053,1.6662114932135454,-1.6338704566103686
115,1.1574711694139883,1.6662114932135454,-1.6338704566103686
116,1.0898738742162055,1.6662114932135454,-1.6338704566103686
117,-0.13872423021768326,1.6662114932135454,-1.6338704566103686
118,-1.4702254479272598,1.6662114932135454,-1.6338704566103686
119,-1.6962262148957938,1.6662114932135454,-1.6338704566103686
120,-1.293863314007893,1.6662114932135454,-1.6338704566103686
121,-1.3190252130067028,1.6662114932135454,-1.6338704566103686
122,1.6084316495175062,1.6662114932135454,0.24447424282993158
123,-1.6176958696234442,1.6662114932135454,-1.6338704566103686
124,-1.4927221302567943,1.6662114932135454,-1.6338704566103686
125,1.6084316495175062,1.6662114932135454,1.612687766232084
126,-1.718195799481114,1.6662114932135454,-1.6338704566103686
127,0.986592815822788,1.6662114932135454,-1.6338704566103686
128,0.935937656501337,1.6662114932135454,-1.6338704566103686
129,1.0862528822108328,1.6662114932135454,-1.6338704566103686
130,-1.4977522433658597,1.6662114932135454,-1.6338704566103686
131,-0.45083076308687625,1.6662114932135454,-1.6338704566103686
132,1.1229491250134411,1.6662114932135454,-1.6338704566103686
133,1.1350936855057903,1.6662114932135454,-1.6338704566103686
134,1.0329738656479304,1.6662114932135454,-1.6338704566103686
135,1.2103876647113898,1.6662114932135454,-1.6338704566103686
136,-1.4048431105878822,1.6662114932135454,-1.6338704566103686
137,-1.6325139341807864,1.6662114932135454,-1.6338704566103686
138,1.6084316495175062,1.6662114932135454,1.612687766232084
139,-1.164087793127019,1.6662114932135454,-1.6338704566103686
140,1.266259201016547,1.6662114932135454,-1.6338704566103686
141,1.6084316495175062,1.6662114932135454,-0.021056275589318198
142,-1.5392689652445337,1.6662114932135454,-1.6338704566103686
143,-1.7681776687762216,1.6662114932135454,-1.6338704566103686
144,1.6084316495175062,1.6662114932135454,-0.18116893718649868
145,-1.1890432107955797,1.6662114932135454,-1.6338704566103686
146,-1.4156858330631634,1.6662114932135454,-1.6338704566103686
147,1.027679157543729,1.6662114932135454,-1.6338704566103686
148,-1.616380117956514,1.6662114932135454,-1.6338704566103686
149,-1.236751567120162,1.6662114932135454,-1.6338704566103686
150,-1.8939915593627368,1.6662114932135454,-1.6338704566103686
151,1.0671994719125588,1.6662114932135454,-1.6338704566103686
152,-1.7569745259523264,1.6662114932135454,-1.6338704566103686
153,-1.073100740635733,1.6662114932135454,-1.6338704566103686
154,-1.0229578503633299,1.6662114932135454,-1.6338704566103686
155,-1.7631083855169793,1.6662114932135454,-1.6338704566103686
156,1.0519639817762434,1.6662114932135454,-1.6338704566103686
157,-1.789966220939736,1.6662114932135454,-1.6338704566103686
158,-1.8788894084140886,1.6662114932135454,-1.6338704566103686
159,-1.0676430919147006,1.6662114932135454,-1.6338704566103686
160,1.104853371198264,1.6662114932135454,-1.6338704566103686
161,-0.17635341915325586,1.6662114932135454,-1.6338704566103686
162,1.0623020111621915,1.6662114932135454,-1.6338704566103686
163,-1.7568155920832826,1.6662114932135454,-1.6338704566103686
164,-1.7713124933586124,1.6662114932135454,-1.6338704566103686
165,-1.7767761339995565,1.6662114932135454,-1.6338704566103686
166,-1.715545176649756,1.6662114932135454,-1.6338704566103686
167,-0.5568093913997235,1.6662114932135454,-1.6338704566103686
168,-1.6246401721006767,1.6662114932135454,-1.6338704566103686
169,1.1251461972760246,1.6662114932135454,-1.6338704566103686
170,1.6084316495175062,1.6662114932135454,0.029871583442087502
171,-1.621971395537941,1.6662114932135454,-1.6338704566103686
172,-1.4922024979689201,1.6662114932135454,-1.6338704566103686
173,1.1998362016944957,1.6662114932135454,-1.6338704566103686
174,-1.2069386841720322,1.6662114932135454,-1.6338704566103686
175,-1.9652057463354249,1.6662114932135454,-1.6338704566103686
176,-1.3505670153839295,1.6662114932135454,-1.6338704566103686
177,1.1675654306301064,1.6662114932135454,-1.6338704566103686
178,0.966073016748027,1.6662114932135454,-1.6338704566103686
179,1.0086267214383053,1.6662114932135454,-1.6338704566103686
180,-0.36659846558289233,1.6662114932135454,-1.6338704566103686
181,1.242961859356157,1.6662114932135454,-1.6338704566103686
182,-1.5728973115253688,1.6662114932135454,-1.6338704566103686
183,-1.2582734232655783,1.6662114932135454,-1.6338704566103686
184,-1.2148910914838333,1.6662114932135454,-1.6338704566103686
185,-1.4451697176692986,1.6662114932135454,-1.6338704566103686
186,-1.4042677809979043,1.6662114932135454,-1.6338704566103686
187,-1.6339079022162948,1.6662114932135454,-1.6338704566103686
188,-2.0572923863990127,1.6662114932135454,-1.6338704566103686
189,1.0738182454448042,1.6662114932135454,-1.6338704566103686
190,-0.3887094546706196,1.6662114932135454,-1.6338704566103686
191,-1.6419307087736545,1.6662114932135454,-1.6338704566103686
192,0.9651031049634284,1.6662114932135454,-1.6338704566103686
193,1.0301741549120296,1.6662114932135454,-1.6338704566103686
194,1.6084316495175062,1.6662114932135454,1.612687766232084
195,-1.3827442313126728,1.6662114932135454,-1.6338704566103686
196,-1.445250570586658,1.6662114932135454,-1.6338704566103686
197,-1.6567914762651805,1.6662114932135454,-1.6338704566103686
198,1.6084316495175062,1.6662114932135454,1.612687766232084
199,-1.9643616521167195,1.6662114932135454,-1.6338704566103686
200,-1.6317981114716231,1.6662114932135454,-1.6338704566103686
201,-1.5371064869591284,1.6662114932135454,-1.6338704566103686
202,-1.6107934853120833,1.6662114932135454,-1.6338704566103686
203,-1.3744579684557983,1.6662114932135454,-1.6338704566103686
204,-1.4613144296344098,1.6662114932135454,-1.6338704566103686
205,1.6084316495175062,1.6662114932135454,1.612687766232084
206,-0.9306933655775247,1.6662114932135454,-1.6338704566103686
207,-1.1618983604394562,1.6662114932135454,-1.6338704566103686
208,-1.4723744173649227,1.6662114932135454,-1.6338704566103686
209,-1.784174063999355,1.6662114932135454,-1.6338704566103686
210,-1.3815202388046912,1.6662114932135454,-1.6338704566103686
211,-1.362627492409632,1.6662114932135454,-1.6338704566103686
212,1.6084316495175062,1.6662114932135454,-0.21697462315380783
213,-0.43022282976990195,1.6662114932135454,-1.6338704566103686
214,0.9653786776344229,1.6662114932135454,-1.6338704566103686
215,-1.397979710581994,1.6662114932135454,-1.6338704566103686
216,-0.073647223898454,1.6662114932135454,-1.6338704566103686
217,0.9566574898360205,1.6662114932135454,-1.6338704566103686
218,1.1590308704530583,1.6662114932135454,-1.6338704566103686
219,1.045402956825631,1.6662114932135454,-1.6338704566103686
220,1.037055838189652,1.6662114932135454,-1.6338704566103686
221,1.6084316495175062,1.6662114932135454,-0.10400330531622069
222,-1.3156739519853249,1.6662114932135454,-1.6338704566103686
223,-0.763463816993326,1.6662114932135454,-1.6338704566103686
224,-1.2800062868406272,1.6662114932135454,-1.6338704566103686
225,1.6084316495175062,1.6662114932135454,1.612687766232084
226,1.1133559406017999,1.6662114932135454,-1.6338704566103686
227,1.0712964887573282,1.6662114932135454,-1.6338704566103686
228,0.9910237536132879,1.6662114932135454,-1.6338704566103686
229,1.6084316495175062,1.6662114932135454,1.612687766232084
230,-1.5483321064438542,1.6662114932135454,-1.6338704566103686
231,-0.5286733424756893,1.6662114932135454,-1.6338704566103686
232,1.1361725145520873,1.6662114932135454,-1.6338704566103686
233,-1.8407526287741465,1.6662114932135454,-1.6338704566103686
234,-1.510995553359978,1.6662114932135454,-1.6338704566103686
235,-2.0661433642504385,1.6662114932135454,-1.6338704566103686
236,1.050323010346279,1.6662114932135454,-1.6338704566103686
237,1.097647877904607,1.6662114932135454,-1.6338704566103686
238,-1.427997395967811,1.6662114932135454,-1.6338704566103686
239,-1.3335465338132018,1.6662114932135454,-1.6338704566103686
240,-1.658838968567401,1.6662114932135454,-1.6338704566103686
241,-1.509306280187346,1.6662114932135454,-1.6338704566103686
242,-0.9906950974768824,1.6662114932135454,-1.6338704566103686
243,1.1370114321091778,1.6662114932135454,-1.6338704566103686
244,1.0032413870011252,1.6662114932135454,-1.6338704566103686
245,0.9508628415312038,1.6662114932135454,-1.6338704566103686
246,-1.559112952022456,1.6662114932135454,-1.6338704566103686
247,-1.3035440720966989,1.6662114932135454,-1.6338704566103686
248,-1.412127992792154,1.6662114932135454,-1.6338704566103686
249,-1.5787354311987738,1.6662114932135454,-1.6338704566103686
250,-1.3481638920681274,1.6662114932135454,-1.6338704566103686
251,-0.8835988581210329,1.6662114932135454,-1.6338704566103686
252,-1.6409857804800807,1.6662114932135454,-1.6338704566103686
253,-1.2364346863922775,1.6662114932135454,-1.6338704566103686
254,1.1890127778224233,1.6662114932135454,-1.6338704566103686
255,1.012922910883887,1.6662114932135454,-1.6338704566103686
256,1.1325099235004836,1.6662114932135454,-1.6338704566103686
257,-1.2451201782624017,1.6662114932135454,-1.6338704566103686
258,-1.1525424284300747,1.6662114932135454,-1.6338704566103686
259,-1.1325244062407287,1.6662114932135454,-1.6338704566103686
260,-1.5092128896614936,1.6662114932135454,-1.6338704566103686
261,-2.131630102075177,1.6662114932135454,-1.6338704566103686
262,-1.6498062440049523,1.6662114932135454,-1.6338704566103686
263,-1.7373477253953302,1.6662114932135454,-1.6338704566103686
264,-1.449786934817091,1.6662114932135454,-1.6338704566103686
265,-1.333904937452115,1.6662114932135454,-1.6338704566103686
266,-1.292367373653696,1.6662114932135454,-1.6338704566103686
267,-1.3169852761054974,1.6662114932135454,-1.6338704566103686
268,-1.4634037302381835,1.6662114932135454,-1.6338704566103686
269,1.0917577629830737,1.6662114932135454,-1.6338704566103686
270,-1.0993219357383681,1.6662114932135454,-1.6338704566103686
271,-1.5481670087462915,1.6662114932135454,-1.6338704566103686
272,-1.333060892794096,1.6662114932135454,-1.6338704566103686
273,1.6084316495175062,1.6662114932135454,1.612687766232084
274,1.1653430619104126,1.6662114932135454,-1.6338704566103686
275,1.6084316495175062,1.6662114932135454,-0.07833164962045895
276,1.1830983215096111,1.6662114932135454,-1.6338704566103686
277,1.6084316495175062,1.6662114932135454,1.612687766232084
278,-1.3996826161560423,1.6662114932135454,-1.6338704566103686
279,-1.8454054153329662,1.6662114932135454,-1.6338704566103686
280,-1.2263432668456704,1.6662114932135454,-1.6338704566103686
281,1.6084316495175062,1.6662114932135454,1.612687766232084
282,1.0981588359107861,1.6662114932135454,-1.6338704566103686
283,1.6084316495175062,1.6662114932135454,-0.054976250629475185
284,-0.1174602378304983,1.6662114932135454,-1.6338704566103686
285,-0.21096208193797603,1.6662114932135454,-1.6338704566103686
286,-1.5403122696078764,1.6662114932135454,-1.6338704566103686
287,1.1730795265966667,1.6662114932135454,-1.6338704566103686
288,-1.0884315246402425,1.6662114932135454,-1.6338704566103686
289,1.6084316495175062,1.6662114932135454,-0.04936561705569623
290,0.9670769782793948,1.6662114932135454,-1.6338704566103686
291,-1.7106094150642306,1.6662114932135454,-1.6338704566103686
292,-1.7653509230944853,1.6662114932135454,-1.6338704566103686
293,1.6084316495175062,1.6662114932135454,1.612687766232084
294,1.0330069245209015,1.6662114932135454,-1.6338704566103686
295,-1.247974663367953,1.6662114932135454,-1.6338704566103686
296,1.0552593548427114,1.6662114932135454,-1.6338704566103686
297,1.139932216295041,1.6662114932135454,-1.6338704566103686
298,1.6084316495175062,1.6662114932135454,0.07542868340117775
299,-1.6854554488186697,1.6662114932135454,-1.6338704566103686
300,-1.1315892918457693,1.6662114932135454,-1.6338704566103686
301,-0.1610299854703293,1.6662114932135454,-1.6338704566103686
302,1.2141924541480145,1.6662114932135454,-1.6338704566103686
303,-1.6493639867028627,1.6662114932135454,-1.6338704566103686
304,-1.265983607453322,1.6662114932135454,-1.6338704566103686
305,-1.6580799988154387,1.6662114932135454,-1.6338704566103686
306,-1.5989213018139021,1.6662114932135454,-1.6338704566103686
307,-1.0454130468749645,1.6662114932135454,-1.6338704566103686
308,-1.1083250138099128,1.6662114932135454,-1.6338704566103686
309,1.003717006011631,1.6662114932135454,-1.6338704566103686
310,1.112968319362273,1.6662114932135454,-1.6338704566103686
311,0.08002209833638577,1.6662114932135454,-1.6338704566103686
312,0.9961725736940573,1.6662114932135454,-1.6338704566103686
313,-1.4171955501742952,1.6662114932135454,-1.6338704566103686
314,-0.039293145353529846,1.6662114932135454,-1.6338704566103686
315,1.1309781477866625,1.6662114932135454,-1.6338704566103686
316,1.6084316495175062,1.6662114932135454,-0.14306413943025265
317,-1.3124318972449223,1.6662114932135454,-1.6338704566103686
318,0.948000258948734,1.6662114932135454,-1.6338704566103686
319,-1.0231549401622846,1.6662114932135454,-1.6338704566103686
320,1.1732134386548572,1.6662114932135454,-1.6338704566103686
321,1.1896468346290554,1.6662114932135454,-1.6338704566103686
322,-1.2807686285519524,1.6662114932135454,-1.6338704566103686
323,1.6084316495175062,1.6662114932135454,1.612687766232084
324,1.6084316495175062,1.6662114932135454,-0.04996786102677417
325,-1.4267841832185475,1.6662114932135454,-1.6338704566103686
326,-1.2151977223356025,1.6662114932135454,-1.6338704566103686
327,0.9431915021169592,1.6662114932135454,-1.6338704566103686
328,1.6084316495175062,1.6662114932135454,-0.19938345781205735
329,1.6084316495175062,1.6662114932135454,0.11520548220249349
330,1.6084316495175062,1.6662114932135454,-0.10071954305770967
331,1.6084316495175062,1.6662114932135454,1.612687766232084
332,1.6084316495175062,1.6662114932135454,1.612687766232084
333,0.23685213263682245,1.6662114932135454,-1.6338704566103686
334,1.0266739187185103,1.6662114932135454,-1.6338704566103686
335,1.6084316495175062,1.6662114932135454,1.612687766232084
336,1.6084316495175062,1.6662114932135454,1.612687766232084
337,-1.8532414321305677,1.6662114932135454,-1.6338704566103686
338,1.6084316495175062,1.6662114932135454,0.09863323139268533
339,-0.277163255488165,1.6662114932135454,-1.6338704566103686
340,-1.507439867625242,1.6662114932135454,-1.6338704566103686
341,1.6084316495175062,1.6662114932135454,-0.09699016216896676
342,1.2164200487572083,1.6662114932135454,-1.6338704566103686
343,-1.1269928148231987,1.6662114932135454,-1.6338704566103686
344,-1.5380244592136625,1.6662114932135454,-1.6338704566103686
345,1.6084316495175062,1.6662114932135454,-0.04817173983563414
346,1.6084316495175062,1.6662114932135454,-0.08442432694673484
347,1.6084316495175062,1.6662114932135454,0.037375042789297444
348,1.6084316495175062,1.6662114932135454,-0.13740722983792505
349,-0.25218342938476385,1.6662114932135454,-1.6338704566103686
350,-1.277795798301115,1.6662114932135454,-1.6338704566103686
351,-1.5256000881430445,1.6662114932135454,-1.6338704566103686
352,-1.6380192625926586,1.6662114932135454,-1.6338704566103686
353,1.1132909909866964,1.6662114932135454,-1.6338704566103686
354,1.2047473504256558,1.6662114932135454,-1.6338704566103686
355,1.0849851457786432,1.6662114932135454,-1.6338704566103686
356,1.6084316495175062,1.6662114932135454,1.612687766232084
357,1.0327699286535292,1.6662114932135454,-1.6338704566103686
358,-1.3851247642697346,1.6662114932135454,-1.6338704566103686
359,-1.7926729396322498,1.6662114932135454,-1.6338704566103686
360,-1.5047990755324376,1.6662114932135454,-1.6338704566103686
361,1.0877250794726705,1.6662114932135454,-1.6338704566103686
362,-1.5477850016884964,1.6662114932135454,-1.6338704566103686
363,-1.2101486737946545,1.6662114932135454,-1.6338704566103686
364,1.6084316495175062,1.6662114932135454,-0.016369630925465516
365,1.0624223985760115,1.6662114932135454,-1.6338704566103686
366,1.0580201116980932,1.6662114932135454,-1.6338704566103686
367,-1.032524887149799,1.6662114932135454,-1.6338704566103686
368,1.6084316495175062,1.6662114932135454,1.612687766232084
369,1.1844065249363331,1.6662114932135454,-1.6338704566103686
370,1.2364632783784875,1.6662114932135454,-1.6338704566103686
371,-1.4935212506253925,1.6662114932135454,-1.6338704566103686
372,0.9839685670581312,1.6662114932135454,-1.6338704566103686
373,0.00491850727225951,1.6662114932135454,-1.6338704566103686
374,1.6084316495175062,1.6662114932135454,-0.2147063767383234
375,0.9059589803076381,1.6662114932135454,-1.6338704566103686
376,1.6084316495175062,1.6662114932135454,-0.03225208671310817
377,-1.5891135654481343,1.6662114932135454,-1.6338704566103686
378,-1.0139946515969498,1.6662114932135454,-1.6338704566103686
379,1.1053555175682945,1.6662114932135454,-1.6338704566103686
380,1.6084316495175062,1.6662114932135454,0.0367560475094721
381,-1.3805839764014298,1.6662114932135454,-1.6338704566103686
382,1.6084316495175062,1.6662114932135454,1.612687766232084
383,1.0296611676830543,1.6662114932135454,-1.6338704566103686
384,1.6084316495175062,1.6662114932135454,-0.12919573644265947
385,1.6084316495175062,1.6662114932135454,1.612687766232084
386,-0.07562759783533465,1.6662114932135454,-1.6338704566103686
387,1.6084316495175062,1.6662114932135454,-0.12537859664377726
388,1.6084316495175062,1.6662114932135454,-0.016580457968820062
389,1.0469470446042473,1.6662114932135454,-1.6338704566103686
390,-1.505023008786161,1.6662114932135454,-1.6338704566103686
391,-1.2295290610404706,1.6662114932135454,-1.6338704566103686
392,-1.4611454671112376,1.6662114932135454,-1.6338704566103686
393,-1.8524721312076708,1.6662114932135454,-1.6338704566103686
394,-1.0395678153076562,1.6662114932135454,-1.6338704566103686
395,1.141244351943626,1.6662114932135454,-1.6338704566103686
396,1.6084316495175062,1.6662114932135454,-0.20279061638483098
397,1.1021401313109112,1.6662114932135454,-1.6338704566103686
398,-1.930684723850437,1.6662114932135454,-1.6338704566103686
399,-1.6582045683261086,1.6662114932135454,-1.6338704566103686
400,-1.391348988895519,1.6662114932135454,-1.6338704566103686
401,1.6084316495175062,1.6662114932135454,1.612687766232084
402,-0.37795557560364207,1.6662114932135454,-1.6338704566103686
403,1.043440948452625,1.6662114932135454,-1.6338704566103686
404,-0.2906006162258486,1.6662114932135454,-1.6338704566103686
405,1.6084316495175062,1.6662114932135454,0.03809469911268321
406,0.9243551345265948,1.6662114932135454,-1.6338704566103686
407,-1.3873750455282325,1.6662114932135454,-1.6338704566103686
408,-0.6992370616125594,1.6662114932135454,-1.6338704566103686
409,-1.677712715264197,1.6662114932135454,-1.6338704566103686
410,-0.2314253677572673,1.6662114932135454,-1.6338704566103686
411,1.6084316495175062,1.6662114932135454,-0.013557683724051257
412,-1.470295662149225,1.6662114932135454,-1.6338704566103686
413,-1.371015276355531,1.6662114932135454,-1.6338704566103686
414,1.1717458654571948,1.6662114932135454,-1.6338704566103686
415,1.1118320526707803,1.6662114932135454,-1.6338704566103686
416,1.6084316495175062,1.6662114932135454,-0.05623042395490068
417,1.6084316495175062,1.6662114932135454,-0.030763907969574036
418,1.08318506640175,1.6662114932135454,-1.6338704566103686
419,1.0822075938527527,1.6662114932135454,-1.6338704566103686
420,1.6084316495175062,1.6662114932135454,-0.08734777293728993
421,-1.4656951039745094,1.6662114932135454,-1.6338704566103686
422,1.6084316495175062,1.6662114932135454,0.09964731374883996
423,1.6084316495175062,1.6662114932135454,0.10511764898116126
424,1.6084316495175062,1.6662114932135454,0.03363533551088709
425,1.6084316495175062,1.6662114932135454,0.07131232386432321
426,-0.3006028655504803,1.6662114932135454,-1.6338704566103686
427,1.6084316495175062,1.6662114932135454,1.612687766232084
428,-1.184377920800075,1.6662114932135454,-1.6338704566103686
429,1.6084316495175062,1.6662114932135454,-0.0419857426397284
430,-1.5973658562288788,1.6662114932135454,-1.6338704566103686
431,1.0629461373286888,1.6662114932135454,-1.6338704566103686
432,1.6084316495175062,1.6662114932135454,-0.03802224167389855
433,1.1866839124077342,1.6662114932135454,-1.6338704566103686
434,1.1349331817898867,1.6662114932135454,-1.6338704566103686
435,1.0622438679669652,1.6662114932135454,-1.6338704566103686
436,1.6084316495175062,1.6662114932135454,-0.023042332094218656
437,1.169653587337721,1.6662114932135454,-1.6338704566103686
438,-1.629982833613579,1.6662114932135454,-1.6338704566103686
439,-1.9597134527315123,1.6662114932135454,-1.6338704566103686
440,-1.3026163894247258,1.6662114932135454,-1.6338704566103686
441,1.0562302076887047,1.6662114932135454,-1.6338704566103686
442,1.6084316495175062,1.6662114932135454,-0.04097938110622129
443,1.6084316495175062,1.6662114932135454,-0.01935928603789204
444,0.8906859744318293,1.6662114932135454,-1.6338704566103686
445,1.025322270802667,1.6662114932135454,-1.6338704566103686
446,1.6084316495175062,1.6662114932135454,0.07631105940132696
447,0.871023892474452,1.6662114932135454,-1.6338704566103686
448,-0.27974481894670855,1.6662114932135454,-1.6338704566103686
449,1.6084316495175062,1.6662114932135454,-0.07055773822102483
450,1.6084316495175062,1.6662114932135454,-0.4396453495393038
451,1.6084316495175062,1.6662114932135454,1.612687766232084
452,1.1866324287686543,1.6662114932135454,-1.6338704566103686
453,1.2488239922298947,1.6662114932135454,-1.6338704566103686
454,-1.1237670968881928,1.6662114932135454,-1.6338704566103686
455,-1.427578020778985,1.6662114932135454,-1.6338704566103686
456,1.2302810572534622,1.6662114932135454,-1.6338704566103686
457,1.6084316495175062,1.6662114932135454,0.026479652837966855
458,1.0952097176869953,1.6662114932135454,-1.6338704566103686
459,-1.395902121616861,1.6662114932135454,-1.6338704566103686
460,-1.2594004658038298,1.6662114932135454,-1.6338704566103686
461,1.6084316495175062,1.6662114932135454,0.08805125685447643
462,-1.2806271048572908,1.6662114932135454,-1.6338704566103686
463,1.6084316495175062,1.6662114932135454,-0.08890102787962961
