Row,z_1,z_2
0,0.07631595369939825,1.4034889416964589
1,0.09856932946844754,1.3820287664689506
2,0.07616599781690181,1.4034922977330706
3,,
4,-0.02225088404011566,1.3821977399192833
5,0.03978526263522775,1.4043065043997736
6,0.09856932946844754,1.3820287664689506
7,,
8,-0.02225088404011566,1.3821977399192833
9,0.02816129921109911,1.4045666505586176
10,0.028197918617268503,1.404565831010456
11,,
12,0.023468486617097883,1.4046716764543437
13,-0.02225088404011566,1.3821977399192833
14,0.023027281759015028,1.4046815506895682
15,,
16,-0.02225088404011566,1.3821977399192833
17,-0.08003080058769396,1.380637334885138
18,-0.05026901445969467,1.4063219335110777
19,,
20,-0.02225088404011566,1.3821977399192833
21,0.01837230091106068,1.4047857299047726
22,0.018900571185213377,1.4047739071316239
23,,
24,-0.08003080058769396,1.380637334885138
25,-0.07173980252255774,1.406802453178777
26,-0.07137859421419268,1.4067943692791176
27,,
28,-0.02225088404011566,1.3821977399192833
29,-0.0021470275430585106,1.4052449557543927
30,-0.0017317984367153372,1.4052356628606426
31,,
32,-0.02225088404011566,1.3821977399192833
33,-0.018550943588209412,1.4056120780166916
34,-0.018283960354839923,1.405606102889267
35,,
36,-0.09417508137354513,1.407304558304432
37,-0.08003080058769396,1.380637334885138
38,-0.094968685943155,1.407322319301511
39,,
40,-0.10013534749324615,1.4074379500125913
41,-0.09985432134576377,1.407431660602505
42,-0.08003080058769396,1.380637334885138
43,,
44,-0.04537251470065773,1.406212349064051
45,-0.044807578639148304,1.4061997057047222
46,-0.02225088404011566,1.3821977399192833
47,,
48,-0.08003080058769396,1.380637334885138
49,-0.11599224179931966,1.4077928298409603
50,-0.11557674801609508,1.4077835310236992
51,,
52,-0.15462738523937802,1.3912668650532742
53,-0.13475735743595219,1.4082127961274165
54,-0.13262477364874015,1.4081650685614897
55,,
56,-0.15462738523937802,1.3912668650532742
57,-0.1498630776677815,1.4085508645599725
58,-0.14942137409421985,1.4085409791634158
59,,
60,-0.21286078544779985,1.4099607633265958
61,-0.15462738523937802,1.3912668650532742
62,-0.21326002550467293,1.4099696983828638
63,,
64,-0.22890962897643952,1.4103199390092376
65,-0.15462738523937802,1.3912668650532742
66,-0.27373911235131476,1.4055075673210542
67,,
68,0.4083778564926463,1.3960573432512329
69,0.4093917925792954,1.3960346511995951
70,0.4590540875591802,1.3529751083393624
71,,
72,0.38048437900865134,1.396681603734469
73,0.4590540875591802,1.3529751083393624
74,0.37998823414093236,1.3966927075358881
75,,
76,0.4590540875591802,1.3529751083393624
77,0.3767594155574962,1.3967649690117239
78,0.37763642627630445,1.3967453413716977
79,,
80,0.4590540875591802,1.3529751083393624
81,0.3715994398935499,1.3968804500916039
82,0.37219845804935964,1.3968670439695587
83,,
84,0.4590540875591802,1.3529751083393624
85,0.2723311975450612,1.3813128263329881
86,0.3484190805711838,1.3973992302372658
87,0.34880152292620875,1.3973906711162494
88,,
89,0.2723311975450612,1.3813128263329881
90,0.29651227596705526,1.3985609128185792
91,0.29747859075839456,1.39853928653914
92,,
93,0.2723311975450612,1.3813128263329881
94,0.2526256115808257,1.3995431033802648
95,0.2536005613494772,1.3995212838486533
96,,
97,0.251843066887643,1.3995606168555421
98,0.2723311975450612,1.3813128263329881
99,0.2516214414933402,1.3995655768672806
100,,
101,0.21625207673582797,1.3837262566390267
102,0.2444787223733138,1.3997254320625334
103,0.2723311975450612,1.3813128263329881
104,,
105,0.21625207673582797,1.3837262566390267
106,0.2418823870577424,1.3997835384617685
107,0.2423332290059752,1.3997734485469264
108,,
109,0.23706126288399482,1.3998914359911523
110,0.21625207673582797,1.3837262566390267
111,0.23702631674356545,1.3998922180913593
112,,
113,0.09856932946844754,1.3820287664689506
114,0.16108582431162832,1.4015917784466412
115,0.21625207673582797,1.3837262566390267
116,,
117,0.09856932946844754,1.3820287664689506
