z_1,z_2
1.1089723457650729,0.7143724117294875
-0.17751773071992935,-0.40440229387308
0.803398506962474,0.41783426560264136
-0.3328064194075111,0.6430991229868555
-0.3412871699963719,-0.44576669489002424
0.02186668750498862,-0.08633860373299028
-0.41213140734760706,-0.2229874610311968
-0.32991947686826295,-0.40974027263721163
-0.45460005196778747,-0.5209691606201019
-0.12333713246337105,-0.2456869524577048
-0.6295827625765759,-0.3091207328477482
0.12963994587612304,0.05703032929917131
-0.9562264860037774,1.51500356993681
-0.2504451571584672,-0.37453676768221605
-0.21860743748863615,0.5246157994466202
-0.40208412791046594,-0.39335854897779887
-0.32176883405928813,-0.42604219784745306
-0.10414145959077449,-0.2941715952920001
-0.48000775895344344,-0.5396499510724461
-0.4865348970019123,0.6321854334003939
-0.5671667450048805,0.18143569991853664
-0.078657173752136,-0.17005070377727924
-0.3894114185147719,-0.5052041956975957
-0.4810767076430441,-0.42634641549219193
-0.42807764172167656,-0.5139608527596382
-0.2636637023378181,0.25771828319836115
-0.5248869648858918,-0.6019046996077709
-1.73552423606181,2.4415520867634997
1.1131535520216307,0.5837109549719045
-0.04994765762075858,-0.061422691039074724
0.34270587929546903,0.966206693110253
-0.23101846710558877,0.3297968673541146
0.25450673073399355,0.07279800734010744
1.0007803025307054,0.7071037200984
-0.22564816844663546,-0.1773118491827725
-0.19621848210279785,0.8219387886480561
1.4977491305354638,0.7896654416784815
-0.26070443052322606,-0.35910652996320247
-0.5175878569673327,-0.6283026022943448
-0.44952440974412916,-0.5533572844346385
-0.1616206955049447,0.09982626820900485
2.059755102737659,1.090624833822847
1.311564691654789,0.6899619539509382
-0.5007981891268436,-0.5852573784265417
-0.4602246502730102,-0.5218783067041969
0.9126404500744476,0.47633433574748407
-0.3092671738858418,-0.2677445758722988
-0.15001264740639783,-0.363082334415823
-1.1391747567106099,1.508149153987478
-0.08697930015360325,-0.26838946171111305
-0.24008072640477826,-0.3477244395212806
0.12963994587612304,0.05703032929917131
-0.26996517761146205,-0.2065426172631684
0.62232382657393,0.3208671007717574
0.14725168166571947,0.06646157658125029
0.8365158523195217,0.4355689101101311
-0.8256933025301815,1.0272435652737941
-0.495942761799883,-0.6014989918293923
-0.11164368905315847,0.2141560171023088
0.12963994587612304,0.05703032929917131
-0.3562907668412597,-0.46120503565489385
-0.46536114627497027,-0.5103390726461078
1.2654974625366964,0.6652925270072536
-0.4524683485419164,-0.5739626029979195
-0.3973338451710574,-0.46458328592647535
-0.22906663143131384,0.21953398936664675
0.8902123589822699,0.4643238856883666
-0.5012575341143785,0.5732837667695881
1.739940370095001,0.9193610887815069
-0.486699249009554,-0.5014829016657929
1.3914012303031922,0.7327151582423136
-0.6477364352686038,-0.20283843048009384
-0.8488759688938607,0.8735818665583819
0.12963994587612304,0.05703032929917131
-0.5424048492181691,-0.6268523357608906
0.5578120144511518,0.36270381673095764
-0.35297644950138524,-0.43623496834564696
-0.2918699830078533,-0.22099066550592533
-0.3060807161713328,-0.399114349037909
-0.3077827357451992,1.1203664957472685
-0.1941176723760094,0.10311308961631245
-1.191368152685698,1.1744107463091136
0.9487270801276934,0.49565905965176327
-0.11754500734775519,-0.18528491832298852
-0.5085657436467856,-0.6044935415697732
-0.6768607183115601,0.7316437621518387
-0.15889151442275073,-0.2889522696424484
-1.0023179747495463,0.886026273515382
-0.43718464386883943,0.33635294884697825
-0.4979397697095915,-0.5775685137473204
1.406430700109804,0.740763578225336
-0.10287721211277455,-0.2922723589239649
-0.3624995670093631,-0.43428016713918505
1.3309618484033978,0.7003493106573362
-0.10097653971415466,-0.09508049976723652
0.12963994587612304,0.05703032929917131
-0.2971437498598631,-0.3667952681852661
1.0137067630354155,0.5304562803877128
-0.3628414708775544,-0.4449293774509457
-0.2909569389363515,-0.22038843670023167
-0.5059559810501292,-0.17062836607140422
-0.34362544592482697,-0.3996074651717418
-0.40854373782398634,-0.5188884097011135
1.7323702027268195,0.9153071941927511
-0.3975561022070901,-0.4583601209552487
-0.5280216285277163,-0.5749874125206302
-0.5240781564072456,0.1946875905013031
0.20167422567455556,0.08101094131136895
0.2530484451149313,0.18705390292229984
-0.4291819951462203,0.47838918387445956
-0.5110257660408427,1.2747667115422692
-0.9044573623017474,0.6965791541940397
-0.35334533215149766,-0.07171776054645193
0.12963994587612304,0.05703032929917131
1.0632556696986535,0.556990177834306
0.12963994587612304,0.05703032929917131
-0.4015428761493116,-0.5177807705803038
-0.5217128915317196,-0.6190227204688789
-0.8420309138027726,0.8231978658248107
-0.17467932319073387,-0.24281312158384116
-0.13023522093984535,-0.3333713733381375
-0.1463393389997622,-0.3575640470248695
1.2428454732423504,0.6531621773916194
-0.2181389502341989,-0.30239492823010844
-0.18429106661004152,-0.41457764804959807
-0.26641642871969806,-0.03948539386633575
-0.10140016244306371,-0.29005343699694863
-0.19406935545821427,-0.15648298513904652
-0.3772286040728791,-0.3736556106728428
-0.6306026386574483,1.0777943128806606
-0.32676114774440895,1.034257760511277
0.3849589512211482,0.19375601630645728
-0.6440755155297938,-0.7121447305441189
-0.14262523509572594,-0.35198447393339954
0.052011112109150104,0.0058276313067498284
-0.2692004347581781,-0.39686244173055346
-0.7309661135108816,-0.6487028500045938
0.08461624725669026,0.11748283602969257
-0.32848921079743965,-0.406295922485118
-0.09794040342471004,0.157314293562479
-0.34351379849458713,-0.4083201474369482
-0.22755631709680998,-0.17857043255081353
-1.295934207869991,1.5878664743507813
-0.10921583788373869,-0.1005150049037314
-0.2691823762474038,-0.40127145442562817
-0.16974679677004964,-0.026982046075909993
-0.25906922171767927,-0.3708665019974628
-0.03688139357497089,-0.19312906547358724
-0.0777308664396382,-0.07974803719439344
-0.17376266147997346,-0.3987611799384119
0.38944370133879586,0.793410152014124
-0.030424252480594015,-0.18342872007968034
-0.13385966293032553,-0.3388162503594022
-0.0218176887101618,0.26038975899880895
0.07233152176501453,-0.0032797605750724524
0.7170183616758677,0.47228085567695494
0.4732787750925715,0.24105209823684282
1.8222450651377438,0.963436013632625
1.4928497475059495,0.7870417767863325
1.5340260277809517,0.809092055422646
-0.06643698863408336,-0.23752943960286063
-0.4423080536744755,-0.4730292175239387
-0.3715717872223139,-0.43173384903676815
-0.04086403499510218,-0.19911205342300597
1.3007959293045812,0.6841951821880579
-0.4261300958422974,-0.5076965241540613
-0.38822435242296793,-0.40524021935873117
-0.45949212080085333,-0.5279153305215394
-0.3064284861467123,-0.38244600055714695
-0.494394348631606,0.7860574626246192
0.6411743221073917,0.8891791518667175
1.3156573458903078,0.734952549411368
-0.4302512873931563,-0.48204814786405026
1.3064179874477009,0.6872058462824687
1.4994992118245463,0.7906026263829458
1.321999050086737,0.6955496493250465
-0.45495953645973314,-0.5020665596012156
-1.0991530560136593,1.487259095055022
