Row,DCP,CL,TD_P
44,0.015566193246230299,0.05424170882522511,0.09075625581425173
45,0.023008944428657484,0.05359219745052221,0.3643799755356767
46,0.905764112523642,0.9642591542283157,0.9083817234523783
47,0.9798022927462661,0.9644820385594858,0.6362973494159025
48,0.9794064487677188,0.9630959861361429,0.6358644434821833
49,0.9786727200077335,0.9610342480813613,0.6377042011417839
50,0.016928294793036928,0.052132276193138156,0.0898351152183635
51,0.01586448663511648,0.05278846952325331,0.09066595063643815
52,0.03275424620753149,0.0542861938767145,0.272991356675487
53,0.9576463538235356,0.9623216975208919,0.7279526176848206
54,0.018437618128487702,0.05277689826572668,0.09162980522715106
55,0.01592946336220518,0.05424091281423422,0.08918446923670909
56,0.9787620066478041,0.9632042251804355,0.6383323055101161
57,0.015592902177282144,0.05524406130812002,0.089744343676667
58,0.017285059405844624,0.05453950197781754,0.09122464378704594
59,0.9778939798800311,0.9623877941179607,0.6366815506578748
60,0.016450485817426697,0.05309045806629315,0.09052268613361157
61,0.01672697421386463,0.05312700180464345,0.09192909843833925
62,0.014771389099104509,0.052665342871697586,0.09093047230330424
63,0.8590805818319449,0.9619998513723811,0.8200464329822994
64,0.032683469292831044,0.05222844207440521,0.2729595232309122
65,0.03340292334238157,0.05414467338409061,0.18027078701461888
66,0.9782963760532642,0.055282230862143254,0.6364238553039725
67,0.9788497863210824,0.9616058217220701,0.636649913132948
68,0.9777836623230349,0.9634507698738868,0.6354585630641078
69,0.03115444998402173,0.05314613678308462,0.18116180655039546
70,0.016250499088794283,0.052337331860069176,0.08953524497831844
71,0.9769444133158107,0.9638209264088181,0.6355080928867122
72,0.014396993035398672,0.05451146931197446,0.0896565368481659
73,0.015512291687349097,0.05177050589258748,0.09029075377294084
74,0.030270320644732982,0.05448952799678685,0.18141458317219464
75,0.01784174496906184,0.05287960536251562,0.09072181033381749
76,0.030019664898301875,0.05414324905469169,0.27258224753018223
77,0.0325344921648216,0.05348009181673411,0.1811052970870226
78,0.9791638834812411,0.9644736238772835,0.6358688922685573
79,0.03369591941749723,0.054029386025764195,0.18167240333963627
80,0.017007485052428266,0.054630226337975554,0.09027288811990615
81,0.015400327803537886,0.054686501937559875,0.09236338539706994
82,0.016854565600093525,0.05288815368386417,0.0920399953997795
83,0.03290505807099204,0.05252983395115992,0.1821790966734269
84,0.8585665890977973,0.9632424160460153,0.8184922115453369
85,0.013409490873518011,0.05396762595347088,0.09018623306326597
86,0.9776971486630641,0.9635193212902582,0.6358593821178958
87,0.021239197359270705,0.055078163250101245,0.36529307707053654
88,0.016422954177405535,0.051775972399952123,0.08992460020743717
89,0.0318952876858492,0.05483393804261622,0.18196189611108798
90,0.022610555065339086,0.053979297138195007,0.36278715655126054
91,0.031536376060845916,0.053033091846062204,0.2732743980773939
92,0.03128505967645559,0.05229470714203823,0.27326680999151315
93,0.01731885428403639,0.05266228481674022,0.09287588146388051
94,0.03363231662620762,0.053829127658553015,0.1808604515202354
95,0.9776581031430586,0.9624421366686333,0.6374539904613823
96,0.9592965340027705,0.9626949985986935,0.7270637534437308
97,0.9789582070211905,0.9621393129675418,0.6351808504089618
98,0.017462235244017715,0.05490080105223385,0.0912986864742254
99,0.017991304824555833,0.054621271003774674,0.09111069825614523
100,0.03225318758334282,0.05348784962625007,0.18082355252244947
101,0.016118493674665012,0.05463087350799954,0.09045033674575907
102,0.03226146034545383,0.05431159147360243,0.1822050321966217
103,0.9792022727903762,0.9641370796092772,0.6349057133857308
104,0.9762313454248916,0.962383328167433,0.6365406749193493
105,0.03306907302898469,0.053922281618288714,0.18149410853732384
106,0.9788212943757926,0.9632059672628537,0.6363875463266717
107,0.018131192773962558,0.0546069183066464,0.09086672989568632
108,0.01771299550572397,0.051582292915319024,0.09017658065073722
109,0.016900152111308513,0.05327059555753474,0.09138903196390019
110,0.017502645937548886,0.05378121746153402,0.09027978920583117
111,0.03180909143858063,0.051527003550343134,0.17951616607799048
112,0.017159258560435493,0.053404666426124264,0.09326301992652053
113,0.01537836410314036,0.05287789077710455,0.09025301994938856
114,0.0347207346604413,0.054765897291625884,0.1826672003098394
115,0.03304223941624476,0.05461072633583226,0.27386149599885135
116,0.0322503099119,0.05277369919631002,0.18200187127104747
117,0.02253837006261153,0.054397744247153136,0.36312432011084517
118,0.01647840087550211,0.053504920006044364,0.09204527962408604
119,0.015668714500278076,0.0529272293192043,0.0901379801399646
120,0.01714478524649209,0.0533175441044207,0.09232131415400763
121,0.017047732767277793,0.05509687151421579,0.09119577139021051
122,0.9779824978523246,0.961917842069675,0.6383783622002932
123,0.015944738366820328,0.05426216955624345,0.09082763721026693
124,0.016395652049184976,0.05264514856118468,0.09212126843119482
125,0.9580928216821736,0.9647115394896806,0.7256455143722409
126,0.015592467516534703,0.05278441299579774,0.09128358289784448
127,0.03112023547098568,0.053076203885108884,0.18026727883762858
128,0.030597458266216782,0.0535762098629326,0.2739436826993197
129,0.03220911812200775,0.05308394376166744,0.27189720153898805
130,0.016377217236624327,0.052363172561259955,0.09042175353062673
131,0.020863575173376968,0.05404941555107482,0.36280309873466515
132,0.032632245945933995,0.05370323549365015,0.18208280141411254
133,0.03277512317921198,0.054618454802184815,0.1791208262032511
134,0.031616544594894595,0.05418526222614405,0.18137833227366446
135,0.033694772245650775,0.053230932688252026,0.1824477120858854
136,0.01672173320079683,0.05433858961879281,0.08942896034289986
137,0.015892232669867674,0.05520603538029553,0.09060269414694325
138,0.8603171355706647,0.961164801277045,0.8184142794852256
139,0.01765640442410149,0.05338513272799061,0.0907678343274081
140,0.03441813906140685,0.05225275817269701,0.183329506601423
141,0.9768620541268058,0.9631119589351339,0.6363035301319412
142,0.01622599092117864,0.05353846965238219,0.08976498256455122
143,0.015420547960592258,0.05310418223272962,0.09042271108857011
144,0.9791245148652284,0.9634552626245998,0.635052290666604
145,0.017556547568796474,0.05362030246960229,0.09154050093190773
146,0.01668108386997136,0.05644635525768782,0.089375625467802
147,0.03155899526369774,0.05399201078271659,0.27461955321306414
148,0.015949410165228398,0.05289608012397784,0.09081420197313551
149,0.017367621430986673,0.055811730405274,0.09084532100098532
150,0.014997001189115176,0.05433979477776773,0.09155042020037422
151,0.03199433108455986,0.05504848300223508,0.2744134011855002
152,0.015458897814819104,0.05497540981626171,0.0920391534821411
153,0.01802668104357854,0.054666122484058007,0.09066758739849419
154,0.01823503588839875,0.053721938998383754,0.09126095617439944
155,0.015437887657299844,0.05456540340396963,0.09060497397984288
156,0.03182490773285493,0.054338322530350945,0.547349150821115
157,0.015346265211783575,0.051234351608126956,0.0903353037126925
158,0.015047163720032687,0.0543911285940875,0.0926251611186494
159,0.018049207942041203,0.05400964140840998,0.09064843768988849
160,0.032422004715725546,0.05561020043109859,0.18284160329067328
161,0.02232546388920421,0.05484770825037087,0.3635120747365634
162,0.03193964733791563,0.05294237375064712,0.18185211648159433
163,0.01545944263040355,0.05416349541015152,0.09062262680052738
164,0.015409836001506829,0.05330523519364728,0.08893790550470952
165,0.015391186039702309,0.05445952462616666,0.09294109901530595
166,0.015601644483612271,0.05426996390279125,0.09086350106953521
167,0.020337743953858407,0.05290442277832135,0.3631304129462633
168,0.015920107477789047,0.054446437382800264,0.09137132972236287
169,0.03265798684207132,0.053130116216965007,0.18098669701035264
170,0.9770725565932366,0.9625704342174575,0.6367014972925675
171,0.01592956824320502,0.05505111842901116,0.09199470821985684
172,0.016397557840614536,0.053714513849349305,0.09061381691640503
173,0.033562227578299436,0.054768557633035765,0.2711597070538989
174,0.017485379684024496,0.05456808532333059,0.09088456351230302
175,0.014762876023870273,0.05391139841420834,0.09022685138683234
176,0.01692702243043407,0.053794479907523736,0.08901294761037992
177,0.03316440849041397,0.05271524214166638,0.18175908121607098
178,0.030906119987528315,0.052924791970375515,0.2740842265314337
179,0.031353834028543484,0.05254105922001474,0.18356150452961234
180,0.021296132887649186,0.05299709586774967,0.36414366055594977
181,0.034111992624009636,0.05150456034853316,0.1830087049418909
182,0.016104694981405897,0.05398519347979695,0.09085889692798411
183,0.017283228106717008,0.05408580808258563,0.09116068404565507
184,0.017453870641441847,0.05398943685313888,0.09222552428819097
185,0.01657114698141095,0.05320995127835425,0.09030956548118574
186,0.016723893438199373,0.054934811851413315,0.08946879973084518
187,0.01588730355421602,0.0554118843543617,0.09025706607194911
188,0.014465879059386493,0.05395850819104516,0.09133764817485952
189,0.0320685733404733,0.05489056776230788,0.18242082553303493
190,0.021181281201892842,0.05228323793160265,0.36508882535196896
191,0.015858968649634226,0.0546381263139155,0.09250901040391608
192,0.03089607951823574,0.054391994422948536,0.18280225020909308
193,0.03158608464284986,0.0529724913091595,0.18127482588798896
194,0.9582722109428957,0.9622073670601269,0.7272863446839359
195,0.016804952126587405,0.055323656867136695,0.09134099082510332
196,0.016570846698064183,0.05563693561536611,0.08852768245433618
197,0.015806635875864818,0.054029923600282116,0.09096274322972683
198,0.9595869317455163,0.962634007281851,0.7254289070909021
199,0.0147656280480753,0.05425280198685859,0.09009823547782746
200,0.015894764522668886,0.05262464670578822,0.09113757849649444
201,0.01623382728507995,0.05226622691712113,0.09233646238757243
202,0.01596926398702981,0.05186660254820049,0.09087352246486709
203,0.016836285172496933,0.055209069768007844,0.0901826605862206
204,0.016511314877509595,0.05571090850662623,0.09065356471719295
205,0.8593153656950311,0.9638720888214677,0.8194704378735347
206,0.018626768256031264,0.05471529508272281,0.0910814057880434
207,0.017665199576960937,0.05566164938354692,0.0898402565056693
208,0.016470475044611844,0.055229727586656986,0.09096475968086742
209,0.015365973355094533,0.0536136134494009,0.09252491445566147
210,0.016809575990695554,0.05296010901481769,0.09219535850275676
211,0.016881142927005616,0.055333946627296945,0.09148319869776557
212,0.9775343091807658,0.9612608583252353,0.6347724646692414
213,0.020968169603939418,0.053441865807327876,0.3638995899627975
214,0.03089893150199108,0.054984555143027164,0.18111279512410627
215,0.016747525712021944,0.05279735107206973,0.09085470867409072
216,0.022914415623877193,0.05352576958516326,0.36124846800916366
217,0.03080895236598273,0.05290705761711378,0.2715309353474972
218,0.0330610472360524,0.05368361173920324,0.2718398161337838
219,0.031752569990918224,0.05285004358939744,0.18003554930930626
220,0.031661073491527116,0.05395519926811069,0.18234384959772093
221,0.9764128081298767,0.9641487025801344,0.6356553328491843
222,0.017060619904482915,0.05392917065668307,0.09124366270892932
223,0.019366181774534773,0.05382231702719812,0.09202968686165458
224,0.017198524466589708,0.053665157011320165,0.09166578801701164
225,0.9583620153286648,0.9617175488230733,0.7273393247244124
226,0.0325203994856204,0.054968168457325946,0.18213601872051366
227,0.032040240857852634,0.053167565574386656,0.18132928357274694
228,0.031166901036177388,0.05413287742260575,0.18162746954129644
229,0.9584363177652101,0.9612692566505378,0.7276276450736818
230,0.0161931960675386,0.05307972770984609,0.08918107438225027
231,0.02047542280576927,0.05141022061909599,0.36577677360924615
232,0.03278788557458835,0.05417045965298523,0.18266895359520297
233,0.015174650848697579,0.052583626084985555,0.09109850491595933
234,0.016328798732197482,0.053090896388112895,0.09075227847588817
235,0.014437665513493052,0.05387996337443227,0.09049118428634247
236,0.03180678055476956,0.053094824378179244,0.27158220389649296
237,0.032339154389470624,0.05386074997038833,0.547543459886558
238,0.016635071696659818,0.05368575170511765,0.08949260088253463
239,0.016992029380199794,0.054220665182405293,0.09002768804428261
240,0.015799441001776205,0.053630557553543366,0.09092255405365053
241,0.016334965446932623,0.054062846811557826,0.09200473241733638
242,0.018370764577102905,0.05459408598250987,0.0905170157174428
243,0.03279781783917445,0.05336474174273333,0.18244107077552804
244,0.031296381103372725,0.05247540959354697,0.18226415249708508
245,0.03074948369169518,0.054185158655627536,0.2713266028230312
246,0.016154286385751677,0.05488543608911108,0.09129049197265789
247,0.017107365085519202,0.05402021056072715,0.0914309463962244
248,0.01669440908667621,0.05471648656963748,0.09201914137847697
249,0.01608374473880013,0.05371154310569079,0.09019369113204675
250,0.01693618233885343,0.05354006600623367,0.09014890177499418
251,0.018831055187643345,0.05028532590550008,0.0906318062361733
252,0.015862302936944097,0.05431849515009825,0.09017965589001305
253,0.017368867848291804,0.05347093754507476,0.09050525837768912
254,0.03342754765733716,0.054002014619650214,0.18132105079149097
255,0.03139983617566828,0.05445679305112476,0.18103431359895786
256,0.032744604509643144,0.0533074006983847,0.18068846395368965
257,0.017334744779853566,0.05266873433538261,0.08950598223802378
258,0.017702846059115904,0.05370914728338388,0.09156203113501556
259,0.01778373891904266,0.05499864287345224,0.09226784943518386
260,0.01633530645026188,0.05380377405497245,0.09182528488525682
261,0.01423068529449946,0.053181230911025876,0.09205045361895113
262,0.01583121005600374,0.05369720234848972,0.09120293785484143
263,0.015526339700738473,0.052911865975863184,0.09102533286274345
264,0.016554009285013795,0.05329954052588781,0.09155118567726585
265,0.0169906573749608,0.054933043340018146,0.09023130366385072
266,0.01715057668236526,0.05454275217681795,0.09305652675245538
267,0.017055575837019193,0.05533421297480184,0.09027186553866288
268,0.01650359076763812,0.0532211055800088,0.09010759551992693
269,0.03227178840957295,0.054769033827062545,0.18080664949567937
270,0.01791895699329006,0.05526533367640496,0.09289556197078686
271,0.016193792778791537,0.05535845393218096,0.0898784643499666
272,0.01699388867924202,0.052733081738581045,0.09128180406692776
273,0.85860503232283,0.9640063121827831,0.81809870267522
274,0.03313742058510416,0.05368841691529838,0.5463587262532118
275,0.9804829931860015,0.964105123163473,0.6358559492675862
276,0.03335449134701083,0.05420427745429031,0.1822825075655153
277,0.9050414586394209,0.9628845812880021,0.908822855119686
278,0.016741121758389158,0.05171490594144936,0.09131518265982606
279,0.015159034144634835,0.05549085542519346,0.0903978245809458
280,0.01740861999306534,0.05390638488176327,0.09164290320763128
281,0.9573439779645906,0.9626947216077263,0.7272805314182541
282,0.03234501348299476,0.0545182313749308,0.2735395382149745
283,0.9789762011878776,0.9636965407924825,0.6360384625830883
284,0.022660133163070702,0.05450513852607082,0.4549441597454828
285,0.022132473573365247,0.05397987858897983,0.365634498220014
286,0.016222211788741787,0.056422107478119765,0.09157142661871481
287,0.03323159413187276,0.053916470623144426,0.18185652858174392
288,0.017963596555243377,0.052859586980000914,0.0926662863704553
289,0.9766266188383386,0.9627835880682065,0.6360823071738845
290,0.030916520485867138,0.05386959600049775,0.2736707105862754
291,0.015618749240104706,0.051613757777191335,0.09001265562574173
292,0.0154302142886248,0.055531604970662084,0.09052366421542707
293,0.8601080633766245,0.96213009430379,0.8194970881168845
294,0.03161690465852486,0.053002465413886854,0.18150268309092799
295,0.017323548514868514,0.05248618999877625,0.09158531157775937
296,0.031861381039145535,0.05408899540405869,0.2714927907069529
297,0.03283245278783283,0.05516407508402149,0.18162762944895955
298,0.9784647838395554,0.9630036371876989,0.6370574869697814
299,0.015706248881249607,0.053941753025376786,0.09185159968883683
300,0.017787529253102233,0.05313234850841425,0.08905774111326636
301,0.02241177248380812,0.054887137945636086,0.36500563172667777
302,0.03374287396654552,0.054979307061570386,0.1812722554098247
303,0.015832767391984748,0.0520128484580567,0.09144542441302539
304,0.017253118583184845,0.05338238793005688,0.09091105964160079
305,0.0158021075810866,0.05387496610087812,0.09109985443156503
306,0.01601155003171719,0.054574684643348095,0.08954281879943388
307,0.018141343310062945,0.05294127786207207,0.08987187077755543
308,0.01788216150503394,0.05426129981728513,0.09278614093314297
309,0.03130144577398283,0.05385170065275372,0.18067508836036292
310,0.03251589882390269,0.05329894160323302,0.17995480064934657
311,0.023844746821951417,0.054477861911532595,0.45399483404040064
312,0.031221322144522477,0.053570412969845965,0.18333853518921173
313,0.016675433373204884,0.0545303043905087,0.09135931008349796
314,0.023117089368128053,0.05463021904879281,0.45525426182979006
315,0.03272654273956681,0.05396892864523211,0.18096134903307667
316,0.9786746711793238,0.9621973238447697,0.6353500790031789
317,0.017073098483493906,0.05375929912006275,0.08971137511803269
318,0.030720198355000502,0.052040067997359926,0.1833309359330713
319,0.018234210793984143,0.053971091417517846,0.0921363200118551
320,0.03323322974821673,0.053103813847990435,0.1818195345275043
321,0.03343540212185062,0.05474829202617271,0.18232649890667382
322,0.01719556260300513,0.053286537705874805,0.09123598541194876
323,0.8614756508904967,0.9608771439289165,0.8190858810081473
324,0.9786003365262691,0.9614647938754847,0.6360776009126352
325,0.01663959908603857,0.051462920138667954,0.09201049851673156
326,0.01745265713769681,0.053361693835107894,0.09026791156110535
327,0.030671139637371517,0.05223744814876104,0.18129365644274975
328,0.9776103609027085,0.9609870591714061,0.6349099424946474
329,0.9780485886011973,0.9626668101340335,0.6373683019154552
330,0.9777419349176246,0.9640839392114139,0.6356809946266355
331,0.8587020970650395,0.9633655984890607,0.8160381444801614
332,0.8593358398797021,0.9608229393784041,0.8175499423705652
333,0.0248626874517656,0.053679524486968916,0.4563711756132296
334,0.03154809561088997,0.05251645092708002,0.18280548787023373
335,0.957808988420356,0.962427861462188,0.7273044011146444
336,0.9581966512458076,0.9628409383685924,0.7276095633995998
337,0.015132772883519177,0.05275566241187074,0.09110033018817373
338,0.9776481600020613,0.9619931399837875,0.6372388074991245
339,0.021770585103081462,0.053803607941294046,0.36396049421818416
340,0.016341781999050394,0.054119230402571855,0.09167698479366507
341,0.9782664397614909,0.9599073299170214,0.635710138750613
342,0.033771112400189804,0.05283420550583612,0.18235124296985508
343,0.017806175367666602,0.05255888774107366,0.09291287276524571
344,0.016230500207253272,0.053141361337035564,0.09093984773471886
345,0.9778511375678005,0.9627228806826911,0.6360916367742482
346,0.9797903790456196,0.961852632013955,0.6358083370244356
347,0.9781835391810176,0.9631193500763753,0.636760130952307
348,0.9796552170706024,0.9627768904354647,0.6353942871695175
349,0.02190603712785088,0.05343350938684754,0.4541344141052782
350,0.017207116268334488,0.055876546657703655,0.09090272789797021
351,0.016275598618693064,0.05440578594122646,0.0905869034099178
352,0.01587277584419701,0.054804855524575466,0.08949247611848216
353,0.03251964525686299,0.054114215371571135,0.2724699520213279
354,0.03362376531516771,0.05385438516789003,0.1807770492871171
355,0.03219472497044937,0.052414302135362446,0.27279286297484356
356,0.9576887824543702,0.9627228083587517,0.7282553070265543
357,0.031614323600610984,0.05342793593703354,0.18222877751561373
358,0.016795963618515607,0.052255916317315874,0.08945039616168733
359,0.015337065042887933,0.05419787530003078,0.09067183433931852
360,0.016351432480057614,0.05338743555945873,0.0912132278069317
361,0.032225851069136655,0.053043832059665244,0.1822179802877738
362,0.016195173562144723,0.055576082940104396,0.09263417345357992
363,0.017472652455802713,0.0529106140418318,0.09057253206679676
364,0.9795745409605844,0.9614069478311682,0.6363401535495578
365,0.03194098901096167,0.05150246996918866,0.1812520366044539
366,0.03189201004038515,0.05340849345923248,0.18148501814643414
367,0.018195040946104662,0.052037850480244535,0.08977835400254935
368,0.9588850993736437,0.962075960740119,0.7281537605559275
369,0.03337061793969738,0.05265000997485097,0.1823390884019118
370,0.03402776649367509,0.05322228981412566,0.1807952995539105
371,0.016392721724260796,0.05523093066984904,0.09012717874950511
372,0.031092670264752573,0.05469675502247846,0.2713099921764655
373,0.023382321080131295,0.054137099801666144,0.4555601107309284
374,0.9765487615096347,0.962894135155521,0.6347901914528572
375,0.030296974886085036,0.05366056228075419,0.18433433965864
376,0.977873883186625,0.9636393063974367,0.6362160409951755
377,0.01604658045541415,0.05271491059847938,0.09329062745312383
378,0.018272611156158275,0.05413316679324317,0.09082883480211652
379,0.0324277966921441,0.054393146088146424,0.18333794541323398
380,0.9782358304039525,0.9625711496585786,0.6367552939971867
381,0.016813113939372574,0.05142220644631883,0.0903849567218242
382,0.859701054932878,0.055294927626828076,0.8167811644020938
383,0.03158051063936398,0.05204645773221028,0.2724721767056348
384,0.9767590249687996,0.9635068002916641,0.6354584589225595
385,0.9588998624204464,0.9615481165583974,0.7282316862858036
386,0.022902821458369988,0.0547584511907334,0.45318266205685986
387,0.9784299579981655,0.9617579721744841,0.6354882892838558
388,0.9779766284742051,0.9608815948577175,0.6363385060599867
389,0.03176956074657815,0.05346472059542714,0.27322563884133577
390,0.016350613880451514,0.05388460495805134,0.0903515846024128
391,0.017396058214457284,0.053668527540668066,0.09048351698625832
392,0.016511939717059956,0.05452170438456909,0.09097241408799708
393,0.015135348881508451,0.052109915289849346,0.09055600500380971
394,0.018165671371287172,0.05489672142054482,0.09052984203987544
395,0.03284803995294019,0.05471170344102066,0.5446104603895865
396,0.9771954872265896,0.9606139409058022,0.6348833150894627
397,0.032390750114891044,0.05384814236902247,0.18227105499688875
398,0.014875874165637511,0.05425365492259555,0.09025994733154713
399,0.01580166988094409,0.054726375645108405,0.09095847518675822
400,0.01677248941095733,0.05401667038071278,0.09207686741443107
401,0.9038465783109239,0.9620681193149949,0.9090915987791128
402,0.02123702221764943,0.0532896261760685,0.36349093011379363
403,0.031731010058599,0.054259418432383716,0.18167351553352512
404,0.02169826188011484,0.0540488971879897,0.3635844942314767
405,0.9779685038560273,0.9634476292271426,0.6367657544914295
406,0.03048060205130155,0.05371114781479809,0.18239652244267404
407,0.01678747226639729,0.05239066373119699,0.09016720232309458
408,0.01966094164641235,0.05341224227220324,0.09138197336762763
409,0.015733293949909605,0.052401942700612665,0.09163866929687876
410,0.022019605757774074,0.05253587119494165,0.36428086454777603
411,0.9791141740544835,0.9624982106488407,0.6363621272494694
412,0.016478141839818054,0.051686257530937356,0.09070882451088343
413,0.016849323926039737,0.05277402527213896,0.09160314193786558
414,0.03321531498971891,0.05186610941717756,0.18093973731719154
415,0.032502713928379244,0.05454925260043968,0.18329645260531083
416,0.9789144918155679,0.9624940467046224,0.6360286617629148
417,0.9789433060426298,0.9620241349220698,0.6362276703258669
418,0.03217431312047163,0.05373593776503854,0.1801517878440899
419,0.032163241523329916,0.0535431753380902,0.27107348920223845
420,0.9777106425015979,0.9620933029888055,0.6357854912165865
421,0.016495124535568707,0.05185657594079768,0.09146596450665237
422,0.9801275119064786,0.9616713102187961,0.637246731499023
423,0.976944436109884,0.9637396713495989,0.637289476415421
424,0.9818053890592857,0.9623363442784392,0.6367309080955573
425,0.9769449348413155,0.9637588108292636,0.6370253214826327
426,0.021644669634343108,0.052868133533664124,0.36134735771770476
427,0.8591604258135411,0.9621145615790724,0.8183768267381655
428,0.01757516085341208,0.054670526013505534,0.09220348704150938
429,0.9785822986906667,0.9621443551993993,0.636139977402686
430,0.016017099739836924,0.05599773532994357,0.09026986572503225
431,0.031946827372125806,0.05328532285584392,0.18275094558706184
432,0.9778349861130687,0.961582766940027,0.636170950200565
433,0.0333987359803969,0.055196590647600595,0.1827107993064097
434,0.032773225429440916,0.05318235522969867,0.18100803498563695
435,0.03193899939932687,0.05342504840831671,0.27184961415190506
436,0.9767657172332684,0.962773352793262,0.6362880102230392
437,0.0331898136865944,0.05272251001449572,0.18125561849832725
438,0.01590118720218645,0.05212885427800082,0.09092290251098725
439,0.014780792503092544,0.05281197779564019,0.09006858705902371
440,0.017110946600930498,0.05411997768375408,0.09176472820573901
441,0.03187214450213176,0.05456363800371627,0.1818075734691877
442,0.979003732258741,0.961800038841547,0.6361478416256815
443,0.9775303872046794,0.9619108260498788,0.6363167911337848
444,0.030146322446520685,0.055697299685718196,0.1814062174335689
445,0.031533453178085154,0.0554777034727899,0.18303235221743042
446,0.9793441267435751,0.9630894972314546,0.637064381901615
447,0.029954721934365765,0.053224435394068396,0.18238180440605223
448,0.02175666136138062,0.05308438971564404,0.3642659923281949
449,0.9779236412710833,0.9630100407080743,0.6359166995839481
450,0.979390959444125,0.9641192546767903,0.6330321518602173
451,0.9586389328862607,0.9630490026923642,0.7270818491132598
452,0.0333980997120422,0.052692957045468114,0.1813042894882922
453,0.03418840333269009,0.05488567542465252,0.182860825908872
454,0.017819275800752224,0.05365843709209099,0.09020060598779422
455,0.016636636527072746,0.054575810289566616,0.09289727371550853
456,0.03394810424186721,0.051863679760083624,0.274500131861087
457,0.979063131373711,0.9630377668624217,0.6366749919384654
458,0.032311229786818704,0.052739683594063544,0.1799566494160293
459,0.01675534270374145,0.05311893288906908,0.0913296713451306
460,0.01727882274755797,0.053304829410380804,0.0909651157413778
461,0.9773527397552065,0.9626750028137534,0.6371561201238576
462,0.01719611240564506,0.053196217003876015,0.09184109379302252
463,0.9802615105220439,0.9632366568040291,0.6357733530057783
464,0.0311187173996295,0.05128989689844856,0.2725103958855305
465,0.03230339084402556,0.05275568121885282,0.18283317301400295
466,0.017442386008000965,0.0535189291348673,0.09127358428902616
467,0.03311751088807937,0.05348290508582237,0.1830657675400802
468,0.9778689052238299,0.9637433491422236,0.6363203361671503
469,0.032162609933993246,0.0532933029989228,0.18265384404898008
470,0.9794654058159847,0.9623669988247023,0.6357770352066825
471,0.017750251613829756,0.05295335105816056,0.09117905476168782
472,0.016701146585805793,0.05367756439581468,0.09053573325840024
473,0.978368402025235,0.9645616039864797,0.6361686661557931
474,0.9777632062531338,0.9625714530198165,0.635741346760343
475,0.03365188400029763,0.05398058201038176,0.27207377808431393
476,0.016485934998548783,0.054730917342197254,0.09170139541610756
477,0.01642712078339844,0.05414497334571482,0.09095197611202764
478,0.016584670742236903,0.053823659375213294,0.09154009124119218
479,0.8609729975237593,0.9618479938831583,0.8170793033930912
480,0.0159284438851228,0.05377913900476295,0.08994607940858411
481,0.9580775701665354,0.9628890466893708,0.7272804742468099
482,0.017040604418000753,0.05540797802753588,0.09149308802106029
483,0.017506525661364597,0.05308425806744947,0.0891545228164422
