Row,z_1,z_2
0,0.6157451888546288,1.3745268838748375
1,0.5726760833251434,1.3741433146921997
2,0.5947070267391354,1.3918872666472744
3,,
4,0.42173127106275277,1.3849649532905406
5,0.4880404647248113,1.394274481349579
6,0.5726760833251434,1.3741433146921997
7,,
8,0.42173127106275277,1.3849649532905406
9,0.4217761051385125,1.3957574883056103
10,0.42409306205797975,1.3957056344395222
11,,
12,0.004761900212682746,1.4050903328472304
13,-0.08003080058769396,1.380637334885138
14,0.004347960446854593,1.4050995968853337
15,,
16,-0.08003080058769396,1.380637334885138
17,-0.0421134865668128,1.4061394114936498
18,-0.04186446697625579,1.406133838395422
19,,
20,-0.08003080058769396,1.380637334885138
21,-0.14298011368100372,1.4083968227261083
22,-0.13932719909024793,1.408315069913862
