Row,z_1,z_2
332,-0.8170730461209846,-1.8320230195610978
333,-0.5969424282634508,-1.8908750414160918
334,-0.5969578749565692,-1.8909019408862264
335,,
336,-0.5968880928519482,-1.890780419624375
337,-0.8170730461209846,-1.8320230195610978
338,-0.596822869075847,-1.8906668364124957
339,,
340,-0.5966467344510358,-1.8903601087495931
341,-0.5966672603361638,-1.890395853321571
342,-0.5967177948947184,-1.890483856160637
343,-0.8170730461209846,-1.8320230195610978
344,,
345,-0.5964725542016361,-1.8900567845117868
346,-0.5965241906191329,-1.8901467061707249
347,-0.5965740162816988,-1.8902334745108387
348,-0.8170730461209846,-1.8320230195610978
349,-0.596175139518934,-1.8895388550550662
350,-0.5964569382372178,-1.8900295902660493
351,,
352,-0.575798783174577,-1.8540546782972378
353,-0.5758978821727028,-1.8542272531338078
354,-0.5760521071938208,-1.8544958265635885
355,-0.5761922735984346,-1.8547399177736539
356,-0.5765311239059615,-1.8553300048335548
357,-0.5961562348627959,-1.8895059337540931
358,-0.8170730461209846,-1.8320230195610978
359,-0.5756840023087647,-1.8538547944484247
360,,
361,-0.5728972302784138,-1.8490018016150847
362,-0.5732560851393222,-1.8496267253796521
363,-0.5736127819291754,-1.8502478909956335
364,-0.8170730461209846,-1.8320230195610978
365,-0.8274116950008146,-1.8033737135771613
366,-0.5528139274782725,-1.8140279596583717
367,-0.5529773806078502,-1.81431260327392
368,,
369,-0.8170730461209846,-1.8320230195610978
370,-0.5755577005511907,-1.8536348476721298
371,-0.5756036006602175,-1.8537147799011497
372,,
373,-0.8170730461209846,-1.8320230195610978
374,-0.5753967795970503,-1.8533546136850392
375,-0.5754733541417468,-1.8534879635653239
376,,
377,-0.5752761484390769,-1.85314454191069
378,-0.5753160066813876,-1.8532139525988185
379,-0.8170730461209846,-1.8320230195610978
380,-0.5752516256899609,-1.8531018370448389
381,,
382,-0.5750210004275738,-1.8527002172735183
383,-0.8170730461209846,-1.8320230195610978
384,-0.5750047932536713,-1.852671993472669
385,,
386,-0.8170730461209846,-1.8320230195610978
387,-0.5748444340633897,-1.852392737762937
388,-0.5748607237307202,-1.8524211052210393
389,,
390,-0.8170730461209846,-1.8320230195610978
391,-0.5747513552653081,-1.8522306467360767
392,-0.5747846202004007,-1.852288575583448
393,,
394,-0.5746599805335976,-1.8520715232364469
395,-0.8170730461209846,-1.8320230195610978
396,-0.5746118003726026,-1.8519876204365506
397,,
398,-0.5745547191185723,-1.8518882169282227
399,-0.8170730461209846,-1.8320230195610978
400,-0.5743953293879327,-1.8516106494730895
401,-0.5744242598877376,-1.8516610301668415
402,-0.5745045049316654,-1.8518007719967622
403,,
404,-0.8170730461209846,-1.8320230195610978
405,-0.5741147496110985,-1.851122036973995
406,-0.5742014384578997,-1.8512730002920113
407,,
408,-0.8170730461209846,-1.8320230195610978
409,-0.5740627221651713,-1.851031434362991
410,-0.5740733054241687,-1.8510498644604334
411,,
412,-0.5740207694788735,-1.85095837632892
413,-0.8170730461209846,-1.8320230195610978
414,-0.573989414235333,-1.8509037730924398
415,,
416,-0.5739741028336265,-1.850877109224014
417,-0.8170730461209846,-1.8320230195610978
418,-0.5739086369672803,-1.850763104426798
419,,
420,-0.5739068327961858,-1.8507599625733218
421,-0.8170730461209846,-1.8320230195610978
422,-0.5738510124274382,-1.8506627548194987
423,,
424,-0.8170730461209846,-1.8320230195610978
425,-0.5737469091821958,-1.8504814653930273
426,-0.5738168146904118,-1.850603201554683
427,,
428,-0.8170730461209846,-1.8320230195610978
429,-0.5736174808293266,-1.8502560738424938
430,-0.5736763159528132,-1.8503585316070756
431,,
432,-0.8274116950008146,-1.8033737135771613
433,-0.552358050589397,-1.8132340779735758
434,-0.5524586328241534,-1.8134092357759068
435,,
436,-0.8274116950008146,-1.8033737135771613
437,-0.5519059977023629,-1.8124468555538105
438,-0.551967124454292,-1.812553304048989
439,,
440,-0.5515386685198193,-1.8118071742770696
441,-0.8274116950008146,-1.8033737135771613
442,-0.5514516306765328,-1.811655603203046
443,,
444,-0.55142957435766,-1.8116171934744232
445,-0.8274116950008146,-1.8033737135771613
446,-0.5513557479328037,-1.8114886292765497
447,,
448,-0.5513369748014822,-1.8114559370179901
449,-0.8274116950008146,-1.8033737135771613
450,-0.5513208907937452,-1.8114279277034755
451,,
452,-0.8274116950008146,-1.8033737135771613
453,-0.5512566032054514,-1.811315974805332
454,-0.5512862136556089,-1.811367539590984
455,,
456,-0.8274116950008146,-1.8033737135771613
457,-0.550719122545404,-1.810379985150326
458,-0.5508456296585083,-1.810600289540701
459,,
460,-0.550700402966507,-1.8103473861500343
461,-0.8274116950008146,-1.8033737135771613
462,-0.5506561041998255,-1.8102702425606445
463,,
464,-0.8274116950008146,-1.8033737135771613
465,-0.5503150582245004,-1.8096763318797326
466,-0.5503411786358751,-1.8097218189765691
467,,
468,-0.5501008557255929,-1.809303311345308
469,-0.5501278994465109,-1.809350406329172
470,-0.8274116950008146,-1.8033737135771613
471,-0.5288866910922718,-1.7723601427583047
472,,
473,-0.5285260191273498,-1.7717320546183741
474,-0.5286420255797282,-1.771934072751139
475,-0.8274116950008146,-1.8033737135771613
476,-0.5282771817180206,-1.7712987195084375
477,-0.5283452008578744,-1.771417170675108
478,,
479,-0.5280435824078669,-1.770891920615057
480,-0.8274116950008146,-1.8033737135771613
481,-0.5278339203838338,-1.7705268070395745
482,,
483,-0.5278050904077104,-1.7704766014016577
484,-0.8274116950008146,-1.8033737135771613
485,-0.5277178320513038,-1.77032464631754
486,,
487,-0.8274116950008146,-1.8033737135771613
488,-0.5270454216180773,-1.7691536847254283
489,-0.5272417870825314,-1.7694956431566644
490,,
491,-0.8274116950008146,-1.8033737135771613
492,-0.5269638972347594,-1.7690117150043045
493,-0.5270070782141708,-1.7690869120356145
494,,
495,-0.5269468793310779,-1.7689820793671929
496,-0.8274116950008146,-1.8033737135771613
497,-0.5268516561568699,-1.768816254040626
498,,
499,-0.5041919380111899,-1.7293557425352628
500,-0.5252190324956657,-1.765973139913933
501,-0.5262464674741999,-1.7677623550105555
502,-0.8274116950008146,-1.8033737135771613
503,-0.5828345215326072,-1.507412369724601
504,,
505,-0.5020993000830118,-1.7257115417331816
506,-0.5828345215326072,-1.507412369724601
507,-0.4797005383945447,-1.6867054699174933
508,-0.48036609558428844,-1.6878644970057615
509,,
510,-0.47912240767369163,-1.68569869067094
511,-0.5828345215326072,-1.507412369724601
512,-0.4790829707271326,-1.6856300136435631
513,,
514,-0.47906430433884967,-1.6855975072714688
515,-0.5828345215326072,-1.507412369724601
516,-0.47872553332899326,-1.6850075583036055
517,,
518,-0.47863596115908313,-1.6848515738549648
519,-0.5828345215326072,-1.507412369724601
520,-0.4781960970172803,-1.6840855773886
521,,
522,-0.5828345215326072,-1.507412369724601
523,-0.4776622415088542,-1.6831559007131442
524,-0.4780869472765926,-1.6838954997993505
525,,
526,-0.5828345215326072,-1.507412369724601
527,-0.45366555809469916,-1.6413671460663724
528,-0.45421695655528405,-1.6423273727187104
529,-0.47633058370170933,-1.6808369001906214
530,,
531,-0.40504648759396544,-1.138376416449124
532,-0.37821221792347626,-1.0831069437833762
533,-0.3494757641209144,-1.0176102832305236
534,-0.2985252006943222,-0.924188634201018
535,-0.285329508287669,-0.9401485722392183
536,-0.294234422214101,-0.9809999084136066
537,-0.3442452297956461,-1.1368753039986015
538,-0.33671849175672725,-1.4007106403828666
539,-0.3370837477277895,-1.406202261799276
540,-0.3482768793080431,-1.4577668250611662
541,-0.40221888238821735,-1.5517759108366722
542,-0.42747598256688424,-1.5957596040929105
543,-0.42767314519861593,-1.5961029507421431
544,-0.45229294304603074,-1.638976821015893
545,-0.5828345215326072,-1.507412369724601
546,-0.5179068569507368,-1.3305055008952027
547,-0.49309073502133727,-1.2787674212808362
548,-0.45012990086585536,-1.2060660086359445
549,,
550,-0.5186640684105787,-0.3671170768914836
551,-0.5274102193596603,-0.2486072140063023
552,-0.5628284182261929,-0.0642203153011861
553,-0.5680976935191469,-0.01291192147245955
554,-0.6071449054282797,0.17855307407838694
555,-0.5495577614619778,0.48867198030381687
556,-0.47996193597134507,0.6566329325763454
557,-0.43079705642116384,0.7432248400929373
558,-0.3332466132915487,0.918814459939789
559,-0.3019085366472972,0.9555562031416045
560,-0.1416680343081262,1.040313204808978
561,-0.021717338121710394,1.0923275190315305
562,0.05322690765041338,1.1131194329312328
563,0.2392338762670284,1.13010565650935
564,0.3015556718431861,1.1316605963584276
565,0.5086437581444831,1.143985154870756
566,0.7424654250910456,1.1155051077864708
567,0.8807290143330617,1.0140865432125366
568,0.9899384552558423,0.9423946302083731
569,1.0875596977047308,0.8835058410934552
570,1.1571646636243702,0.7704205032893543
571,1.1923963441416074,0.655952922905588
572,1.3043890004394412,0.44046190709083266
573,1.3175939563646661,0.3525351303261014
574,1.3189954741020093,0.2774397117360844
575,1.224175040373052,0.06311808219869636
576,1.1048501992491893,-0.10489327521953329
577,1.0163253987837808,-0.1986325356428969
578,0.8820896962626501,-0.34829679395417346
579,0.7277156471748065,-0.5867040870913485
580,0.6571843309736173,-0.6885847319732469
581,0.35264280356774336,-0.7570149522593838
582,0.23366815066404228,-0.7465577001708363
583,0.09714645109083433,-0.7601873150388844
584,-0.018426272861004345,-0.764659595304932
585,-0.19925254489557132,-0.7685629928894894
586,-0.2817506111090915,-0.7127379224633268
587,-0.32629429161448265,-0.6715721800764058
588,-0.44771423831248935,-0.4946009337892818
589,-0.5200061932116263,-0.39169995086193726
