Row,z_1,z_2
0,-2.115597599844756,-0.3234181060268831
1,-2.0888235006383713,-0.23798699253382616
2,-2.0301374009618196,-0.2250863296444521
3,-1.9437023540305562,-0.227871499948122
4,-1.8876443911827878,-0.23042857421910012
5,-1.6952353455386153,-0.28657727454078463
6,-1.5457834063757088,-0.4874478168723199
7,-1.4526779753144936,-0.5613075916840711
8,-1.3374453148589385,-0.8564374637358618
9,-1.3352297906120292,-1.116697132809761
10,-1.3816795639903148,-1.1094396434849048
11,-1.435642960608298,-1.0826775000018862
12,-1.5266715897224932,-1.021284023250314
13,-1.682239584373275,-0.9690744930364198
14,-1.7409849955196308,-0.8979237095964876
15,-1.8089162578193603,-0.7739585427204405
16,-1.8853691675687931,-0.6874299704492953
17,-2.042787916564071,-0.472834595162288
18,,
19,-0.5179068569507368,-1.3305055008952027
20,-0.45012990086585536,-1.2060660086359445
21,-0.40504648759396544,-1.138376416449124
22,-0.37821221792347626,-1.0831069437833762
23,-0.3494757641209144,-1.0176102832305236
24,-0.2985252006943222,-0.924188634201018
25,-0.285329508287669,-0.9401485722392183
26,-0.294234422214101,-0.9809999084136066
27,-0.3442452297956461,-1.1368753039986015
28,-0.33671849175672725,-1.4007106403828666
29,-0.3370837477277895,-1.406202261799276
30,-0.3482768793080431,-1.4577668250611662
31,-0.42747598256688424,-1.5957596040929105
32,-0.7477747064589878,-2.153540217163208
33,-0.8614214609425185,-1.7743471970346874
34,-0.5828345215326072,-1.507412369724601
35,,
36,-0.5881692620134246,-0.35561905477108313
37,-0.5754859000668856,-0.19325046388215794
38,-0.5806405846367408,-0.12938747952205895
39,-0.6338365950523948,0.0973665843075683
40,-0.632873681492819,0.27963326390142607
41,-0.6154416593629045,0.39569876036348994
42,-0.5398445430750483,0.6277369769944525
43,-0.523162479946577,0.6948637681295501
44,-0.4682366338803955,0.7795601370793774
45,-0.31890786306513724,0.9665218255061041
46,-0.05254224010437111,1.1366590989720957
47,0.2392338762670284,1.13010565650935
48,0.3015556718431861,1.1316605963584276
49,0.5086437581444831,1.143985154870756
50,0.7424654250910456,1.1155051077864708
51,1.0007574595002122,0.9500513703079775
52,1.1531339816204473,0.9118900471841072
53,1.1725329715743533,0.889780340551842
54,1.1950121417420425,0.800294187014682
55,1.2712380350794208,0.6013983235770575
56,1.3409906789372517,0.5159800127601704
57,1.3543111290326486,0.43765404936954194
58,1.3916715369388326,0.3213972937784784
59,1.3546168279838557,0.19124904193788828
60,1.2656755688765533,0.012184907444323684
61,1.1361663709688534,-0.12672771060985225
62,1.0476979494142,-0.1959346052154309
63,0.9194060623910834,-0.3732016947392197
64,0.8068946240590248,-0.5261285941797413
65,0.6571843309736173,-0.6885847319732469
66,0.5796659277875674,-0.7341277850620165
67,0.35264280356774336,-0.7570149522593838
68,0.18254782099666567,-0.7632247642426712
69,-0.018426272861004345,-0.764659595304932
70,-0.19925254489557132,-0.7685629928894894
71,-0.2817506111090915,-0.7127379224633268
72,-0.32629429161448265,-0.6715721800764058
73,-0.44771423831248935,-0.4946009337892818
74,-0.5398457458282094,-0.4065655168765454
