Row,z_1,z_2
0,-2.918951488529099,0.7272559765116324
1,-2.9378740658922204,0.6981956920377398
2,-2.892003973122681,0.850955161376594
3,,
4,-2.8695976384494815,0.8259499455169972
5,-2.8959970246976914,0.7683437732497227
6,-2.892003973122681,0.850955161376594
7,,
8,-2.8015631398588887,0.9415563354720076
9,-2.8535848815768436,1.0890212385866043
10,-2.7768522115336958,0.9860949836542783
11,,
12,-2.743812636504494,1.4713929345728651
13,-2.656551023502975,1.6087632325095464
14,-2.631041306302352,1.6597265933345948
15,-2.6031683482643135,1.717564470107546
16,-2.561418768975831,1.7753238657445982
17,-2.1582444066098008,1.4800539219361255
18,-2.2097569224629154,1.3983931389165751
19,-2.36787107089829,1.2887608739368177
20,-2.7768522115336958,0.9860949836542783
21,-2.786428709575712,1.2775942409483192
22,-2.7769950036841404,1.319994223755609
23,-2.766324179472721,1.3684822409042008
24,,
25,-2.1098808588775184,1.6925570379952806
26,-2.533103464482688,1.8256544625203766
27,-2.5099022431966613,1.8551561096182443
28,,
29,-2.1508987036799527,2.230443201207135
30,-2.004515514627017,2.3904574690121385
31,-1.9608617508303192,2.4310107566648362
32,-1.9084091778399928,2.48608096637868
33,-1.7988128354857045,2.5754242793037263
34,-1.650453538858695,2.7291468809233033
35,-1.3125746235364302,2.784424788829321
36,-1.473940839878328,2.53098052115689
37,-1.5434109090030277,2.4319597859087683
38,-1.5978227987113494,2.346806304895241
39,-1.6716254982059406,2.249959220213866
40,-1.7841002986405834,2.0949879581182964
41,-1.921419461556563,1.9818090509556288
42,-2.1098808588775184,1.6925570379952806
43,-2.291602219145008,2.02995124101511
44,-2.157628731556278,2.2169098785754477
