Row,z_1,z_2
0,-1.5571396934392066,-0.9574969781015528
1,-1.7132379619606173,-0.917732687137908
2,-1.93967954508506,-0.8440437726517604
3,-2.0798956799233053,-0.7510697893246571
4,-2.1013026080876704,-0.6833515508783515
5,-2.1515944829736373,-0.49271112384247595
6,-2.1510273212740616,-0.30461453692667306
7,-2.1242489407096765,-0.20074199790114755
8,-2.049178722045991,0.059399390654729545
9,-1.963898394775512,0.24900162718679997
10,-1.8630131965399304,0.44936757107930664
11,-1.7604179032642713,0.5818324419979404
12,-1.7409004650115567,0.617010375389698
13,-1.5538460916586263,0.8892324708695996
14,-1.4593562332373193,0.9489674578404637
15,-1.3385955559721903,1.0543957207076877
16,-1.2503651605191275,1.1011668745394814
17,-1.1863217335669365,1.116940442150487
18,-1.0240042552585757,1.0193764641404155
19,-0.9565577604668076,0.9094713356144044
20,-0.9355748090394586,0.7958586421620815
21,-0.9334681744098097,0.6005198013780082
22,-0.9312766329605612,0.5606967923606659
23,-0.9079295119061846,0.3426739773793124
24,-0.9042761343270421,0.2371519286770849
25,-0.893613618369651,0.17739238920539502
26,-0.8774487067091485,-0.08123899587265127
27,-0.9682004116104399,-0.31269650071482924
28,-1.048668822739228,-0.648504486301146
29,-1.1794618559569972,-0.8080077005139801
30,-1.2139115676007477,-0.8662202430597817
31,-1.3295536311523124,-0.9141642831490465
32,,
33,-0.3689723345955164,-1.8609997795949977
34,-0.4754827937287924,-1.7678494565499816
35,-0.6321013628026725,-1.555494063759648
36,-0.6915158973078832,-1.4105837831002306
37,-0.6450391757428161,-1.2331786849501656
38,-0.6096940998756671,-1.053215918804056
39,-0.5328950961020541,-0.7195856459041065
40,-0.5178785819439777,-0.596513977711465
41,-0.443235003422942,-0.4618178927857432
42,-0.23896570661116795,-0.1448978827101678
43,-0.15559007601337402,0.01904384449722027
44,-0.003960428258504817,0.18416854163623586
45,0.0840311094054791,0.3251792713308996
46,0.19063174504639338,0.448167048931202
47,0.3684136530932257,0.5162759994400031
48,0.49705644051216835,0.5835221679191096
49,0.5942486718628904,0.5417889509344525
50,0.6842030549678573,0.4772173574181145
51,0.7709193152989413,0.36446554085684535
52,0.8631028002276413,0.2578841602459597
53,0.8806162844266464,0.1875388927002129
54,0.9193220899733059,0.04430377375916433
55,0.944923056984941,-0.06987681649216926
56,0.9813211210391979,-0.17185147911059973
57,0.9199356744838459,-0.404369701730566
58,0.9268590590648185,-0.5892510806923384
59,0.922834787690229,-0.8033914620312075
60,0.9221042352109499,-1.0245406303418612
61,0.8744367385420756,-1.135413180872641
62,0.8343627956787466,-1.3321174765482806
63,0.7813978295889515,-1.449806285103258
64,0.7262342957604427,-1.557234231421205
65,0.5483653614441334,-1.7954727083036417
66,0.4828422042443483,-1.8280891710637426
67,0.3323024545677572,-1.9075336046687
68,0.20318348452616686,-2.008197825934354
69,0.006302233785241418,-1.9718264490345407
70,-0.15597317962346224,-1.9352190011762935
71,-0.2959470699169866,-1.9301375899987503
72,,
73,0.5820712072900454,-1.7777484131607064
74,0.5483653614441334,-1.7954727083036417
75,0.6182877108892696,-1.7504916236092913
