Row,DCP,CL,TD_P,TD_U,LSR
60,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3138615919419936,-1.794078730292442
61,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.1377587586850015,-1.794078730292442
62,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.5824312937888645,-1.7468107873228185
63,3.4196933630857766,1.6890438040549935,0.48487033711160793,-0.10895540367794505,0.37164548896970223
64,0.7033972112657565,1.6890438040549935,-1.7902141831471818,-2.0581796496793654,-1.794078730292442
65,0.44248387157511565,1.6890438040549935,-1.7902141831471818,-1.8869589700587057,0.17079031836806563
66,3.4196933630857766,1.6890438040549935,-0.21849322304521918,-0.3385389341560832,-1.5540170386803576
67,3.4196933630857766,1.6890438040549935,-0.24479525700569432,0.3103247870137285,0.709578574619888
68,3.4196933630857766,1.6890438040549935,-0.4732485154766292,0.3198623413049433,0.8086883798323505
69,0.6981043815645115,1.6890438040549935,-1.7902141831471818,-1.8904661125703088,-1.794078730292442
70,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.130607160960773,-0.6350489722551614
71,3.4196933630857766,1.6890438040549935,0.9135906789237539,0.7482091560347669,0.8705274019475252
72,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.580817569454704,-1.794078730292442
73,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,0.7605924741395031,0.8566416819509727
74,-0.1576276993303723,1.6890438040549935,-1.7902141831471818,-1.892028301720359,-1.5613927369685812
75,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7046433199766127,0.014477637806851297
76,-0.12309727190061015,1.6890438040549935,-1.7902141831471818,-1.8814646819503824,-1.6587898454424994
77,0.40001206145286305,1.6890438040549935,-1.7902141831471818,-1.8876509320245076,-1.794078730292442
78,3.4196933630857766,1.6890438040549935,0.08568046703930408,0.5402090460094536,0.735447924931926
79,0.6148082945461268,1.6890438040549935,-1.7902141831471818,-1.885309560595079,-1.5777778870113994
80,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.6995077480826417,-1.6138750140904434
81,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5217793253368206,0.12591224968151668
82,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5224889864966018,-1.794078730292442
83,0.3791479966353574,1.6890438040549935,-1.7902141831471818,-1.7114751971635582,-1.7931778480577307
84,3.4196933630857766,1.6890438040549935,1.3340914378057342,-0.7444062017084968,0.1533318612624713
85,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.141056451122887,-1.794078730292442
86,3.4196933630857766,1.6890438040549935,0.1512034264456043,0.09958253553309036,0.8238613643254548
87,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.059088161594577,-1.6253666418355008
88,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.136498480108279,-1.794078730292442
89,0.5233483195820463,1.6890438040549935,-1.7902141831471818,-1.8858840439139168,-1.6235495796439607
90,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.1300507632252967,-1.794078730292442
91,0.8891376621398426,1.6890438040549935,-1.7902141831471818,-1.886571179831197,-1.5992422334585705
92,0.35647565440108947,1.6890438040549935,-1.7902141831471818,-1.7055366968594319,-1.5562737854917943
93,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5159992954981212,-1.794078730292442
94,0.695862718099657,1.6890438040549935,-1.7902141831471818,-1.8841094483183285,-1.794078730292442
95,3.4196933630857766,1.6890438040549935,-0.06649731602895186,1.9166665927759325,0.8526082536793002
96,3.4196933630857766,1.6890438040549935,0.6922218056713199,-0.32364507051627145,0.8281885422667559
97,3.4196933630857766,1.6890438040549935,0.4332980320374997,1.2121224281856389,0.8847580008624449
98,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.324522159060628,-0.08633841175407521
99,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5194194466373379,-1.794078730292442
100,0.45200239470928927,1.6890438040549935,-1.7902141831471818,-1.89240027507621,0.38230099543331214
101,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7050133785330512,-1.794078730292442
102,0.5658456694062768,1.6890438040549935,-1.7902141831471818,-1.8893795506707245,-1.698747832636333
103,3.4196933630857766,1.6890438040549935,0.8117470499801964,1.4436935433987155,0.6567044223102844
104,3.4196933630857766,1.6890438040549935,-0.21991384046418613,0.31120641784052633,0.8719425471139095
105,1.143970485282873,1.6890438040549935,-1.7902141831471818,-1.3280971143792697,-1.5659712587656986
106,3.4196933630857766,1.6890438040549935,1.2539395187173021,0.3207380363357058,0.9275035444359466
107,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7367294241598351,-1.6470364211821544
108,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.515615657159849,0.14547730659190802
109,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.324935350625228,-1.794078730292442
110,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5213693571837694,-1.794078730292442
111,0.3776738450393545,1.6890438040549935,-1.7902141831471818,-1.7035015225303733,-1.794078730292442
112,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.3381373808673435,-1.6588064963696174
113,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3204103032434116,-1.6710597247601156
114,0.7068986984024515,1.6890438040549935,-1.7902141831471818,-1.885912604268357,-0.7067088584185514
115,0.463019189989337,1.6890438040549935,-1.7902141831471818,-1.5137144302202044,-1.5797272703373646
116,1.1122253219036977,1.6890438040549935,-1.7902141831471818,-1.8903612021218532,-1.794078730292442
117,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.072061764143826,-1.5534279382659644
118,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8883970039344349,-0.961744210163221
119,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7420574706143195,0.40842748385166133
120,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7542027455932373,-0.4762969558668352
121,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.1301109881858997,-1.6057332642600857
122,3.4196933630857766,1.6890438040549935,1.0342778173193625,0.7583065805481377,0.8698768663091381
123,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.9366159371986393,-1.562768412076922
124,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.138597456422785,-1.794078730292442
125,3.4196933630857766,1.6890438040549935,-0.011750499488735603,0.7637925264076969,0.822664970456427
126,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5208162640551797,-1.638907532928241
127,0.4726846339063117,1.6890438040549935,-1.7902141831471818,-1.5013811166379702,-1.4997290102065242
128,1.1617607069568074,1.6890438040549935,-1.7902141831471818,-1.144855908953874,-1.659931398002195
129,0.5333139759631037,1.6890438040549935,-1.7902141831471818,-1.7022684642779187,-1.5133935412878647
130,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.329490366269887,-1.632910986067861
131,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.886668958283593,-1.5709406952836797
132,1.138278375692282,1.6890438040549935,-1.7902141831471818,-1.8803370476848522,0.6894286164380207
133,0.2650320596917513,1.6890438040549935,-1.7902141831471818,-1.880501138533278,-1.7498932594120664
134,0.05815944265446231,1.6890438040549935,-1.7902141831471818,-1.883126451328099,-1.794078730292442
135,0.6467496664151422,1.6890438040549935,-1.7902141831471818,-1.885739521307384,-1.5706515617991597
136,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.244229727747071,-1.794078730292442
137,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5159090483714848,-1.5385321230211184
138,3.4196933630857766,1.6890438040549935,1.3168841241161247,0.10794714521735292,0.7946189606359023
139,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5196185602507064,-1.794078730292442
140,0.21292482243461883,1.6890438040549935,-1.7902141831471818,-2.065434121451634,-1.794078730292442
141,3.4196933630857766,1.6890438040549935,-0.03267149656254142,1.6749175170890598,0.8415267620169832
142,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.9403763248696558,-1.6011558059212616
143,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.5821336462461666,-1.6739387913636865
144,3.4196933630857766,1.6890438040549935,0.584138996640504,0.7474331244367973,0.9471026652735125
145,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7383631007498545,-1.5708700233794697
146,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7367785940126249,-0.10035592980626702
147,0.5831626053030086,1.6890438040549935,-1.7902141831471818,-1.879317667432827,-1.6186501249433616
148,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7313304750267987,-1.794078730292442
149,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8860106284911373,-1.6092741267262969
150,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7002624686136654,-1.794078730292442
151,0.5179805213135076,1.6890438040549935,-1.7902141831471818,-1.8863087590489784,-1.6315045944103819
152,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.515596973948077,-1.6586345704264178
153,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.2377590705960344,-1.794078730292442
154,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7340947986435566,0.4416131098521298
155,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8744157364657708,-0.18696232031695123
156,0.7136321131070265,1.6890438040549935,0.16643826797029168,-1.8845762639958372,-1.6126012369152494
157,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.9365585934728698,-1.794078730292442
158,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5161245421447025,-1.794078730292442
159,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.51687304851121,0.783707752095105
160,0.40486002923095565,1.6890438040549935,-1.7902141831471818,-1.8872839213039372,-1.631859663533358
161,-1.9471930824042039,1.6890438040549935,-1.7902141831471818,-2.0644328524768354,-1.5370406643409407
162,1.0054135552601144,1.6890438040549935,-1.7902141831471818,-1.7003661504930723,-1.582901553348536
163,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.1303350214271717,-1.794078730292442
164,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.2433287249758727,-1.6529380113045031
165,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.702064961223378,-1.6270372364891577
166,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.062732337243793,-1.794078730292442
167,-1.872509632932006,1.6890438040549935,-1.7902141831471818,-2.0758172339984284,-1.565501701933497
168,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5184249077873633,-1.794078730292442
169,0.12450106474910289,1.6890438040549935,-1.7902141831471818,-1.8838709859000882,-1.794078730292442
170,3.4196933630857766,1.6890438040549935,-0.03333234047274643,1.9229762630792653,0.8440555923080216
171,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3185641640245749,-1.794078730292442
172,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,0.09965177506583243,-1.6218861981548824
173,0.009073499934046757,1.6890438040549935,-1.7902141831471818,-1.8785721097305743,-1.794078730292442
174,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.5783515795269683,-1.6274791019680772
175,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5130238641904608,0.2194173202597322
176,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.6970961331924312,-1.6693965553335801
177,0.7949626105261173,1.6890438040549935,-1.7902141831471818,-2.412950914189647,-1.794078730292442
178,0.3489292543307143,1.6890438040549935,-1.7902141831471818,-1.7087455506361116,-1.5034198738378806
179,-0.034336695637521425,1.6890438040549935,-1.7902141831471818,-1.8845351111947726,-1.5996404679308285
180,-1.978488249839478,1.6890438040549935,-1.7902141831471818,-2.0541428172274467,-1.5601753368540696
181,1.437196262544755,1.6890438040549935,-1.7902141831471818,-1.8869310084161206,-1.6260431102670272
182,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.5416677519377903,-1.794078730292442
183,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5183313589627077,-1.794078730292442
184,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3275815328542937,-1.794078730292442
185,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7088250782004861,-1.6235449965155166
186,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.3247758533234603,-1.6133557052306366
187,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5214003195576085,-1.794078730292442
188,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.2425207837489896,-1.794078730292442
189,0.6485761867235794,1.6890438040549935,-1.7902141831471818,-1.7020143596650965,-1.6242644747435981
190,-1.9656393163419759,1.6890438040549935,-1.7902141831471818,-2.0663559272333973,-1.534538859200857
191,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5186645962255945,-1.7143176073450241
192,0.27657252402190335,1.6890438040549935,-1.7902141831471818,-1.8889921860994388,-1.794078730292442
193,0.10459563833085775,1.6890438040549935,-1.7902141831471818,-1.892143546596016,-1.7910927219831025
194,3.4196933630857766,1.6890438040549935,0.5067977438852637,0.5333605905028168,0.8765190154541648
195,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5149821335588143,-1.794078730292442
196,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3163284056340492,-1.6599242861036858
197,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3237694452312059,-1.6991541631310791
198,3.4196933630857766,1.6890438040549935,0.8203503267948159,1.2044047987637114,0.7899568890841089
199,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5226792280027295,-1.794078730292442
200,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8811023273312892,-1.794078730292442
201,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.5277520583591155,-1.655178338140108
202,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5128426995757436,-1.794078730292442
203,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8851917326835987,0.6061167136012819
204,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.0686813760620915,-1.604833226224187
205,3.4196933630857766,1.6890438040549935,-0.48863717712070603,0.3127250403384079,0.7282940349527744
206,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.7354052064138769,-1.6950036223430223
207,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3246708641381577,-1.6919690957686093
208,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5171535131304312,-1.5878907532727617
209,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.0717088761826066,-1.55012563764949
210,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5182663937959378,-1.5994300739826222
211,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3270219093847606,-1.5958880224181267
212,3.4196933630857766,1.6890438040549935,0.1362410557366851,0.5254064673792762,0.804741572596807
213,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7079780115654541,-1.6130257530033283
214,0.5807282971427278,1.6890438040549935,-1.7902141831471818,-1.8868882982813364,-1.794078730292442
215,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.0517389603916567,-1.6281625666748765
216,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.881144257667748,-1.5207962314699424
217,-0.00916001264581368,1.6890438040549935,-1.7902141831471818,-2.2389964757949032,-1.5730642192906685
218,0.6583114025565371,1.6890438040549935,-1.7902141831471818,-2.230589304295217,-1.5876744471649267
219,0.32409438126963336,1.6890438040549935,-1.7902141831471818,-1.881221028906536,-1.794078730292442
220,0.826624673558861,1.6890438040549935,-1.7902141831471818,-1.8831554277748896,-1.5778260519957281
221,3.4196933630857766,1.6890438040549935,0.7759069442320472,0.09778072193434317,0.7804642865179018
222,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5199432408126088,-1.794078730292442
223,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5203748032073399,-1.671177346551723
224,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8816005210470224,-1.794078730292442
225,3.4196933630857766,1.6890438040549935,0.3493371679883839,0.5291868830628974,0.4067004100896234
226,0.4353236494959999,1.6890438040549935,-1.7902141831471818,-1.886119098538351,-1.794078730292442
227,0.9861877952216683,1.6890438040549935,-1.7902141831471818,-1.8853107289511597,-1.5658816612012716
228,0.00856953639316174,1.6890438040549935,-1.7902141831471818,-1.8889138218177701,-0.13785402493064547
229,3.4196933630857766,1.6890438040549935,1.2329089940639155,-0.32348572364402517,0.44774635316604433
230,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.1277692413018372,-1.5714661348617645
231,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.136728436441617,0.37585141294108043
232,0.8239715140004554,1.6890438040549935,-1.7902141831471818,-1.6994231479131323,-1.794078730292442
233,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.518104045447171,-1.794078730292442
234,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8820965122929152,0.3983784616714171
235,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.9415218187166805,-1.7922500519895408
236,0.8531598269761427,1.6890438040549935,-1.7902141831471818,-1.8799589333431206,-1.5933546934254132
237,0.9038900824850564,1.6890438040549935,0.005275982571281296,-1.892099607274128,-1.6138067418496156
238,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.6994257532409232,-1.7082766029525347
239,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5115243260876896,-1.794078730292442
240,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.3217343926153092,0.3225551533999966
241,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.5791452975596076,-0.2915317348218573
242,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3212098398070955,-1.794078730292442
243,1.0340219273708169,1.6890438040549935,-1.7902141831471818,-1.8827952368709406,-1.788786264521191
244,0.8030108598101132,1.6890438040549935,-1.7902141831471818,-1.8859421105252172,-1.6277512182275025
245,0.7233996541705296,1.6890438040549935,-1.7902141831471818,-1.7069398992009874,-1.5461618392425376
246,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.535983422174937,-1.794078730292442
247,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.2436763651906997,-1.794078730292442
248,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3282847844490373,-1.6435729097648655
249,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3083315438965055,0.7517923325052439
250,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.323815479882433,-1.794078730292442
251,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5227008466445928,-1.627529783021225
252,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5256728779390287,-1.6830114893126396
253,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.8877358064463454,-1.794078730292442
254,0.2386385552340646,1.6890438040549935,-1.7902141831471818,-1.8788795274602383,-1.794078730292442
255,0.37278380698862135,1.6890438040549935,-1.7902141831471818,-1.7099659242951508,-1.5610998410064965
256,0.009547367344379274,1.6890438040549935,-1.7902141831471818,-0.9376516662960914,-1.5574995520888308
257,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.878540872572925,-1.794078730292442
258,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.237313381302054,-1.622619281089955
259,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.521622574937961,-1.638870917504124
260,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7067039466061347,-1.6046147983076513
261,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3302831049957247,-1.794078730292442
262,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.6995097217934438,-1.634695105804716
263,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.9378143517884998,-1.5543453481829677
264,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.240443613505658,-1.794078730292442
265,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5210303960244302,-1.6491831631928837
266,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7145513771408174,-1.6103347954568414
267,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.3433049309421548,-1.794078730292442
268,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7108663535620774,0.23989877542114835
269,0.48852684383184586,1.6890438040549935,-1.7902141831471818,-2.0717982016163106,-1.5999677136050972
270,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.5168937334090793,-1.794078730292442
271,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.1284965096140378,-1.794078730292442
272,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.7135273996797893,-1.790742756663597
273,3.4196933630857766,1.6890438040549935,0.7137485775850604,0.31760150127035125,0.3816337215768926
274,1.110414578645778,1.6890438040549935,-0.1983490281614947,-1.886097679686663,-1.5183312192954055
275,3.4196933630857766,1.6890438040549935,-0.09204971245358023,0.5241258255721449,0.8165290232568693
276,0.029139292290360944,1.6890438040549935,-1.7902141831471818,-1.708322656979736,-1.794078730292442
277,3.4196933630857766,1.6890438040549935,0.48744706891328093,1.6804685873769187,0.7004658581681776
278,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-2.2402908010755134,-1.794078730292442
279,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-1.1354078971665535,-1.62483463742664
280,-2.0122074464299917,1.6890438040549935,-1.7902141831471818,-0.9368470031537021,-0.9934646400630771
281,3.4196933630857766,1.6890438040549935,0.8009187109124508,0.993925759446612,0.8389945669261722
