Row,DCP,CL,TD_P,TD_U,LSR
71,0.9675402616347542,0.9699338989377629,1.0009076304000948,0.6655588016043931,1.0004003069208893
72,0.018417976116054845,0.054896791960390975,0.16843665605679167,0.10014240791348611,0.8246631104070611
73,0.017288190740443462,0.054968512592766826,0.16444438980854953,0.6673937360310467,1.000212662321479
74,0.029835502941984088,0.054425630416440746,0.33387756430278115,0.23231545146228014,0.9178306011203616
75,0.01852416381692214,0.05535870639695653,0.16600426749026037,0.26651997555966217,0.9865665672709154
76,0.029955032936972496,0.053765043763889804,0.4995099120878592,0.23426190541776565,0.9019457521306743
77,0.031686458425842855,0.05474456033609956,0.3321887157550971,0.23312229605711698,0.7721785102002834
78,0.9696596425044105,0.9671100393892876,0.9996057361142316,0.634515683783566,0.9985332241726149
79,0.03235767462719228,0.055946338224462044,0.33351875408035825,0.23355370496270159,0.9156092225643319
80,0.01699608244539912,0.05417000033968524,0.16701545034726747,0.26744796943167876,0.910160637941892
81,0.017949751642361955,0.05533628366734275,0.16586397903190364,0.29926636227936154,0.9886893753715784
82,0.015790217313866425,0.05563123505308136,0.1664457354205022,0.29914043735840046,0.8327567221261968
83,0.03162009189172134,0.055375970853963064,0.33353545564695536,0.2652846970611353,0.8469936091302307
84,0.9694194387800065,0.9703551200316879,1.0014325943914342,0.4323146573950721,0.9891934663337287
85,0.017962124538860917,0.053854804558970806,0.16631869352451936,0.3656006076243264,0.8459405449851769
86,0.9695341434047807,0.9691560538807265,0.9997262187546587,0.5672983139887215,0.999765876216177
87,0.02173043462376323,0.0554457002291362,0.6668027107297667,0.20123088802514208,0.9082338489881816
88,0.01770606968251046,0.05461410300829458,0.16699538100817055,0.36638056517571455,0.8256217951426087
89,0.03207451325083085,0.055449570721069666,0.33443251997298545,0.23344786377181168,0.9085455939552748
90,0.021464411609972565,0.05444464003382874,0.6666500387445006,0.3674833448787924,0.8300846288946028
91,0.03318461604665041,0.056005622621204565,0.5001521852282721,0.2333212591467097,0.9124712882049124
92,0.03154773258640129,0.054906437244741195,0.5003017120938337,0.26635849278033585,0.9184970224517762
93,0.017211300942225553,0.05563253058439949,0.16501380240831254,0.3002916634691154,0.8436867966276841
94,0.03260544152664884,0.05562646576254231,0.33302847618855935,0.23377478906278515,0.7574162191216032
95,0.9697746321119577,0.9699674534276365,0.9993106182916826,0.8327468982783829,1.0001579778998873
96,0.9692440331332902,0.9702203848543556,1.0005999185171726,0.5007085356351513,0.9998251642136398
97,0.9700589679409539,0.9673995400659609,1.000206126041388,0.7333333047081044,1.0005916304758988
98,0.01654649868003965,0.05591272723619324,0.1661418154793534,0.3339331691307156,0.9845343945606821
99,0.018539460918812374,0.0554740543086506,0.16673419704216785,0.2996850444223903,0.7761208661552528
100,0.03185091947640292,0.05645282767403779,0.3331426418333104,0.23224687103908678,0.9931535773779214
101,0.016666300112396396,0.055495327039886494,0.16633576515747478,0.266453087251188,0.8414135833240437
102,0.03220656481851955,0.05493656007890806,0.3322770679294835,0.2328037196599505,0.8925695009193472
103,0.9692127521981124,0.970027758723864,1.0007690778577303,0.7664549476448124,0.9973997054226138
104,0.9686551526145704,0.9689852575196944,0.9989885455396876,0.5998366068487473,1.000419377191018
105,0.03392445312250869,0.05433069221532209,0.3335722489481049,0.3333107109757306,0.9172237495126457
106,0.9708412820754263,0.9683312409676139,1.0013378399598096,0.6012908552498624,1.0011604510690837
107,0.017910725218985565,0.05476601935267094,0.16625816702002041,0.4335835709621262,0.9042869496868196
108,0.017452695317695534,0.05485617259270971,0.1678087282039596,0.30035969514494265,0.9890497696663849
109,0.017667557875754802,0.05616516595829707,0.16695507976961277,0.3338612364742107,0.8220380569671795
110,0.018248951874030084,0.05504159076494851,0.1661930359300244,0.2993391045298591,0.8217923903210002
111,0.031615394744321276,0.055023267346337064,0.33344145035387096,0.2667263400235109,0.7673476604720464
112,0.01792154662001811,0.05663971389718482,0.16720340675796633,0.49839057136012915,0.9019423224993902
113,0.018689101849466035,0.05537773329807008,0.1675357193283386,0.33464885051305154,0.899323284733477
114,0.03263894941498044,0.05547234954158329,0.3341722653811795,0.23344260172087,0.968699501666795
115,0.031885602649198416,0.05459222700665701,0.4999217143371208,0.3006968070966265,0.9153354347109085
116,0.033833708739836384,0.05750670265844732,0.3318095881941743,0.23262277931542544,0.6773419530383917
117,0.02189259474989487,0.056204218760087694,0.6678355303465637,0.19879255960614595,0.9188621762793502
118,0.018538011892151988,0.055286286777334714,0.16654381907727478,0.23298480577492345,0.9594750636884268
119,0.016032240015681393,0.0551700021749207,0.1657567994197421,0.432702971355622,0.9935795559562816
120,0.018175423058875376,0.05565423696471207,0.16740523636656832,0.4306941794353699,0.9754050585661981
121,0.018072718104120797,0.055743885766143655,0.16767382917817558,0.36747304733357244,0.9114648690682411
122,0.9675394542367234,0.9691023095860156,1.0010656783748533,0.6670551271066768,1.0003915371103247
123,0.01798906591091361,0.05503350474697722,0.1642372785210085,0.40027365211693955,0.9176493526971404
124,0.0160472755756417,0.05609575881529778,0.16503263656434464,0.36602142952607764,0.8205796942338829
125,0.9690132044549472,0.9681373303465259,0.9994193850659857,0.667867675473838,0.9997494672848873
126,0.01724922330747069,0.05532662947797346,0.1669016426678148,0.29943723733209243,0.905819738327809
127,0.03191598395829056,0.05609469377900672,0.3348042660613413,0.30288212794811714,0.9251305870125537
128,0.033975134808221154,0.05544555830528269,0.5007180499569733,0.36495019989069155,0.9017098466374989
129,0.03210555469987022,0.05499515474369639,0.49756352388687486,0.26694917131365564,0.9236371727440895
130,0.01830433062298609,0.05707470719907276,0.16647788861868046,0.3330680660694731,0.9069092376746504
131,0.02143700913591105,0.0566725354912536,0.6675271843184488,0.23330324272600622,0.9165531244094738
132,0.03390821110672941,0.05536262805236755,0.33464097895493483,0.23446955218037044,0.9978749987805877
133,0.0312533064241765,0.05419868046881276,0.3324713661206813,0.23443933745412948,0.875081704060512
134,0.030571432034648086,0.05562160874823642,0.3346083750965506,0.23395585492505033,0.7534118911074795
135,0.03245566516610954,0.054969722660766815,0.33422367079430826,0.23347449082934196,0.9165924921830324
136,0.01625838702865575,0.057500165099305806,0.16689624887394458,0.1660867559917653,0.8327104078316747
137,0.017781860460983137,0.05433075048001929,0.16782865695021681,0.3003076674801232,0.9207145472443499
138,0.9691325376974489,0.9664857502704587,1.0014124456439866,0.5685936763541891,0.9993627082720045
139,0.01707845420552404,0.054309546110404845,0.16743254313585934,0.29964972209295293,0.8384986658896877
140,0.031083650702142158,0.055225154972671824,0.33310922030109236,0.20003864245035577,0.7302761531159442
141,0.9698606497344853,0.9690397021263057,0.999378179099841,0.7990842719994135,1.0000073201060669
142,0.018043743939830527,0.054109287102423034,0.16708814133718697,0.3996415178845307,0.9121775564149007
143,0.01635600957157564,0.05633188673005046,0.16458758322906417,0.0998789746275809,0.8986785388878494
144,0.9674715285332722,0.9687091527273118,1.000440353611174,0.6654437621200976,1.001418366783411
145,0.018610093385908463,0.055261510870938786,0.16667573990100917,0.4333136046382457,0.9165627509738259
146,0.018041662387192126,0.05447087675893473,0.16668527041107836,0.433575446143034,0.9842427264867964
147,0.03226013426783854,0.055644221110004964,0.5006725865334618,0.2346572428873119,0.9093727156936238
148,0.018025319712120364,0.0538108063260868,0.16747486881034743,0.43447548981586237,0.8076711883011314
149,0.017004259729543964,0.05476858374703031,0.16404901573950872,0.23342454130129833,0.9109035561680006
150,0.017096870043276778,0.05607563331801335,0.16568636471027107,0.26731162285298327,0.8187767196488411
151,0.032057774203655014,0.05559463096720446,0.498880747796507,0.23336961122227357,0.9071599653745877
152,0.018401588090103227,0.0546449467723897,0.16852095654625238,0.3003630082261343,0.9019777184227871
153,0.018097292141048184,0.05635384308718261,0.1665000682634209,0.1673279208970305,0.8383515358668654
154,0.01860042741923843,0.05782550510488746,0.16636418263891511,0.4340188673498915,0.9941136357144191
155,0.017946746434528028,0.05488429225514261,0.1670966973046236,0.2355595096997646,0.9823874053227457
156,0.03265936723120481,0.05481761959394668,0.9997537056627926,0.23368879591431427,0.9103678855050003
157,0.017550874429715677,0.054222266808125835,0.16653604856470705,0.40028329019714287,0.8381551381483817
158,0.016997835608207782,0.05559476184352496,0.16800201134692294,0.3002694525676726,0.8154290509019066
159,0.016548553363150902,0.05397789324377688,0.16770877738186787,0.4695859922743402,0.9992111420908061
160,0.03170184907337777,0.056679103587740205,0.332364938903999,0.233189926762023,0.9070968324603785
161,0.022450230271687292,0.05670105452048918,0.6675081484830536,0.20022681256661037,0.9208948097875533
162,0.033525451532645134,0.05566859390220281,0.3339029719767287,0.26729289102426473,0.9148850368397297
163,0.01938382717277447,0.05738899778894822,0.16619485234857198,0.3674347405901224,0.8274430474943834
164,0.017709533528038526,0.05400552743297044,0.16745507591325395,0.1662596385575875,0.903130842331815
165,0.017155510830727073,0.05510316955982951,0.16522301076467358,0.2669859445030768,0.9079447847053884
166,0.017702371842266956,0.05662758673808126,0.16528055463124697,0.2005463442464984,0.8398235828553252
167,0.02281738983826671,0.05686787263987293,0.6664103738391268,0.1980860661602634,0.9172864656993134
168,0.018909614990516677,0.055138996542865755,0.16758171114448503,0.29986146308466016,0.8204481631105248
169,0.030792546470666766,0.05487318182151463,0.33286949057661586,0.23381871507787547,0.8326956472408091
170,0.9694519841818986,0.9703885144330662,0.9993768703636204,0.8336194936921393,1.0000417547050577
171,0.015579453155394473,0.05440504991225749,0.16630016221429897,0.33497008646324383,0.8443692402098221
172,0.015560801230215275,0.05585408297734647,0.167848908010077,0.5673090397604463,0.9088285807744032
173,0.030406302738763963,0.05534472024200847,0.5006946691187119,0.23479450365988733,0.8363801989760459
174,0.017402104693760575,0.0555520379078614,0.1679245253384997,0.10063589132807406,0.9078679310903033
175,0.015665537038571008,0.054603933817921016,0.1654668359294052,0.3008192376623558,0.9903807772821046
176,0.018660939372026092,0.05635531958419866,0.16894125181289946,0.26788357668154167,0.8996904210659279
177,0.03290441868178814,0.05740163326173295,0.33357535943472444,0.13337816677882838,0.8202802306591833
178,0.03152359214546047,0.05628565765029496,0.4986483575650003,0.265778351849553,0.9247333393602094
179,0.030259165782081265,0.05387072067431982,0.33132562418479355,0.23369637693723605,0.9124103600546151
180,0.022294411738182432,0.056568164402853234,0.6636783475988862,0.20215939970649863,0.9179902282598399
181,0.03474449247936188,0.056140564468580456,0.33188540709984027,0.23325495706393395,0.9081170840104344
182,0.018625926713617118,0.05407142422661347,0.16783516197973247,0.46555784400347683,0.8177264846053329
183,0.01692066460132312,0.05509760265275799,0.1656505844201907,0.2998780565756235,0.7826081120000485
184,0.01913389742097474,0.055557246215636194,0.16585287659839837,0.3334004951281398,0.8221032973877496
185,0.017453407828106546,0.05651741928901515,0.1674289556995657,0.26576397131295026,0.9085463767935051
186,0.016642811716396755,0.05522309460245793,0.1677545473746122,0.5005277664820829,0.9102452778451057
187,0.016874348062484466,0.0572082841024514,0.16691616967719378,0.29933361085787363,0.8380089327994461
188,0.01574211794123475,0.056715429954488764,0.16684415866402413,0.16641464888838725,0.8365249880728722
189,0.03246125469636475,0.05661702685388356,0.33240143036962944,0.26699508813131795,0.9084232707665727
190,0.022358529075285582,0.05575250898035279,0.6656226904910123,0.19986538709438495,0.9211951489292086
191,0.017880261812575755,0.05458005844134211,0.16584906742029124,0.2998189469609302,0.8881088740092833
192,0.03129069450833675,0.057502327973973505,0.3330615513473861,0.23287511433454045,0.8330634340409785
193,0.03072644896479428,0.05498398440949104,0.33462306944677844,0.23229420415429888,0.8490251216792303
194,0.9711927426469753,0.9688011021492203,1.0003220190058149,0.6334863320587033,1.000480981795718
195,0.016831842873395633,0.05503827107305785,0.16669331665086817,0.30047203404327677,0.6993319130351837
196,0.017505859795865726,0.056024629620299346,0.16692705611106184,0.33535904287119656,0.9017113212386335
197,0.0173506037351329,0.0554033768530082,0.16724763542088442,0.33406420211373106,0.8924600310107802
198,0.9696021203450294,0.9687540630399534,1.0007809747376557,0.7322215711037176,0.9992980239768434
199,0.01832829333308183,0.05404435832682729,0.16735256469057308,0.29910667869458657,0.7397650220638083
200,0.018248882677894332,0.054303119960945785,0.16701963316284682,0.23432863350096825,0.8239506868505394
201,0.01730335698724424,0.05518070704458062,0.1673502340688383,0.46781957341942043,0.9026818387872058
202,0.018483762052603377,0.05387288703183926,0.16676378701950567,0.3008513549855701,0.822428283861226
203,0.01741937976096137,0.054252983501189296,0.166640067598953,0.23357541243319374,0.9966527196888466
204,0.01648537724843163,0.05432466478167669,0.16510590829570848,0.19942823354367153,0.9116061387346915
205,0.9671134499454108,0.9685377709825453,0.9983508401976959,0.6000683686547756,0.9984316660970854
206,0.01842950464814776,0.05627055127724302,0.16599106968208485,0.4338023719665648,0.893562454589224
207,0.016865594358914573,0.05478236566960836,0.16655267785743752,0.3339072813379322,0.894347062075445
208,0.019094333199996663,0.05442484135651649,0.16734144586807742,0.3000869672378601,0.9141653466638351
209,0.01787042405421214,0.053979884981479924,0.16644753282860827,0.19885893075457803,0.9192812457009552
210,0.016523661661392953,0.055310505213098576,0.16701398401654768,0.2998895798680981,0.9124425624834475
211,0.01760898500700072,0.05604914926970661,0.1652282803076522,0.3334979438585361,0.9129803492212353
212,0.967644856871204,0.9690647465779755,0.9996990330816836,0.6322902040625474,0.9995027672700584
213,0.021304228310559586,0.05364890539035153,0.6670138093883141,0.2659171356831005,0.9102989502631311
214,0.03225261212598668,0.05689244494398639,0.33268461049826925,0.23326282697638076,0.7133168313509584
215,0.016404634378931384,0.05633965597773649,0.16569455019790358,0.2026105476607927,0.9077487257471335
216,0.02186278445756241,0.05395987641083407,0.6672851988968911,0.23432091210757328,0.9228011832820836
217,0.03034462789246261,0.05391915192556552,0.5003657288319189,0.16709064272362598,0.9162626435676241
218,0.032491021188906344,0.05549644240647011,0.4986217836515344,0.16870207011530272,0.9141968537235893
219,0.03144394864448197,0.05645132719010957,0.3320987423434788,0.2343067747362529,0.7876610134114288
220,0.03299904335282656,0.053677441365242023,0.33361229730473113,0.23395051780306153,0.9156024832769195
221,0.9703522786289303,0.9690709735431202,1.0007191220065115,0.5670191795912701,0.9991659675823888
222,0.016201288160094984,0.056053749258792765,0.16796704104950136,0.2995921229645162,0.8265141435522223
223,0.017621948625059603,0.05462300450821207,0.16663682433765944,0.29951555987559003,0.8992971745860758
224,0.017487088197368515,0.05392353527168374,0.16621782590947837,0.23423688979506962,0.7546460196596463
225,0.9685566867127738,0.9689048391411897,1.0000693717588098,0.6328587758752157,0.9935515482192327
226,0.03179830105954771,0.05583080420611959,0.3330668982920617,0.23340455607334304,0.8327568517957371
227,0.03346947893456927,0.05511996436073398,0.3320864471159801,0.23355348971473547,0.9172357251380273
228,0.030404600539667,0.05511809806078683,0.3323437869106278,0.23288955719224969,0.983450907554469
229,0.969257036431853,0.9684944530325067,1.0013125912891225,0.5007340078708259,0.9942115017692938
230,0.018799233646090922,0.05497359569221997,0.1666445251762448,0.36787340882198677,0.9164814696979386
231,0.019860218025185446,0.054342499188264205,0.6666744112110049,0.3663412228926974,0.993047659087481
232,0.03299113064520827,0.055683665167674444,0.3350030624151572,0.2674632524982772,0.8359038216912305
233,0.01797360349196628,0.05390834286372803,0.16551504928443042,0.29991837632308505,0.8417049470034894
234,0.017145825260202946,0.05588728414618013,0.16691176405776084,0.2341455467751807,0.9934162934309747
235,0.018133848717860963,0.05455050362312732,0.16615924925989253,0.3994489153149011,0.84791247799536
236,0.0330780161539505,0.055797392510691914,0.4999736676761264,0.234539173898965,0.9133600334335598
237,0.0332281693073438,0.05514951841576496,0.9994526011655219,0.2323023051297614,0.9101717769128753
238,0.019604537074043974,0.05437418217504222,0.1674386153926426,0.2674627818463867,0.889907697653749
239,0.017095605519581683,0.05524478855748407,0.16576714555897468,0.3010850623000064,0.8383389098291013
240,0.016419069636919446,0.05541891077078302,0.1670870819414554,0.5010139445277229,0.992160561559464
241,0.018232782869847055,0.055721131543976635,0.16659850476698396,0.1004770733361248,0.9800145734493269
242,0.017140632684710284,0.05522779448406794,0.16540828036140198,0.33450971043307076,0.8353166883459496
243,0.033608462813347374,0.05575477893095105,0.3339429577526462,0.23401685956005394,0.8511401703846254
244,0.03292851230413857,0.05657063860347828,0.33286734404285684,0.23343716537677592,0.9078205185911781
245,0.032688949933867596,0.05685359257265301,0.4991526681601377,0.2661048261473479,0.9197778190721112
246,0.018291218830755268,0.05464852770969525,0.16668854200597313,0.4664820280031881,0.7702407412798201
247,0.01682995318357071,0.057134066382708196,0.16706304966276458,0.16619293626381448,0.7361849133105255
248,0.016396956428808545,0.056463193521237576,0.16525332867797388,0.3332780287371918,0.9049481947860335
249,0.018765377851901636,0.05555516397877745,0.16719280578677195,0.3367495915454532,0.9987642118915786
250,0.017758195651070948,0.05569772048986199,0.1665873677836866,0.334056188634925,0.8456389759855905
251,0.017622213467057,0.05589603564726976,0.16571305564956532,0.2991028423913379,0.907859105439191
252,0.017678542656203503,0.05675842763658727,0.16948632691200383,0.2985753669996717,0.8965657520155047
253,0.016889631413767904,0.054384307605945245,0.16796180342719397,0.23310665548595735,0.8251388975962228
254,0.0311675449039743,0.056348516749241746,0.333284108244879,0.2347379079100373,0.8041020045627575
255,0.03159980582572512,0.054011078579404306,0.33407513257496446,0.26555766530262115,0.9178690716517807
256,0.030407903157290972,0.05418522454254987,0.3334161731285823,0.40009956307541766,0.9183385787000171
257,0.01733302382649909,0.05538408221393141,0.16622271017560267,0.23480025433031962,0.753777136457999
258,0.017226988622278592,0.05586335658733543,0.1666992572128081,0.1674133753288477,0.9087041425117081
259,0.018256177790144053,0.05598218219217602,0.16522318773985986,0.2992941754629528,0.9058264940290165
260,0.01796940967418019,0.05689375028617275,0.1660516989803651,0.2661474835099025,0.911640338226211
261,0.017732759845608737,0.05510622523837836,0.16644929777886225,0.33292999060612893,0.7499405739678964
262,0.018368021555973797,0.054012264235907576,0.16454071340083937,0.26744761287815716,0.9065885852544265
263,0.01756289728736009,0.05662320929340915,0.16534496579041308,0.40007221689339567,0.9187448719430336
264,0.017220301746310913,0.05563533166099769,0.16735328173247224,0.16681310305712663,0.7556592172596969
265,0.018755168823140253,0.05611316568339788,0.16591852341551067,0.299399245505673,0.9038707838553393
266,0.017641210267612194,0.055578115562123616,0.16604205021190088,0.26472820475726855,0.91073366594391
267,0.0186532065224029,0.05535522932116196,0.16681566729153496,0.3306604267496381,0.8336624648506415
268,0.01770954877125106,0.055954726349147034,0.16731351195513763,0.26539481810889615,0.9907411182055489
269,0.0319656849254786,0.05497546744329502,0.33398851262505663,0.19884213068335876,0.9123602142719187
270,0.019020433771453175,0.056293384935675574,0.16713981030671923,0.3001330402460257,0.8326222418642076
271,0.018433395384062894,0.056221716656023095,0.16470141425168475,0.36774907900850734,0.7465674677619685
272,0.017130658658217154,0.05561108610285813,0.16645324819329754,0.26491346573694785,0.8493545726857136
273,0.9672398815668081,0.9690859288093917,1.0006309323648654,0.6008124165977015,0.993142633162705
274,0.03382852075816761,0.05626540744111642,0.9990354606162207,0.23340850244065325,0.923081744185965
275,0.9696656733261189,0.9700150256997121,0.999258792533204,0.6320975639366183,0.999665196263409
276,0.030473964391747058,0.05558060362268068,0.3339454921752781,0.26585481942098277,0.8324014613045274
277,0.9689940217190551,0.967573276223838,1.0002918403820549,0.7998623417305027,0.9980339382507968
278,0.014944756236790686,0.053669039573585146,0.16697414616395054,0.1668424124839798,0.8397421876048116
279,0.01628287916260797,0.055813325851847465,0.16773297714256255,0.3665671373581648,0.9083254077030909
280,0.01595523563388987,0.055650410065379234,0.1680270732464668,0.4002348150848962,0.9581448472941816
281,0.9684357142726963,0.9687870914229134,1.0007540522203735,0.7016997830357823,0.9999728075667962
282,0.03330030271633763,0.056173196861921744,0.4991467825860049,0.19876573105847611,0.909839575039939
283,0.9704538315708567,0.9681556567487638,0.9997849870727287,0.6682294075028707,0.9993237897050116
284,0.021793380885105018,0.05637531422292926,0.8344179727242427,0.20058963287468354,0.9220871469716826
285,0.02212313670805192,0.056342799360871686,0.666346685504182,0.19990666181442646,0.9164032896239884
286,0.01774613765092329,0.05617695761212405,0.16764657640205283,0.3669712862780123,0.8261385093888315
287,0.0317724980785879,0.0571445684422541,0.33446304354262646,0.2656973464870255,0.8894907081173803
288,0.01776684817530004,0.05600028283279215,0.1674429082596145,0.33391214524376484,0.9018107434976805
289,0.969953629136193,0.9675141594212153,1.0013736438103282,0.7667521506923364,1.0017872554768477
290,0.032151910508352914,0.05597038519797612,0.49909920072850156,0.19847608895569926,0.9175498641760044
291,0.018247203026691878,0.05434183507570121,0.1666575429792406,0.3329104634597297,0.9913724525191494
292,0.01584255775629845,0.05730924819462945,0.16631640975013398,0.36625131079715273,0.899086806696689
293,0.9693430158044034,0.9670359720444005,0.9993496986562859,0.5653336426671325,0.9773130874023158
294,0.03229115193894542,0.055782520242033014,0.33401421385169683,0.23384861380975785,0.7730125098696704
295,0.01817004456763711,0.054369634862337694,0.16737398234904435,0.20064444484765723,0.8651777687460057
296,0.03125240304308138,0.05427005194783091,0.4993098796401956,0.2658826723987333,0.9234765199857137
297,0.03177667240727718,0.05507602551111067,0.33467539131156,0.23261909795367067,0.9146461027124855
298,0.9683108410181769,0.9689811329023832,1.0006085706965555,0.7003916417245316,0.9987488753180293
