instances,instance_hardness
171,0.015201481236990944
172,0.015047587935474782
173,0.021525216654206147
174,0.017115593101240445
175,0.015120948949363444
176,0.029237356246261004
177,0.06066163849173378
178,0.06780974328519385
179,0.0960509720141951
180,0.05443133970756475
181,0.027017524778846225
182,0.01515939556439927
183,0.015091937089775631
184,0.016931415564998553
185,0.032870384758637794
186,0.020004882466046148
187,0.01495914535447218
188,0.014959816782128432
189,0.05817944989450674
190,0.038633407911812356
191,0.014845047759533658
192,0.016013435647638685
193,0.02388350771064085
194,0.800554624080616
195,0.023047306827693403
196,0.015918048806622176
197,0.015075636795270686
198,0.7260015455661748
199,0.015085025947754072
200,0.015664007611357444
201,0.015029484396971715
202,0.022649320315699994
203,0.015187139661883675
204,0.026512303276509552
205,0.7464914278666257
206,0.015486068720224733
207,0.01502215349022551
208,0.014961451721831498
209,0.015038549925198152
210,0.014960537547971775
211,0.014846284905323248
212,0.5888246132270014
213,0.01656208065753284
214,0.01610975138030346
215,0.016926561604018064
216,0.04133977926372667
217,0.02336534630513476
218,0.01857529183639528
219,0.016010470985513225
220,0.023528330087079885
221,0.8959850206713531
222,0.014850814920272737
223,0.018587496211613375
224,0.015202715217053853
225,0.6033574815024894
226,0.015559502467022202
227,0.06989837144843447
228,0.024901993919280052
229,0.7132951929478486
230,0.014892952857094133
231,0.07514028180897425
232,0.019464705227374646
233,0.015046902559916808
234,0.01509713991296946
235,0.014841946886214874
236,0.05258061340265008
237,0.38083984628951384
238,0.015240943333440615
239,0.015255139887403235
240,0.01515978378315297
241,0.02304789008500896
242,0.015073038226549818
243,0.027679930553499932
244,0.0381560767511
245,0.10910690931589095
246,0.020913373645354394
247,0.016122164441563225
248,0.015098688986650233
249,0.017180479636867974
250,0.015073542576379939
251,0.022557689341971443
252,0.023218588313750788
253,0.015091969285106144
254,0.015991263079730422
255,0.07710527101334441
256,0.05585004679494765
257,0.015089607509835234
258,0.015094960120878076
259,0.015214644735979665
260,0.015231275451252246
261,0.017891189976440902
262,0.027753228396756313
263,0.015032493375513933
264,0.014846281595814359
265,0.015374007209968288
266,0.024137619394432264
267,0.01510336057348538
268,0.025257522528014165
269,0.0336959587572534
270,0.014963268275787867
271,0.01485094751574989
272,0.01955093811726938
273,0.6538425337398484
274,0.2886244196351707
275,0.9144123458078062
276,0.016780516611176077
277,0.8644884326608852
278,0.015504061692827253
279,0.015280084308910147
280,0.0464958816509744
281,0.7929930956929814
282,0.08296142768675474
283,0.8867064872833155
284,0.25912218008084476
285,0.05204902187420912
286,0.015429810669455812
287,0.022437098830774493
288,0.06276545142493517
289,0.9470378392474508
290,0.04266503182853043
291,0.015772988860290882
292,0.015272830788583214
293,0.29893802996472285
294,0.01729530777869026
295,0.021513338757771394
296,0.06662211106404237
297,0.029033304596736587
298,0.947390978729873
299,0.015052873750536433
300,0.015144314097544243
301,0.03878126654760039
302,0.036860847249816975
303,0.014844069601088528
304,0.014962185105653947
305,0.01516344811931103
306,0.01524036350347402
307,0.015047645156436196
308,0.017365009194657555
309,0.022566789594345993
310,0.01591344172821696
311,0.028326110028424556
312,0.015332753540182487
313,0.023146420725686845
314,0.10914705503970312
315,0.0402844464915707
316,0.9644363482508049
317,0.015043900399154486
318,0.015874509547152416
319,0.015083333252420283
320,0.04583988529680583
321,0.031907060426134115
322,0.014988392964269126
323,0.7006781582122297
324,0.8981216363811844
325,0.014964396386338064
326,0.015050281246686947
327,0.08639716317147872
328,0.8406158335258271
329,0.6118281961101502
330,0.8879523171342236
331,0.7770439840222836
332,0.6898942237032002
333,0.3308930459887126
334,0.017455628705949744
335,0.8153934950735799
336,0.8841442358421492
337,0.014856278457840544
338,0.8424312033532845
339,0.04902615295158075
340,0.015746544659985595
341,0.5181982797593222
342,0.017790911881980565
343,0.015587647552187445
344,0.015318056082115672
345,0.8244638449100357
346,0.779643507744884
347,0.6030962862530078
348,0.8707442138234738
349,0.24156864639134779
350,0.014843856670644029
351,0.016261835697007232
352,0.014961048420278567
353,0.015201624875738062
354,0.054082433109071126
355,0.08523959250513213
356,0.6367798350177143
357,0.015074884580839387
358,0.015157303564689473
359,0.015092476658120302
360,0.015300392614896019
361,0.015303193595539333
362,0.01504133543537689
363,0.04289296109506313
364,0.7900945886536096
365,0.016415446027366665
366,0.06181315211150229
367,0.07629462269691667
368,0.818517445364983
369,0.10225544335843018
370,0.023826061763609907
371,0.015866156688707722
372,0.02230313434690867
373,0.2935249294621525
374,0.776515199373424
375,0.03469959246963095
376,0.8810930779525632
377,0.015045745165616298
378,0.015575323797226481
379,0.015309182684677403
380,0.8338010835673474
381,0.01517401461455059
382,0.6746011575040347
383,0.015317956233477648
384,0.8449771281643688
385,0.7989023167060977
386,0.39085939007302406
387,0.5975291452011215
388,0.9635169694753359
389,0.032523141330016214
390,0.01789161031067321
391,0.023446938571892062
392,0.015564350333207244
393,0.018529139185766264
394,0.01667461475404841
395,0.24608182322805683
396,0.7167717137141092
397,0.015148916602710671
398,0.016100435824674242
399,0.015091950353550931
400,0.014959400629176
401,0.9329323510577525
402,0.03221351942722617
403,0.01557187631205914
404,0.04264550889739682
405,0.6834438322946786
406,0.015324635853047885
407,0.06147159170745542
408,0.028502766098149945
409,0.015094513010980859
410,0.03947735064936775
411,0.8583846691700117
412,0.01872018654149088
413,0.015208132327348078
414,0.01614361635906092
415,0.03746837434275263
416,0.9483595988013335
417,0.8737303192543255
418,0.015970791340741308
419,0.041675724050220575
420,0.9771388753098881
421,0.015072549870541962
422,0.9484615267052011
423,0.9138242229663078
424,0.7443002079991823
425,0.603396648780496
426,0.017272185298645826
427,0.7656769916086188
428,0.015074127629150391
429,0.9551178704234986
430,0.015106061969296203
431,0.06932045237536077
432,0.7230485389427186
433,0.040966040960386474
434,0.019087612928493147
435,0.0204322248387101
436,0.8289967961402116
437,0.0360477065979985
438,0.015584798979930592
439,0.015096122636401366
440,0.03906333973824405
441,0.02363974176382788
442,0.8862516257255373
443,0.8370893727780577
444,0.1350973929673942
445,0.04263416673793419
446,0.6703867643382276
447,0.016655263231486916
448,0.02586051679496626
449,0.8032997789494651
450,0.879507051250177
451,0.5760188208454997
452,0.016055956247094105
453,0.015268581301201012
454,0.015126735272876113
455,0.015801968791673282
456,0.03500406140046042
457,0.783537085554315
458,0.07294248270641934
459,0.015402941208473409
460,0.017399440915933484
461,0.8588728482742256
462,0.04082608625746775
463,0.813921284697481
464,0.0777735196454814
465,0.28498618102234197
466,0.014965281138105135
467,0.03913701479380538
468,0.8587700850930883
469,0.1840295298133212
470,0.4613613428233647
471,0.01484348469702157
472,0.015058925804812162
473,0.8189042617037368
474,0.964829280208024
475,0.03686753802186926
476,0.014843000852819532
477,0.015351847266324103
478,0.015453321327086766
479,0.7618552438587467
480,0.021919787331128426
481,0.9174958675367739
482,0.01496612030667499
483,0.014963953610617864
484,0.016270308288005575
485,0.02394999759942218
486,0.014961915559752459
487,0.01505632463076767
488,0.015050502180022463
489,0.02446337627192252
490,0.015247300230593508
491,0.11290087700842455
492,0.951958427216108
493,0.015042503270955021
494,0.024468345608298137
495,0.015115591716259091
496,0.014963959432918505
497,0.02898939553919555
498,0.030102015533275628
499,0.01978813013655001
500,0.050913737175241724
501,0.017424611236668497
502,0.14637928792244503
503,0.018743136553215467
504,0.059889593558858034
505,0.015591259643495947
506,0.20273469140418765
507,0.10114023680525852
508,0.022628950687412885
509,0.04242159605682483
510,0.0150682353305307
511,0.9592372317867104
512,0.016472594063252854
513,0.9362043412680783
514,0.031151197110827145
515,0.014914620465587225
516,0.02600744490542206
517,0.06642660223359287
518,0.48865073812357895
519,0.015088835995605843
520,0.7650067055223467
521,0.10969413536077255
522,0.014845532830082608
523,0.039373854795061725
524,0.024146307240129672
525,0.03970528701000542
526,0.01538376739679348
527,0.015098259663669289
528,0.6649011247800178
529,0.5342428527580438
530,0.050550037343059295
531,0.05584328030641916
532,0.014962788000946525
533,0.015656322947968926
534,0.06714328076579601
535,0.028731513505429573
536,0.08506704762198458
537,0.7780097155524768
538,0.015242636367968077
539,0.0148454027813274
540,0.07876582618834871
541,0.015072095448256384
542,0.016850512246744942
543,0.018733583043552327
544,0.037080004125112476
545,0.03997930167412789
546,0.029054022914644984
547,0.017012072244707688
548,0.9404088300140594
549,0.02366748678395314
550,0.015225424065743454
551,0.6965125587116634
552,0.04815539666586288
553,0.015140411421078914
554,0.9776754544660997
555,0.02321161250752679
556,0.9086773231835921
557,0.05592335752991828
558,0.018852096208517577
559,0.01613110511158944
560,0.03094798318809
561,0.015471069920960145
562,0.03999446950139074
563,0.015426836789893095
564,0.015236180390628795
565,0.015126930909559855
566,0.015260197711040258
567,0.014934165629429508
568,0.015692403547717726
569,0.025039073466218698
570,0.9551911171353865
571,0.08189813104145593
572,0.8962593017148455
573,0.046814083224791525
574,0.01484502386751807
575,0.019820022636249934
576,0.014962514754482625
577,0.01499683480620373
578,0.02918554047780464
579,0.016090482650079174
580,0.015232487570158826
581,0.015098711538199971
582,0.931392982337392
583,0.01683569602579904
584,0.015043929525605182
585,0.015334559226809596
586,0.0747983269085587
587,0.01610822510980159
588,0.01507939803917091
589,0.3140040736974774
590,0.12534759544392204
591,0.020852779816532996
592,0.8244638449100357
593,0.015107374131167473
594,0.014962431256185127
595,0.015558904442456667
596,0.015094520722056526
597,0.0161600719114533
598,0.05210784888642239
599,0.07102934837072272
600,0.015093460176873963
601,0.0432705111257764
602,0.027189565637685043
603,0.015320594728327142
604,0.01824622348511329
605,0.016152318591627024
606,0.04278863555540657
607,0.015093357968804288
608,0.09831399941390517
609,0.04936851813564447
610,0.015071964406054628
611,0.015200659268206684
612,0.019337481932228617
613,0.05121955424534619
614,0.0369789869679078
615,0.7705962685747341
616,0.014849041130632457
617,0.10949623535380226
618,0.015096743323486761
619,0.014961032331206381
620,0.015612903251606247
621,0.025674254455299028
622,0.016039772660934815
623,0.019116802771391272
624,0.02528431319742086
625,0.015244211638663074
626,0.01507937569606399
627,0.04218143934558449
628,0.01556296681273217
629,0.01505120411653249
630,0.026690775181488435
631,0.059059705174671184
632,0.05135478890145451
633,0.017224190429168118
634,0.08549300477671795
635,0.9333959927323576
636,0.11004939532145619
637,0.015287473946061336
638,0.015113561453600655
639,0.01513767433937152
640,0.022679897159136653
641,0.06249997273342789
642,0.041134531355460524
643,0.015074678590630608
644,0.09514411032377645
645,0.04366753103533172
646,0.10128129794462648
647,0.027663009702580066
648,0.01513170898218097
649,0.0427600737108037
650,0.015757059470443036
651,0.03868967269527113
652,0.6647129627975469
653,0.036840842690068154
654,0.11925693506927892
655,0.014920194755591143
656,0.014843878130779586
657,0.0172845116903535
658,0.01667426880930878
659,0.015178640893335649
660,0.09239389697538092
661,0.04194539277300546
662,0.015149128112606824
663,0.19691306076893766
664,0.014851826962786085
665,0.06656761681727585
666,0.05440232536957368
667,0.08857730189009838
668,0.014986510934315023
669,0.03670654461146483
670,0.0313747117955121
671,0.014930070430101194
672,0.016569858100846435
673,0.8258498153598874
674,0.05748036546474955
675,0.6472528366761625
676,0.11656259502304223
677,0.027194631510421674
678,0.5410810122583753
679,0.4669810040242768
680,0.015072431534652653
681,0.014844025024298935
682,0.1388388602302313
683,0.02294048539888993
684,0.015267998689928675
685,0.014923243268630149
686,0.01535376677087985
687,0.014843663677511665
688,0.017406878924434266
689,0.6884458675642746
690,0.12768142357890255
691,0.055108188223756405
692,0.9176655880374842
693,0.016599804388832795
694,0.057148015647095374
695,0.015140784395487827
696,0.02297068071681896
697,0.027063185869388495
698,0.014966912380380393
699,0.03018169574033025
700,0.789302316437344
701,0.014844834084290826
702,0.07822339065002759
703,0.3989919811167093
704,0.040434708876643355
705,0.026482037499369504
706,0.022542440485618265
707,0.14361968615428744
708,0.015033923392360093
709,0.015158936548565594
710,0.01513147783699098
711,0.03679592024475409
712,0.7740203518153633
713,0.3650297826595702
714,0.05192314698741107
715,0.015993933026973717
716,0.018621536716433074
717,0.19735716437509987
718,0.015138922203488447
719,0.015034677803082208
720,0.016531802720628264
721,0.11005944672474033
722,0.015121957351233117
723,0.015546384520969903
724,0.015192268498301797
725,0.02304663161470566
726,0.01539647767802732
727,0.015058770776345543
728,0.0395924989070372
729,0.09179338362630451
730,0.015682144799609832
731,0.055324962358205276
732,0.019598884538646444
733,0.036801633947876056
734,0.04084644656727687
735,0.016422318167958805
736,0.015080209037525716
737,0.015321412807751122
738,0.015570540445524306
739,0.09469869789721685
740,0.03872555269575395
741,0.015196766668528316
742,0.01590999764176315
743,0.12465478078749137
744,0.015459779532676743
745,0.05486725184390673
746,0.016678846525895574
747,0.015094963295026687
748,0.5335793377020754
749,0.015077110221188517
750,0.8325303436858538
751,0.9218203315485123
752,0.01780727226021306
753,0.027194120531304655
754,0.015032813285433377
755,0.015567761171689232
756,0.01523758923403018
757,0.8547578450020784
758,0.02304729251102655
759,0.9115573052358512
760,0.030888956958796898
761,0.03105743285567386
762,0.015056483087476646
763,0.08363268870323959
764,0.05108073960709858
765,0.8183975608139734
766,0.0266913584559888
767,0.014961447020573893
768,0.014960781828982084
769,0.015271377380380868
770,0.11703551392352485
771,0.028502766098149945
772,0.6367236679594709
773,0.015749637983748288
774,0.03756541738003605
775,0.023751378506897347
776,0.01535028120911619
777,0.015411652347713911
778,0.06988657818555544
779,0.014965189363405407
780,0.014960511694880552
781,0.01631081157182601
782,0.02217389896815436
783,0.015073898690173282
784,0.015319587462589768
785,0.057793506141147755
786,0.014956790647530749
787,0.015996361359263633
788,0.015245743317723659
789,0.014970915580925559
790,0.09891483225458308
791,0.014991565980427612
792,0.015240271363436197
793,0.016803073136825164
794,0.014843556979326378
795,0.022063902900951726
796,0.015128871174063807
797,0.015264351918299557
798,0.9414897878124683
799,0.015555244567789672
800,0.01509988672331286
801,0.015188660397344234
802,0.015269919921933384
803,0.015346468752358788
804,0.022367455450485574
805,0.016964724914561025
806,0.014845664904177824
807,0.05986299540915008
808,0.017497994133918393
809,0.01507111101122005
810,0.7491146185690245
811,0.0151026016467386
812,0.015073128192607532
813,0.015369884504226494
814,0.024685706891841463
815,0.01511157657409734
816,0.015099657036788283
817,0.0156760463595359
818,0.027689057451940946
819,0.02568720230492727
820,0.015174601543490707
821,0.014915146341287988
822,0.015160437860482934
823,0.015353417978604678
824,0.015071417222884853
825,0.015046468042247962
826,0.015240359897690903
827,0.015037913824292648
828,0.02534689814085478
829,0.015044892181582892
830,0.6845902700741255
831,0.015518393510488226
832,0.015047148009338152
833,0.015108885908964642
834,0.015518393510488226
835,0.022915413577821564
836,0.014979115179509339
837,0.017227008543385436
838,0.026432528763992824
839,0.030858160470545237
840,0.03984872209319379
841,0.01563057727348871
842,0.015423844984767232
843,0.014854076944369243
844,0.015197029040926902
845,0.01514836623238347
846,0.015497245258498937
847,0.014841800429222118
848,0.017192970443838718
849,0.014847100651432799
850,0.01495249464387527
851,0.9121036717747668
852,0.015247818062638308
853,0.01499344291851279
854,0.01541764545811719
855,0.017903996984394377
856,0.020009665053889014
857,0.015091966054813
858,0.01871057269549614
859,0.016345995182927675
860,0.1790079912959357
861,0.028175126861997413
862,0.9473592543511979
863,0.016374138452186937
864,0.11187154402068122
865,0.015071862998816021
866,0.014962704839463603
867,0.07523719735894319
868,0.043623343804628956
869,0.297545927874315
870,0.016471188588257135
871,0.014975765111505668
872,0.01509694720214616
873,0.01505581643479792
874,0.015061894812133492
875,0.015024374555587361
876,0.015331404246802793
877,0.03433327462348734
878,0.015386917460207039
879,0.057816808478797554
880,0.04566097143774095
881,0.016474692291608806
882,0.7483191554536756
883,0.017750993687918104
884,0.014963610993393606
885,0.015345232715871293
886,0.1446994410519663
887,0.015094987792170889
888,0.8037319313228061
889,0.8431597455459985
890,0.2729962953027133
891,0.7928026987497223
892,0.037270709307528405
893,0.015583957198498366
894,0.02277898005285517
895,0.014926249289449856
896,0.015466453410493242
897,0.015131280496989419
898,0.03509821650938505
899,0.015034808477415451
900,0.01690828067188943
901,0.036511384236905364
902,0.015071081176850964
903,0.040132764507962215
904,0.021146469052068073
905,0.03280073327593913
906,0.020756504200303505
907,0.06952857510349264
908,0.022137254076113555
909,0.015104190906555126
910,0.9344285680117417
911,0.03692816642464636
912,0.041647653864349765
913,0.01588135231351362
914,0.015683840961408846
915,0.9066302379585798
916,0.01495478340978984
917,0.014844761192272293
918,0.04676794293365172
919,0.07136795384587424
920,0.05971235097361183
921,0.334992270776041
922,0.015023181666334096
923,0.9154322759008992
924,0.043557472245163154
925,0.01496166296023227
926,0.015023529251391943
927,0.034868160221060984
928,0.026454840435669702
929,0.016085620910321063
930,0.014932614031292202
931,0.035123331399060986
932,0.015188699755649182
933,0.0159198477439072
934,0.9241894156085317
935,0.9305913739318411
936,0.03270967138805958
937,0.0165509840025706
938,0.04357591959087892
939,0.064573040830054
940,0.01566159218688079
941,0.015769490993810198
942,0.015205304621177973
943,0.10640689491964983
944,0.015099455557212815
945,0.015392139737685273
946,0.015249781565087828
947,0.02126327973387121
948,0.029335274019674396
949,0.02997321757469551
950,0.01709468460747976
951,0.01530272933499699
952,0.014939295254684626
953,0.014845047759533658
954,0.015121794339925332
955,0.7994530054954083
956,0.8403836311496283
957,0.03891787647777245
958,0.015454345893640253
959,0.015049272717469142
960,0.3714155879845136
961,0.015209275446727788
962,0.036628861641125665
963,0.01517724082964933
964,0.047589828810376766
965,0.05021940832381744
966,0.7503235976815108
967,0.025394437050892837
968,0.029972068129113905
969,0.015095485333342928
970,0.015330155909167642
971,0.06969756627537749
972,0.03322045009822605
973,0.01559268352938914
974,0.014963749371512902
975,0.01523127536180846
976,0.0213493420479014
977,0.02634738172308937
978,0.07375845377171164
979,0.015487660267458847
980,0.01508387555686952
981,0.020427818300650435
982,0.015410407892307076
983,0.033926516590683575
984,0.02664038083798026
985,0.015403386959895848
986,0.7493398786334721
987,0.08921560407611406
988,0.015310887466590484
989,0.049977545715603755
990,0.026764628366616527
991,0.015615394020271789
992,0.8436767556812397
993,0.01526644324594506
994,0.015252610587939808
995,0.043908330404274665
996,0.04877767035824088
997,0.03590278098726718
998,0.08539583617410029
999,0.8912169529923384
1000,0.015588429047251995
1001,0.015026005955068311
1002,0.8408771359162316
1003,0.01768299115323857
1004,0.031364792403998365
1005,0.0498449322433161
1006,0.03867925263313898
1007,0.7238523033985291
1008,0.8687713386602169
1009,0.026012698227258046
1010,0.048330981906312354
1011,0.02178505538748743
1012,0.08906883162620649
1013,0.47129060699717296
1014,0.81633861467368
1015,0.017597832685636305
1016,0.3127368410528416
1017,0.8780056913265019
1018,0.01606916293713534
1019,0.07737261490370329
1020,0.9400260317616964
1021,0.015132715943138697
1022,0.062223509995779525
1023,0.028113908901597595
1024,0.014979253337032317
1025,0.015418810758134338
1026,0.37131087558950115
1027,0.015047677960271066
1028,0.015107156277294087
1029,0.01496535117769282
1030,0.0272428294871655
1031,0.06711319897403911
1032,0.01533144356543803
1033,0.01567678486499191
1034,0.8827600392362611
1035,0.046974234454659536
1036,0.04555949784628455
1037,0.014846048313800653
1038,0.015362119788335793
1039,0.014852328358373912
1040,0.015480556779395305
1041,0.024269776706334678
1042,0.03684756483170448
1043,0.015496562753966936
1044,0.017109602208746022
1045,0.015143693240442624
1046,0.01533704170474004
1047,0.25088720823300015
1048,0.01507403201709323
1049,0.695306862451953
1050,0.019336443301323558
1051,0.030350950078138927
1052,0.08754485046238081
1053,0.014842152677255083
1054,0.028447572456595238
1055,0.014842010523964277
1056,0.03651204122525731
1057,0.024957424447463072
1058,0.017980598209144216
1059,0.9237285742302627
1060,0.944867271295368
1061,0.025422710701731077
1062,0.01499644822613333
1063,0.8252767806784826
1064,0.28205779692865096
1065,0.015274389398105548
1066,0.015100808035173219
1067,0.01539452263254848
1068,0.01523525876871823
1069,0.015255353612825928
1070,0.022460841148496113
1071,0.015156534239029629
1072,0.7324949514456062
1073,0.015170815639190871
1074,0.015072679802683009
1075,0.017850985850716983
1076,0.841140770137684
1077,0.05884657695316142
1078,0.9317568127053744
1079,0.8265713301909808
1080,0.014841871111833993
1081,0.015359380528923827
1082,0.015556140944226304
1083,0.019394165231717886
1084,0.01496320148845498
1085,0.07246206932342825
1086,0.01559068539759656
1087,0.06044554378403233
1088,0.015544948584084728
1089,0.015071187044946255
1090,0.015612639197060907
1091,0.02373429548673922
1092,0.9444105854622289
1093,0.015079422750579607
1094,0.015096982077808185
1095,0.028377364579583286
1096,0.03850287963121013
1097,0.08853890618475724
1098,0.8822421051833353
1099,0.968707111053622
1100,0.6358682953341175
1101,0.7581593252982199
1102,0.01593296096475727
1103,0.015560051187799018
1104,0.015018097828758514
1105,0.014961955846160113
1106,0.6655584022231777
1107,0.02144871867431397
1108,0.01497250769523728
1109,0.015091327896703643
1110,0.022640583680129334
1111,0.028221196240678204
1112,0.02541816531608443
1113,0.01714024117929369
1114,0.015043987053843244
1115,0.01534094332960434
1116,0.02927429443054619
1117,0.0483916005329299
1118,0.015084353272335371
1119,0.02589203845387711
1120,0.0150457597048258
1121,0.03130035237661788
1122,0.41035118053749886
1123,0.06260950613859217
1124,0.0677789921773132
1125,0.014962224164717708
1126,0.036594527193715254
1127,0.0155290756867964
1128,0.1412669165814885
1129,0.023573741728957986
1130,0.020653850594559375
1131,0.09253563018927424
1132,0.030470365215522155
1133,0.015867610382469644
1134,0.06406588451008755
1135,0.015154673526584062
1136,0.904826570802967
1137,0.028446724501659304
1138,0.015240164182816485
1139,0.9472266700938159
1140,0.01537566066838203
1141,0.8068059066033881
1142,0.05049191889551141
1143,0.028916689132011175
1144,0.023897853567601324
1145,0.015276389159098347
1146,0.014981029651016331
1147,0.03838361347664354
1148,0.015326573542246757
1149,0.015361830875996185
1150,0.06142023980421729
1151,0.10307591709164832
1152,0.01529280012733758
1153,0.11295260837303189
1154,0.2645630070773052
1155,0.01544004479473915
1156,0.05426822668709774
1157,0.015404565142907334
1158,0.016325377426974153
1159,0.06751976459046827
1160,0.024206144445047983
1161,0.09298724926935886
1162,0.031722196785484824
1163,0.024529280162641776
1164,0.017509431427630284
1165,0.014971780501087939
1166,0.022734444188084235
1167,0.0373949071190649
1168,0.015057649318855448
1169,0.16726603578497568
1170,0.015092164386201645
1171,0.05792449096536867
1172,0.03370099673518834
1173,0.8924470688867614
1174,0.01507844754702059
1175,0.01632756450193229
1176,0.015202860226833259
1177,0.016681199445889194
1178,0.015094042204449765
1179,0.08335317590436642
1180,0.025731982852659874
1181,0.01533111038713686
1182,0.03654956401917864
1183,0.015690728043887936
1184,0.08330439534765988
1185,0.014842004077537663
1186,0.015000040013465221
1187,0.01562639835979418
1188,0.023699616190716033
1189,0.09861979806468757
1190,0.9318314495322999
1191,0.0202253146181125
1192,0.019070717871076948
1193,0.025847223670281805
1194,0.014995236572929116
1195,0.01515126433321079
1196,0.07632846276879035
1197,0.07535185815149292
1198,0.017281824501692356
1199,0.01484746810621651
1200,0.03342338141897594
1201,0.015264667920642183
1202,0.01511937603074931
1203,0.02456101007767053
1204,0.01511466091095981
1205,0.030287237475425943
1206,0.20548853583883797
1207,0.01496188834320189
1208,0.01530235299349969
1209,0.02337261060027984
1210,0.05290724477681241
1211,0.014960589021266735
1212,0.018345015754767324
1213,0.772840770911817
1214,0.01610207494340843
1215,0.0332828646631923
1216,0.035521686002626285
1217,0.9363554095717826
1218,0.026804266183341086
1219,0.14767256922484384
1220,0.045983964144996614
1221,0.04487268405986333
1222,0.10852365632896943
1223,0.0777967904630652
1224,0.015299091278314636
1225,0.015389020346396443
1226,0.018536204631002695
1227,0.016809802908005378
1228,0.04462133585871131
1229,0.015102522439714994
1230,0.017026413864703605
1231,0.24477429383582228
1232,0.014960335068706088
1233,0.03390943959800674
1234,0.015391790639124658
1235,0.2706423456539564
1236,0.01484832913266354
1237,0.023479741861979653
1238,0.01618110691886132
1239,0.031684329192745886
1240,0.04859212854065087
1241,0.015261100207212386
1242,0.015421398007510967
1243,0.018033585095707516
1244,0.06645730200589517
1245,0.015111357204250497
1246,0.5964772600815604
1247,0.11562501837347028
1248,0.015586602330944554
1249,0.015587310173626245
1250,0.03560878262582068
