Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,0.24045202123007064,3.1665078909071998,-0.9504466931038995,0.31659808464402023,1.4249975764071952,-1.597846290376067,0.37739361000929866
2,0.20419606776078575,-0.91730794665656,-0.949754144264343,0.3203574440462876,0.02160934298471473,-1.597978446046969,-0.8279026322342581
3,3.2917118192591084,3.176370643912327,2.9373228223452896,3.7770296055664154,3.4908426698927246,3.4173003706979452,4.8314740632586215
4,0.18579432014268074,-1.0473535539883023,-0.9400008846862639,0.6006873711963888,0.1102743861435139,-1.5802048175199737,-2.5930035483261853
5,0.14060402169337685,-0.8775650011682821,-0.8446666917933607,0.33899429026430994,-0.04775750108436995,-1.5557775337922073,-1.4950022894176656
6,0.20419606776078575,-1.0231840228935767,-0.9499242472807026,0.320351740404136,0.02160934298471473,-1.5979014181249147,-0.9847689236325726
7,0.20419606776078575,-0.7575421223767657,-0.8087855446045752,0.3204067849665856,0.604493320267058,-1.5465437150143264,-2.2517977627784305
8,0.14403872844610083,-0.7399120804888806,-0.8593332996280807,0.44392475122767405,-0.03648272891368472,-1.5215003801211744,-1.0644678924662105
9,0.24045202123007064,1.983595874778654,2.9184998005275307,0.3115805763791595,0.26770571133405086,2.97878582732783,-0.840887091369778
10,0.20419606776078575,-1.1271170934157846,-0.9478255167444702,0.32034748153464954,0.7304396475283864,-1.5871293400332538,0.496640494745446
11,0.14060402169337685,-1.025746062764996,-0.9508991763515274,0.33899429026431976,0.17157888522503292,-1.5984830859906596,-0.2266254363619467
12,0.14403872844610083,-0.7739296847620201,-0.8436872195203515,0.4412602689996323,0.16383168549486316,-1.5171049948164663,-0.9721642933118002
13,0.14403872844610083,-1.0251586218518258,-0.9508856073686821,0.40819615682822674,-0.03648272891368472,-1.5984660546875753,-1.1815231133505537
14,0.24045202123007064,-0.7046397174667016,-0.8233719080604494,0.31125060845023056,-0.012753458280935475,-1.511622986179335,-2.6349995424238233
15,0.24045202123007064,-0.9884645475553342,-0.920506260486971,0.31278925572684746,-0.06591860712519755,-1.5414440491697812,-1.8959134786135732
16,0.14060402169337685,-0.8571470559752098,-0.8361471655723998,0.338995435248168,0.05996716187632974,-1.5575602122628356,-2.236474915339637
17,0.14403872844610083,-0.7376294654124734,-0.9486167063906051,0.40822267270282236,-0.03648272891368472,-1.5978504553745199,-0.8581945602245602
18,3.0905641336918706,-1.0089890924842704,-0.9507546310824241,0.3113375146363325,0.26770571133405086,-1.5981420492301721,-1.0722043655667075
19,0.24045202123007064,-1.1177362148229029,-0.9237677990509079,0.3112505482223246,-0.06591860712519755,-1.5676817840322148,-0.9369358378858589
20,3.0905641336918706,0.32532267514038793,-0.9509289324455473,3.7767660168886468,0.8911158431074017,-1.598494172053469,1.5449883853699977
21,0.18579432014268074,-0.34729857797310737,-0.9075680986659594,0.6006678477854153,0.3385649475731861,-1.5486208292701675,-1.425185317567544
22,0.24045202123007064,-0.8965781115760832,-0.8725481394967518,0.311250552020642,-0.06591860712519755,-1.55823231925125,-2.390879863298313
23,0.14403872844610083,-0.4514507770643052,-0.7634169548335092,0.40819615682822674,0.07117669268459127,-1.5381997435471726,-1.593251564907295
24,2.4462215484894507,-0.3351170146319831,-0.7944551002146475,0.6009130510205963,0.9628697152574531,-1.5509197297893853,-2.4113456065473238
25,3.291711818542525,3.176373322547033,2.937320059302609,3.7770295856442235,3.4908426727698916,3.417292130356969,4.831474063264569
26,3.291711764791726,3.1763320897055336,2.9373039167913597,3.7770296056764274,3.490842669075231,3.417301757669309,4.8314740633215765
27,0.18579432014268074,-0.5240110779416939,-0.8374327826838414,0.6095105738528908,0.2226268211670248,-1.5261511339407983,-0.6175202058109182
28,0.24045202123007064,-0.1652592547555591,1.775381769748886,0.3123365223359743,0.26770571133405086,1.1378291644638876,-1.1980209349302589
29,0.18579432014268074,-1.0467919981206135,-0.9509270577441529,0.6006500610067534,0.0016787338623390584,-1.5984913444716793,-0.6343264671094422
30,0.24045202123007064,-0.9006593027344546,-0.8896976425996254,0.3113367256764169,-0.06591860712519755,-1.558144444755847,-2.2237976120534904
31,0.20419606776078575,-0.9188977350056724,-0.9476268899083848,0.32034753209121886,0.02160934298471473,-1.5977024511739495,-1.677078741404545
32,0.18579432014268074,-0.86667542820079,-0.9509289662457401,0.6006500610067534,0.1102743861435139,-1.5984948154244993,-0.04957926098591376
33,0.14403872844610083,-0.7515606522907179,1.0407430609812847,0.4105958797649292,0.07117669268459127,1.336871920819364,-1.2697819435445603
34,0.20419606776078575,-0.7095933796897955,-0.848511390822373,0.3203474814080373,0.02160934298471473,-1.5490920202191438,-1.0228745786456095
35,0.18579432014268074,1.6245668467511294,1.330523386546794,0.6013332662145002,1.4922649371779035,0.8784527564249398,-0.1795138264996683
36,0.14060402169337685,0.851865307667214,-0.8795902353980969,0.5723171948018716,0.9109202978004036,-1.5306126624981449,-0.6766451384411344
37,0.14403872844610083,-1.2266107942614077,-0.9488596291654102,0.40819615682822674,-0.03648272891368472,-1.5979937722085256,-0.4653056858932079
38,2.4775141673709733,-0.7200603328124814,-0.9137666854821559,0.31125094681401305,0.04140961898657577,-1.53243276607553,-1.2021373574727088
39,0.24045202123007064,-0.8686670849185838,-0.9503445906332453,0.3112505482223246,0.26770571133405086,-1.5979006177375352,0.44865930025027345
40,0.20419606776078575,0.9213914033343431,2.691230718749981,0.3203474904617852,0.604493320267058,2.969164778719411,-0.5759562118688344
41,0.14060402169337685,2.159969326831737,2.8950736311987897,0.5462582660056357,0.17157888522503292,2.4480302807669174,-0.7413689942978526
42,0.20419606776078575,0.7280319884843109,2.362885006116276,0.32047177584579145,2.7936422724515895,1.926197583306215,0.5212236391158986
43,0.24045202123007064,1.1053748983024918,2.800258555720723,0.31137098994893364,-0.06591860712519755,1.8952190017463904,-0.8314856021291728
44,0.14060402169337685,-0.5839888366470137,-0.8512559166301392,0.37145132865412644,0.5073774459580696,-1.5628450758705106,-2.2315634790391923
45,0.14060402169337685,0.8951246219952506,1.300973163663315,0.33899429026430994,0.5279531784007524,1.2444181352291797,-0.7276697408964231
46,3.2917118199586666,3.1763733171441784,2.93730946228176,3.7770296023532572,3.490842672702363,3.4173038504688713,4.831474063261573
47,3.2917118191472565,3.1763762395260673,2.9373169194934947,3.777029602240917,3.4908426725204524,3.4173045155757533,4.831474063227321
48,3.2917118192591084,3.1763777762515004,2.937324810010193,3.7770296055537522,3.4908426724881525,3.4173086881273855,4.831474063230927
49,3.2917117980158586,3.176377258712725,2.9373185372859987,3.7770296020427025,3.4908426682915863,3.41730593002844,4.831474063257974
50,0.14403872844610083,0.47901780423172696,2.362663401336019,0.4081961568285814,-0.03648272891368472,2.126596964397311,-1.7432434316986343
51,0.20419606776078575,1.7446670360671768,2.3257985999805735,0.34451991000038523,0.4812910973034755,1.9821682904708713,-0.0031622991100170735
52,0.20419606776078575,0.5315695866075318,1.9032901971061011,0.32036367599328247,0.36115311649164655,2.5637292967991443,-0.8707373704433828
53,3.2917110203756534,3.1763736473614053,2.937323455959235,3.777029605404866,3.4908423189878355,3.417299082549612,4.831474063212701
54,1.3620702626759884,-0.4070161321719522,-0.8898602620385815,0.3203475986642874,0.02160934298471473,-1.5621205334226298,-2.162363406126012
55,0.14403872844610083,-0.22654612328839493,1.6079684368652547,1.5161892057469304,0.14509134588748757,1.6460355695364215,-1.188330313601102
56,3.2917118154783824,3.176377667755123,2.9373247052354787,3.7770296059113173,3.4908426719749057,3.4173061281898574,4.831474063270946
57,2.4201027927657783,0.20131189298040542,-0.878546000664081,3.77700209634143,2.09473588202474,-1.5296084497924383,-0.33969567849160864
58,0.14060402169337685,-1.2437064725402303,-0.9509038344424066,0.33899429026430994,0.5279531784007524,-1.598492588288012,-0.09656815555771865
59,3.291711812286296,3.1763776890690805,2.9373243937994564,3.7770296036033177,3.49084267236629,3.417304799596459,4.831474063261627
60,0.18579432014268074,-0.5653465409377157,-0.8975006050725004,0.6006506142218663,0.1102743861435139,-1.566320391057639,-2.6080801182452036
61,0.20419606776078575,0.009040140609310778,-0.7649951030651733,0.32034851963763306,0.13110976939823296,-1.497629069462696,-2.0155373891712496
62,1.3904838894077998,0.09685297291207251,2.507600357134568,0.3112505756456106,0.26770571133405086,1.8427229797650142,-0.20251160957820855
63,3.2915828287974844,3.176201723290049,2.9369613094245017,3.7770295680774164,3.4908421749166987,3.4172868307868853,4.831474063192671
64,0.20419606776078575,-0.8553919540026224,-0.9078685681367666,0.32034750727134215,0.13110976939823296,-1.4881717208015308,-0.011614097869616298
65,0.18579432014268074,-0.2303853956756341,1.2633962725135914,3.5616763091130723,0.45787376838342114,0.8470351534887481,-0.10376908174747597
66,3.2917118191472565,3.1763773904496784,2.9373209411142587,3.7770296057903865,3.4908426709919294,3.417306204069474,4.831474063420874
67,3.2917112198038048,3.176377725043003,2.9373228317186637,3.77702960544646,3.4908426699253297,3.4173078728199764,4.831474063263768
68,3.2917118191472565,3.1763777917397693,2.9373245574831803,3.77702960579139,3.4908426725204524,3.4173095399718894,4.831474063265537
69,0.18579432014268074,-0.8381998500597935,-0.5970986252453815,0.6006500610067534,0.0016787338623390584,-1.4966656870576063,-2.515909116264465
70,0.24045202123007064,0.7405517752848827,2.9157338334701026,0.31137461866499255,-0.06591860712519755,2.4841128244177892,-0.548973053416018
71,3.2917118192591084,3.176376691945684,2.9373245540275543,3.7770295949953647,3.490842671801199,3.417305540369947,4.831474063214515
72,0.24045202123007064,-1.0240662501329219,-0.9185374285765739,0.31127496470466126,0.8911158431074017,-1.539930689600873,-1.6368623984829556
73,3.269426169909072,-0.9602711308755697,-0.9505677662284562,3.774933763059445,3.481438297938538,-1.5981451450112825,-0.33445341305689047
74,0.20419606776078575,1.314001125720509,2.310515128635184,0.32043561692770817,0.13110976939823296,1.824494267733799,-0.7150885905797184
75,0.24045202123007064,-0.6347460064120247,1.9603020476317938,0.35694576460939725,-0.06591860712519755,1.4906529792415129,-0.8769649307576225
76,0.14060402169337685,1.2672485296333187,2.314224569929464,0.3390014762732118,0.40579546692493834,2.7639763341198997,-1.4485093116324235
