Row,z_1,z_2
1,-0.2636348933288527,-2.223951132088181
2,-0.2636348933288527,-2.223951132088181
3,-2.532601308271552,1.6783664605426212
4,-0.2636348933288527,-2.223951132088181
5,-0.2636348933288527,-2.223951132088181
6,-0.2636348933288527,-2.223951132088181
7,-0.2636348933288527,-2.223951132088181
8,-0.2636348933288527,-2.223951132088181
9,-1.105667272279799,-1.1205654531088962
10,-1.4454724762875613,-0.6752901820891328
11,-0.2636348933288527,-2.223951132088181
12,-0.2636348933288527,-2.223951132088181
13,-0.2636348933288527,-2.223951132088181
14,-1.4027197699809366,-0.731312640435815
15,-0.2636348933288527,-2.223951132088181
16,-0.2636348933288527,-2.223951132088181
17,-0.2636348933288527,-2.223951132088181
18,-0.2636348933288527,-2.223951132088181
19,-1.27255788494938,-0.9018746799522719
20,-0.2636348933288527,-2.223951132088181
21,-0.2636348933288527,-2.223951132088181
22,-0.2636348933288527,-2.223951132088181
23,-0.2636348933288527,-2.223951132088181
24,-0.2636348933288527,-2.223951132088181
25,-2.433494631796149,1.8466562840053213
26,-2.4990145370071004,1.7353990642762307
27,-0.2636348933288527,-2.223951132088181
28,-1.0954706777510288,-1.1339269064907966
29,-0.2636348933288527,-2.223951132088181
30,-0.2636348933288527,-2.223951132088181
31,-0.2636348933288527,-2.223951132088181
32,-0.2636348933288527,-2.223951132088181
33,-0.2636348933288527,-2.223951132088181
34,-1.364082897186763,-0.7819417767817927
35,-1.4132065882621623,-0.7175708825191199
36,-0.2636348933288527,-2.223951132088181
37,-0.9883712562808002,-1.2742682648889647
38,-0.2636348933288527,-2.223951132088181
39,-1.2781342374009443,-0.8945675174371408
40,-1.0370419015071655,-1.21049103461623
41,-1.298368536321703,-0.8680528177516411
42,-1.4063884174451449,-0.7265053038363911
43,-1.2884030163206037,-0.8811114747910458
44,-0.2636348933288527,-2.223951132088181
45,-0.2636348933288527,-2.223951132088181
46,-2.3258712800750985,2.029407996662085
47,-1.9006953616613584,2.7513853930910543
48,-2.386360615420859,1.9266930239806976
49,-2.516222986690556,1.7061779556457315
50,-0.2636348933288527,-2.223951132088181
51,-0.2636348933288527,-2.223951132088181
52,-1.1394264140918107,-1.0763280169471043
53,-2.57649036004801,1.6038398893964434
54,-0.2636348933288527,-2.223951132088181
55,-0.2636348933288527,-2.223951132088181
56,-2.371217416376802,1.95240719768137
57,-0.2636348933288527,-2.223951132088181
58,-0.2636348933288527,-2.223951132088181
59,-2.4364703125051443,1.8416033773898675
60,-0.2636348933288527,-2.223951132088181
61,-0.2636348933288527,-2.223951132088181
62,-0.2636348933288527,-2.223951132088181
63,-2.7089576141950635,1.3789015541821752
64,-1.2271113209273503,-0.9614271260983414
65,-1.0287686330727586,-1.2213321924351837
66,-2.2795808215832025,2.108012318435926
67,-2.5540855244507377,1.6418848119129559
68,-2.462614841419867,1.7972082033001981
69,-1.1917304465996936,-1.0077896544509193
70,-0.2636348933288527,-2.223951132088181
71,-2.311399787297055,2.053981567802502
72,-0.2636348933288527,-2.223951132088181
73,-0.2636348933288527,-2.223951132088181
74,-1.1079690916143292,-1.117549186094934
75,-0.2636348933288527,-2.223951132088181
76,-1.1111467032161109,-1.1133852949876437
77,-1.212233482130855,-0.9809228066357898
78,-2.346440935149146,1.9944793344951193
79,-1.3480975753835118,-0.8028886852291341
80,-0.2636348933288527,-2.223951132088181
81,-0.2636348933288527,-2.223951132088181
82,-0.2636348933288527,-2.223951132088181
83,-1.0679832818272714,-1.1699459477686314
84,-2.3626795645501315,1.9669050461388113
85,-0.2636348933288527,-2.223951132088181
86,-2.4694087203992083,1.785671738404777
87,-0.2636348933288527,-2.223951132088181
88,-0.2636348933288527,-2.223951132088181
89,-1.138570532005531,-1.0774495510596909
90,-0.2636348933288527,-2.223951132088181
91,-1.2660636807209467,-0.9103845806652914
92,-1.4066401263638908,-0.7261754685198895
93,-0.2636348933288527,-2.223951132088181
94,-1.4270596633228416,-0.6994180358900841
95,-2.6107110937172853,1.545730774725488
96,-2.352168802740343,1.9847530288614168
97,-2.482503135892253,1.7634365374068035
98,-0.2636348933288527,-2.223951132088181
99,-0.2636348933288527,-2.223951132088181
100,-1.2336817468370223,-0.9528173457208232
101,-0.2636348933288527,-2.223951132088181
102,-1.173755300297623,-1.031343996900282
103,-2.5378253307494583,1.669495717906123
104,-2.416855716450045,1.8749102849040566
105,-1.1891079830803757,-1.0112260884446647
106,-2.205804579761482,2.233289354791799
107,-0.2636348933288527,-2.223951132088181
108,-0.2636348933288527,-2.223951132088181
109,-0.2636348933288527,-2.223951132088181
110,-0.2636348933288527,-2.223951132088181
111,-1.317971359820434,-0.8423655932971543
112,-0.2636348933288527,-2.223951132088181
113,-0.2636348933288527,-2.223951132088181
114,-1.0101042499261221,-1.2457896997541278
115,-1.3053096223143674,-0.8589573303662139
116,-1.3039142083779431,-0.8607858583328187
117,-0.2636348933288527,-2.223951132088181
118,-0.2636348933288527,-2.223951132088181
119,-0.2636348933288527,-2.223951132088181
120,-0.2636348933288527,-2.223951132088181
121,-0.2636348933288527,-2.223951132088181
122,-2.2155802604792223,2.216689589360007
123,-0.2636348933288527,-2.223951132088181
124,-0.2636348933288527,-2.223951132088181
125,-2.54500894133172,1.6572974624534376
126,-0.2636348933288527,-2.223951132088181
127,-1.0692744521795026,-1.1682540189172146
128,-1.0374529432423345,-1.2099524121411502
