Row,z_1,z_2
0,-0.5771438414376101,-0.13971586425755575
1,-0.7204893920918555,0.07476766584500585
2,-0.731381067155567,0.2188057770515692
3,-0.6567982500510986,0.42729268030434997
4,-0.6152901667296,0.576133996879411
5,-0.30590047928428044,1.0284254282861833
6,-0.231463891863234,1.0784794621787352
7,-0.05262746346224195,1.1637295213821768
8,0.16476352956689905,1.2629360824868843
9,0.3122690557592763,1.3067521681293326
10,0.5551778324589629,1.379941569759534
11,0.5944016582827776,1.3801059803684947
12,0.7376772593218245,1.3829903559290944
13,0.9559903142896106,1.255357244215816
14,0.9796951107900025,1.2159217524265102
15,1.1341432662981088,1.0404277579504997
16,1.207678941643861,0.9559512363449221
17,1.258335888037834,0.6615475829339313
18,1.2567505264772514,0.531593951228068
19,1.2420101090002704,0.41235168106348874
20,1.1445566036788275,0.25066561903791285
21,1.0525651597894843,0.1130259824527226
22,0.9188086190360958,-0.011234095027623014
23,0.8826842889653035,-0.03649512094891033
24,0.8708269974790152,-0.044825181527509195
25,0.6886418787179817,-0.21726174618549837
26,0.5761667383716578,-0.342772839507991
27,0.24847233125200727,-0.4907773382018192
28,-0.12369110046263354,-0.4898456660490329
29,-0.2098224581835877,-0.48492253226838056
30,-0.46337284777221915,-0.2786116127146062
31,,
32,-0.30590047928428044,1.0284254282861833
33,-0.6090971947516942,0.6232697415032068
34,-0.6035951076891535,0.7327292098468057
35,-0.5505161864255005,0.8191520721368815
36,-0.4661449381813513,0.9144732045723494
37,,
38,1.261167562496192,0.8949680997293156
39,1.3056306501656987,0.8134376953357341
40,1.258335888037834,0.6615475829339313
41,1.2193379217387854,0.9418687192876573
