Row,z_1,z_2
0,-0.9704882199110935,-0.295535204613226
1,-0.9916608700182046,-0.19241024912787955
2,-1.0197373298097652,-0.053807542073930376
3,-0.9770459442105986,0.1423482890332492
4,-0.8579995888994413,0.2872139147711697
5,-0.7661984135619326,0.423754829066579
6,-0.7283768651046822,0.45876816065501136
7,-0.5607373720722991,0.7152796813124357
8,-0.5379692328582085,0.762293515851394
9,-0.4684998729179224,0.8656578851058271
10,-0.42387017570437735,0.880770444493556
11,-0.27182816601856535,0.8999446170672679
12,-0.19717157481173764,0.9197778444013455
13,0.038577512032932984,0.7662390229751912
14,0.10788598894098893,0.6875028187115246
15,0.50852680765558,0.42660308106402933
16,0.5889657397408538,0.17899123467793515
17,0.5886050527042875,0.0009665311646838842
18,0.5868226151273018,-0.1202877655410113
19,0.5176698311876499,-0.2418822595611082
20,0.45289672868851677,-0.36818733869212555
21,0.23804306097852962,-0.6084761094978167
22,0.16004345416315807,-0.674350695025868
23,0.13669716451442038,-0.6933461397180232
24,0.07504127100008737,-0.751692362298309
25,-0.016642301938755363,-0.8597201930683677
26,-0.14042002774811727,-0.9294727977383116
27,-0.2935217440616998,-1.0105303950366897
28,-0.3718850002763411,-1.0246519006243078
29,-0.45076672086909964,-1.0404309906740878
30,-0.5267498185235043,-1.050729706049361
31,-0.7073899768394691,-1.0126243583784607
32,-0.7997172390142924,-0.9716823769843663
33,-0.8554266062274742,-0.9104685821054285
34,-0.8987540618887193,-0.8055527451080524
35,-0.9341099462860543,-0.7292419093741366
36,,
37,0.50852680765558,0.42660308106402933
38,0.5475219223886797,0.39240891304327497
39,0.5754102674303619,0.3689804151671793
40,0.5887384704897922,0.30524954676085003
41,0.5909904868098991,0.23506293043357918
42,,
43,0.5980352295642027,1.3628771941275837
44,0.563158018823749,1.39827029843513
45,0.5349743221846704,1.5169651300922458
46,,
47,0.6031539731966689,1.788140139658424
48,0.6529707385619316,1.784515597056486
49,0.7183140575154394,1.7731939039218076
50,0.7415559862702393,1.7696180700341015
51,0.7535834862960172,1.7672743086539513
52,0.831915045070353,1.7545731486772302
53,1.0216580907113053,1.5844037975696468
54,1.0683090532154929,1.5290945323207754
55,1.1683544303142386,1.3508374918658
56,1.1329849062108153,1.3312581326409272
57,1.0297704296056718,1.2485063531670408
58,0.8762446059026826,1.2548765162976192
59,0.7607292087314278,1.2807322849851084
60,0.6337380828449782,1.337420464430089
61,0.5349743221846704,1.5169651300922458
62,0.5071706781278784,1.6042701889088735
63,0.45084245218438235,1.7440611636069308
64,0.491647354522462,1.774753296206192
65,,
66,1.3574126321468525,1.2210642893278154
67,1.3299107811378796,1.2659815744707952
68,1.3413292153512004,1.4422072079021304
69,1.3688850568117743,1.6249735505617044
70,1.506226683561662,1.6455356979056024
71,1.5868297296602278,1.5133882727907593
72,1.596315015221009,1.4989138966937383
73,1.629010201153917,1.4538864530307622
74,1.6415000430064686,1.4372420942827213
75,1.6675386695091223,1.3925554509805962
76,1.7003507654480707,1.3466347885609689
77,1.7151121639770228,1.3158533033031312
78,1.7234258180942068,1.2929764829553627
79,1.7595034633496498,1.191935414373754
80,1.7078411725048988,1.1419761660509593
81,1.4740587036775032,1.062370026089857
82,1.4412008126077678,1.0842175879131921
83,1.3952634489623021,1.159244598309944
84,1.3986415401611105,1.075157786535426
85,1.396450573163661,1.0060293948647403
86,1.348240539352336,0.9143164806166852
87,1.2178684065241947,0.8700487927674037
88,1.1596542515669364,0.8630658505081821
89,1.0944643623795893,0.8591052503523773
90,1.066263328047858,0.8577400292631808
91,0.9433671129401369,0.8982511616269495
92,0.8480276782922106,0.9799578560506519
93,0.8498838832584288,1.0284000496216548
94,0.8444006018939446,1.1087933292899625
95,0.8996675403450123,1.133632999883282
96,1.0981371769641375,1.2061751100709008
97,1.2089468158460241,1.2796341598242924
98,1.3425747458457484,1.2266747674850593
99,,
100,1.5116877814234473,0.3735663422267922
101,1.4232587452877108,0.5305165937846923
102,1.437304446283999,0.6369946366167059
103,1.5117525532110763,0.7869113382176869
104,1.59323794668301,0.9419262420289976
105,1.6553246482826807,1.0316031782525528
106,1.7225431262174995,1.0666270301304734
107,1.8084265866199758,1.0685636397948421
108,1.89266919768584,0.8330989982649434
109,1.9353175621260272,0.7670224744792509
110,1.954461778355441,0.7356103491712311
111,1.9855412787975038,0.6901263587308955
112,1.9930684653224078,0.6752497548523764
113,2.0042266221137686,0.6529247579998195
114,1.97658945435569,0.6096571376104027
115,1.8865775657591992,0.44719939916872065
116,1.8620560127406018,0.3490816930812776
117,1.8157527833139948,0.2899661096278086
118,1.7545165500364313,0.21631966790635387
119,1.6968308193970874,0.1643176512462844
120,1.631070398530266,0.2203164693654654
121,1.6042591063986023,0.2392400086435556
122,1.5669162969963688,0.2923236105418573
