Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,0.04089311863649729,0.7448629721113925,1.2942439102658018e-05,0.04570449451067559,0.07362900541841394,1.3317359196530494e-05,0.03878183464564768
2,0.0399321943878476,0.007440412239836211,3.152970157236155e-05,0.045786891055536905,0.03343409222194322,1.060441700645135e-05,0.023538862765620387
3,3.796039993250175,2.3709414901927754,3.5212843271155263,3.576020625098542,3.5799834575760237,2.8380507819789367,3.4016401416120114
4,0.039449120067706046,0.004573584938904636,0.00029368574506112967,0.0522179982418605,0.03540534092926139,0.0003761778090408472,0.006531041778978577
5,0.03827578031693353,0.008336401737884457,0.002895163604529174,0.04619679230126502,0.03192923670551229,0.0008809521462408158,0.016523166681104796
6,0.0399321943878476,0.005099046602396142,2.6963981633274157e-05,0.045786765971985575,0.03343409222194322,1.2185666084613648e-05,0.02181299803121273
7,0.0399321943878476,0.01110158941156127,0.00389310044387325,0.04578797313433578,0.047521173579349096,0.0010724758151872784,0.009458175930169592
8,0.038364321511602316,0.011515507786641215,0.0024902581219554644,0.048550048563363035,0.03217166654869974,0.0015938978367516165,0.02095497530343064
9,0.04089311863649729,0.1272510008347712,0.7439355154418511,0.04559467167433282,0.039046206884492764,0.2851686446063204,0.02339408914211219
10,0.0399321943878476,0.002862470164418794,8.331125957650226e-05,0.04578667257312147,0.050966901532628915,0.00023358186970313548,0.0405233002247113
11,0.03827578031693353,0.005043190003971327,8.002525322540161e-07,0.04619679230126525,0.03680103285154219,2.4570044486487935e-07,0.030659805124425014
12,0.038364321511602316,0.010718653051972397,0.002922265936642537,0.04848931479545598,0.03662313492495706,0.001685714019742843,0.02194983939061126
13,0.038364321511602316,0.005055993878761098,1.1643474520706258e-06,0.04773995668465534,0.03217166654869974,5.952823300847662e-07,0.01971685424955337
14,0.04089311863649729,0.012349770175975936,0.003486152213276347,0.04558745533877769,0.03268462203965749,0.0018003554154807045,0.006180672161483312
15,0.04089311863649729,0.0058596740644521125,0.0008198675268511105,0.04562111155571739,0.03154047553071135,0.0011784192780134937,0.012675229422740759
16,0.03827578031693353,0.008800450890365769,0.0031311617334774484,0.046196817557337136,0.03428016750764814,0.000844021812360565,0.009593119248194398
17,0.038364321511602316,0.011569247674525709,6.20652421111038e-05,0.04774055446973597,0.03217166654869974,1.3231857311054354e-05,0.023201661113383704
18,0.2874953339501632,0.0054091941775443525,4.67889086971799e-06,0.04558935588898102,0.039046206884492764,7.246017469918237e-06,0.020872342526259774
19,0.04089311863649729,0.0030619085661381614,0.0007316306796897838,0.04558745402167198,0.03154047553071135,0.000634617568102982,0.022333974661404434
20,0.2874953339501632,0.04120347361507414,1.8156758335548996e-09,1.0793461557985156,0.0556163383950163,1.8150342837990672e-08,0.05845797135622252
21,0.039449120067706046,0.021299602390854253,0.0011707067106562431,0.052217529432776466,0.04074774703223783,0.0010293590207662553,0.017219682362052176
22,0.04089311863649729,0.007906568294434318,0.002126908631295909,0.045587454104736407,0.03154047553071135,0.000830102094435962,0.00824731551366639
23,0.038364321511602316,0.01859229957810012,0.005170123932239875,0.04773995668465534,0.034529339656023825,0.0012458809569404461,0.015556702285091985
24,0.15076571524159496,0.021621938310246853,0.004294616409478177,0.05222341763971926,0.05779329967872728,0.0009816615655301097,0.00807123082344743
25,3.770101581492449,2.517597393198208,3.1346318743125,3.070965262655749,3.823065197992075,2.6179394596542807,3.406932768658174
26,3.1451152499204245,1.847433730675168,2.5456370016704692,3.583472661596074,3.53503008129246,2.893660180543392,3.4640864908020474
27,0.039449120067706046,0.016755838474383625,0.0030955113697845138,0.052430183731461556,0.03798450170455066,0.0014968452849258038,0.025934998949005486
28,0.04089311863649729,0.026248039486128676,0.1343038278092325,0.04561120684634959,0.039046206884492764,0.08458087552109296,0.019544412800542216
29,0.039449120067706046,0.004585756272537215,5.21188090722373e-08,0.05221710232754884,0.03299843006679185,7.618861587644548e-08,0.02574000428009879
30,0.04089311863649729,0.007814589350474898,0.001657442984792473,0.04558933863499758,0.03154047553071135,0.0008319219073525942,0.009704999126530316
31,0.0399321943878476,0.0074047687346059255,8.864578702466162e-05,0.04578667368184832,0.03343409222194322,1.6270235002157208e-05,0.014744431152193895
32,0.039449120067706046,0.00858357647362766,9.087286482988308e-10,0.05221710232754884,0.03540534092926139,4.9446666883347965e-09,0.03292896133637751
33,0.038364321511602316,0.01124179519511285,0.07777706883235588,0.04779407749966115,0.034529339656023825,0.09483139237843678,0.018800123495196667
34,0.0399321943878476,0.012232107871976945,0.0027888543483907575,0.04578667257034488,0.03343409222194322,0.0010195807941405734,0.021401213252454185
35,0.039449120067706046,0.10054369932367331,0.09658377927541588,0.05223350964369974,0.07624824174852703,0.07261408166968827,0.031255289077033635
36,0.03827578031693353,0.06075681014097615,0.0019338502397295116,0.051539995399675714,0.056210684009371285,0.0014038361080153865,0.025251807839780666
37,0.038364321511602316,0.0007759665752921627,5.5542933367868845e-05,0.04773995668465534,0.03217166654869974,1.028980079870125e-05,0.027730705475399534
38,0.15416412134182972,0.011984027970560123,0.0010024595843254381,0.04558746273835142,0.03386957439628364,0.0013659190968043848,0.019501464488935548
39,0.04089311863649729,0.00853831502454838,1.5682529270007778e-05,0.04558745402167198,0.039046206884492764,1.2202096784038835e-05,0.039816545600519455
