Row,N2,kDN,DCP,N1,CL,TD_P,LSR
18,0.012714211656582193,-0.6160017861245399,-1.9686520215404255,0.5948221414879492,1.6662222246430936,-1.7522948746408378,-1.796402689290338
19,1.8145458268506374,-0.5960046224244132,-0.09138156629825911,0.326395693897165,1.6662222246430936,-1.7522948746408378,-1.8065504666305467
20,1.8145458268506374,-0.6039539799906112,-1.9686520215404255,0.7822564192069134,1.6662222246430936,-1.7522948746408378,-1.8500917370338452
21,0.814314438613659,-0.6089828597682746,-1.9686520215404255,-0.21278251302432424,1.6662222246430936,-1.7522948746408378,-1.7849746972651421
22,1.2413275869926648,-0.6524164726070888,-1.9686520215404255,0.30111177161394886,1.6662222246430936,-1.7522948746408378,-1.8201313902805105
23,1.8145458268506374,-0.6136162124560531,-1.9686520215404255,-0.09876388646706183,1.6662222246430936,-1.7522948746408378,-1.826456876072037
24,1.8145458268506374,-0.630154797013789,-1.9686520215404255,-0.49341987912858953,1.6662222246430936,-1.7522948746408378,-1.80394981148985
25,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.450047747051255,0.7752648954191441
26,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.134784128709821,0.7227109427353888
27,0.0013485451018304894,-0.5656181531395438,-1.9686520215404255,0.7430368435803684,1.6662222246430936,-1.7522948746408378,-1.5969738040517398
28,1.8145458268506374,1.9810026266033938,0.07555665800743504,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.4989057098567338
29,1.8145458268506374,-0.6575955619838543,-1.9686520215404255,0.5576250993637095,1.6662222246430936,-1.7522948746408378,-1.8032005104290945
30,0.7432544971160305,-0.6278042872613095,-1.9686520215404255,-0.8640946084182253,1.6662222246430936,-1.7522948746408378,-1.8170301943019065
31,-0.7123974516314765,-0.6097319093891889,-1.9686520215404255,0.5738360105768091,1.6662222246430936,-1.7522948746408378,-0.8274634130525057
32,1.8145458268506374,-0.5700796211681061,-1.9686520215404255,-0.19507448884729658,1.6662222246430936,-1.7522948746408378,-1.850526434075753
33,1.3637730486271618,-0.5673367840549299,-1.9686520215404255,0.20278598926127747,1.6662222246430936,-1.7522948746408378,-0.20033496283137664
34,0.7390093173338931,-0.6567237559979865,0.17141718807712725,-2.0218407967275085,1.6662222246430936,-1.7522948746408378,-1.7858712074999306
35,1.8145458268506374,1.3441194218079953,0.11216940693934413,-1.5456861040471754,1.6662222246430936,-1.7522948746408378,-1.6049092847788404
36,1.3615266991596666,1.3505476123975746,-1.9686520215404255,0.32603594800994806,1.6662222246430936,-1.7522948746408378,-1.4901928142276997
37,1.8145458268506374,-0.6020088850503362,0.11861830575130905,-1.0498024261983245,1.6662222246430936,-1.7522948746408378,-1.848138340759223
38,0.5906551735175939,-0.5949315609355049,-1.9686520215404255,-1.4427460604853497,1.6662222246430936,-1.7522948746408378,-1.566851219164011
39,1.8145458268506374,-0.5815028307883572,0.4362592561043119,-1.118072400296391,1.6662222246430936,-1.7522948746408378,-1.8278957777961495
40,0.5708924435241379,1.96948952902001,-0.11996137804451777,-0.42315737165535094,1.6662222246430936,-1.7522948746408378,-1.56998952549948
41,1.6164403311394642,1.9810026266033938,0.04998096541918811,0.6185212973706933,1.6662222246430936,-1.7522948746408378,-1.4208972528140311
42,1.8145458268506374,1.3552785660718634,0.06439703179008602,-0.9635568036745684,1.6662222246430936,-1.7522948746408378,-1.6088459068602885
43,1.220623257441807,1.9810026266033938,0.08090456798657684,0.9710837862781551,1.6662222246430936,-1.7522948746408378,-1.4712490390511745
44,1.8145458268506374,1.3579256307825602,-1.9686520215404255,-0.2103553765236809,1.6662222246430936,-1.7522948746408378,-1.497629882031637
45,1.8145458268506374,1.9810026266033938,-1.9686520215404255,-1.0599141280067808,1.6662222246430936,-1.7522948746408378,-1.4418894344566686
46,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.035188946154815805,0.8080142263034814
47,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.2790254919779016,0.8898107120723019
48,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.2786059055670897,0.802907737810775
49,-0.7057824288990596,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.8333328817510968,0.7593952823342106
50,0.5936630292337552,1.3611769560879996,-1.9686520215404255,-1.4932576992575965,1.6662222246430936,-1.7522948746408378,-1.5926642195911132
51,1.8145458268506374,1.9697834375509737,-1.9686520215404255,0.17050170633355938,1.6662222246430936,-1.7522948746408378,-0.5241617489971734
52,1.717341162347081,-0.6095137258945236,0.025969109370589428,0.1833952819778738,1.6662222246430936,-1.7522948746408378,-1.5442112397306422
53,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.032582128079126554,0.3929613484006313
54,1.8145458268506374,-0.6190339933558244,-1.9686520215404255,0.36556789274789475,1.6662222246430936,-1.7522948746408378,-1.831992827724577
55,1.8145458268506374,1.3435723477084667,-1.9686520215404255,0.9674524771754971,1.6662222246430936,-1.7522948746408378,0.7023678768244564
56,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.04641787660073271,0.9150708014239906
57,1.8145458268506374,1.8085848438214127,-1.9686520215404255,2.040165784501335,1.6662222246430936,-1.7522948746408378,0.5183861094238212
58,1.8145458268506374,-0.6352676252318387,-1.9686520215404255,0.5054003165918369,1.6662222246430936,-1.7522948746408378,-1.850526434075753
59,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.9451466157169492,0.734645433677205
60,0.7941743727205798,-0.6233342530209157,-1.9686520215404255,-1.2434369919560195,1.6662222246430936,-1.7522948746408378,-1.8197386608149633
61,1.8145458268506374,-0.554965024570377,-1.9686520215404255,-0.4614613503111486,1.6662222246430936,-1.7522948746408378,-1.818076344442049
62,1.8145458268506374,-0.5300956626593173,-1.9686520215404255,0.2521616491301878,1.6662222246430936,-1.7522948746408378,-1.7179074711824716
63,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.327363629189333,0.38731541409320946
64,1.8145458268506374,-0.6277479933507629,-0.21165670118552654,-1.0576325150818313,1.6662222246430936,-1.7522948746408378,-1.8088061309777466
65,1.8145458268506374,1.9329100695712362,-0.11713108896714335,2.040165784501335,1.6662222246430936,-1.7522948746408378,0.27345350565168014
66,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.9380829642871461,-1.4585298760874723
67,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.22023076039942305,0.7629964313387154
68,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.3800037658714986,0.9220858937266531
69,1.8145458268506374,-0.6694285578952993,0.06165138194704258,0.6302935771370768,1.6662222246430936,-1.7522948746408378,-1.839521191918127
70,1.0053094813589472,1.340880088654709,-1.9686520215404255,0.0541509331993794,1.6662222246430936,-1.7522948746408378,-0.43524486477585106
71,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.023383352687195783,0.8161782837727377
72,1.6953977175663706,-0.6320601952546627,-1.9686520215404255,0.43937209120214643,1.6662222246430936,-1.7522948746408378,-1.8192718920363524
73,-0.6006497013984294,1.355062726106992,-1.9686520215404255,0.14401213474243033,1.6662222246430936,-1.7522948746408378,0.8106228247327687
74,1.7144842370681004,1.9810026266033938,0.4847066710621436,-1.2062630566974375,1.6662222246430936,-1.7522948746408378,-1.4761004827275763
75,-0.6051411061241576,-0.6837845771007315,-1.9686520215404255,0.844535871231531,1.6662222246430936,-1.7522948746408378,0.17581920718608304
76,1.2187579918613176,1.9810026266033938,-0.3740525635824968,0.031338171911895904,1.6662222246430936,-1.7522948746408378,-1.5950557796564984
77,1.8145458268506374,1.361072045679483,0.04163994075833855,-0.0987182340483885,1.6662222246430936,-1.7522948746408378,-1.845578697305362
78,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,1.885213701656901,0.8496512972685584
79,1.8145458268506374,1.350248764249728,-0.22930959761269562,0.35536630835565525,1.6662222246430936,-1.7522948746408378,-1.4895554664965247
80,1.6759813115692876,1.9696452333696481,-1.9686520215404255,0.1765798861654919,1.6662222246430936,-1.7522948746408378,-1.5445978835541174
81,1.75057639865699,-0.6302701557946053,-1.9686520215404255,0.09936301806592972,1.6662222246430936,-1.7522948746408378,0.3924680111223316
82,-0.2604376129586272,-0.6512180225030848,-1.9686520215404255,1.0284608579906598,1.6662222246430936,-1.7522948746408378,-1.808076244511042
83,1.8145458268506374,1.810365437085592,0.6760489602622509,-1.4467055749048976,1.6662222246430936,-1.7522948746408378,-1.7877263387658497
84,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.27414222595575677,0.31073121713729124
85,-0.12551964325507425,-0.6187239260469368,-1.9686520215404255,-0.7037973841005765,1.6662222246430936,-1.7522948746408378,-1.7935111868088227
86,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.6930847009039951,0.859700240947735
87,1.8145458268506374,1.9810026266033938,-1.9686520215404255,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.5439812095836671
88,0.025624999466327687,-0.5760713761078049,-1.9686520215404255,-0.7640464925336378,1.6662222246430936,-1.7522948746408378,-1.8178898879576042
89,0.8734835236940667,-0.6492318986571638,-0.07894936061816729,-0.5519524478926932,1.6662222246430936,-1.7522948746408378,-1.558552679666406
90,1.8145458268506374,1.933048175167941,-1.9686520215404255,-0.007362317749216234,1.6662222246430936,-1.7522948746408378,-1.814838238313635
91,1.8145458268506374,1.9810026266033938,-0.41929913717522027,0.05379080280990828,1.6662222246430936,-1.7522948746408378,-1.5372013487426741
92,1.5370068655870213,1.9810026266033938,-0.28224900120596313,-1.382414232228532,1.6662222246430936,-1.7522948746408378,-1.469219286514865
93,1.1837582777729951,-0.556354124678977,-1.9686520215404255,-0.06689057950020821,1.6662222246430936,-1.7522948746408378,-1.7935389585918642
94,1.8145458268506374,-0.6350526038392525,0.5355695353281387,0.6206446723985394,1.6662222246430936,-1.7522948746408378,-1.8482093751373931
95,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.8583900906432708,0.7680537167398056
96,1.8145458268506374,1.9810026266033938,3.348370118272138,0.26536285993198394,1.6662222246430936,0.34934138076353166,0.7870261390646789
97,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.7048994091039205,0.8031971341948859
98,1.443011519200404,1.35332417659203,-1.9686520215404255,-0.7212284928286031,1.6662222246430936,-1.7522948746408378,0.08516538179011494
99,-0.4579841552846147,-0.6065261116019426,-1.9686520215404255,0.4101678157528542,1.6662222246430936,-1.7522948746408378,-1.8444660460477222
100,1.8145458268506374,1.9341659561297706,0.16837087900470865,-0.8089602607832488,1.6662222246430936,-1.7522948746408378,0.35285138248063014
101,0.40376245909023556,-0.6412318414533701,-1.9686520215404255,0.46055182522495997,1.6662222246430936,-1.7522948746408378,-1.7952091357092363
102,0.38460827908246653,-0.5981335602118065,-0.150778712279202,-0.7444378207700845,1.6662222246430936,-1.7522948746408378,-1.6469126618529428
103,-0.5183182318413011,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.03970007901485305,0.7554854122926271
104,-0.5854722777445449,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,1.428364069960153,0.811531772006834
105,1.8145458268506374,1.9810026266033938,0.46969381064855603,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.4879205408863172
106,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.34355918930765994,0.8113457002606659
107,0.04186194655338173,-0.5941192273713174,-1.9686520215404255,0.2236604092743889,1.6662222246430936,-1.7522948746408378,-1.5741656042151175
108,1.8145458268506374,1.3349752921442408,-1.9686520215404255,-1.7559511869863123,1.6662222246430936,-1.7522948746408378,0.12969947482099206
109,1.3039165482197759,-0.6599767571088926,-1.9686520215404255,0.7348202828652096,1.6662222246430936,-1.7522948746408378,-1.8204550450218984
110,1.7718222566754391,-0.6045136346545847,-1.9686520215404255,-0.4849835263692285,1.6662222246430936,-1.7522948746408378,-1.8216888161802964
111,1.8145458268506374,-0.6400124511705686,0.07580159209894598,0.5490565497673789,1.6662222246430936,-1.7522948746408378,-1.8465432354932958
112,1.462715832150918,-0.610989333157279,-1.9686520215404255,0.36989479001431297,1.6662222246430936,-1.7522948746408378,-1.5990193751143693
113,0.07799604624369251,-0.6441877149983892,-1.9686520215404255,0.009445327002318147,1.6662222246430936,-1.7522948746408378,-1.6215060796488447
114,1.8145458268506374,1.9810026266033938,0.1600410888881094,2.040165784501335,1.6662222246430936,-1.7522948746408378,-0.5862794699514163
115,1.8145458268506374,1.9698840289764303,-0.4750861565695042,-0.8431847489214737,1.6662222246430936,-1.7522948746408378,-1.4742529674098503
116,1.8145458268506374,-0.6333241011731473,-0.05166758893787907,0.4999921245871806,1.6662222246430936,-1.7522948746408378,-1.850526434075753
117,1.8145458268506374,1.9810026266033938,-1.9686520215404255,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.4503835935786586
118,1.8145458268506374,1.3478525420707015,-1.9686520215404255,-0.8214394172775527,1.6662222246430936,-1.7522948746408378,-0.8133652025858612
119,-0.709589141029381,-0.6689477369687715,-1.9686520215404255,0.18526894721528217,1.6662222246430936,-1.7522948746408378,0.4777468991979346
120,1.6886852287827132,-0.619754503301276,-1.9686520215404255,-0.7875760630094841,1.6662222246430936,-1.7522948746408378,-0.32075643961336875
121,1.7558523792994392,-0.6281178351379745,-1.9686520215404255,0.08129789132775238,1.6662222246430936,-1.7522948746408378,-1.5236273228028405
122,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,1.1448803643728214,0.8542045858909733
123,0.9677184796393449,1.9810026266033938,-1.9686520215404255,0.10954867455727754,1.6662222246430936,-1.7522948746408378,-1.4883612515297802
124,1.8145458268506374,-0.5656227185841294,-1.9686520215404255,0.35335214097510714,1.6662222246430936,-1.7522948746408378,-1.8214049361573927
125,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.4184019737799979,0.7439464909853761
126,1.4288231188787757,-0.6541434929336143,-1.9686520215404255,-1.4369136790859849,1.6662222246430936,-1.7522948746408378,-1.5715320687461607
127,1.6071808387635764,1.9810026266033938,-0.02842231071608663,-0.25253485887726984,1.6662222246430936,-1.7522948746408378,-1.418253213617646
128,1.8145458268506374,1.812521796819605,0.17633852258393995,-0.13232559642819752,1.6662222246430936,-1.7522948746408378,-1.6012372731884368
129,0.59722859209146,-0.5828109824429546,-0.00042177608741257675,0.15821446084325885,1.6662222246430936,-1.7522948746408378,-1.433948277417999
130,1.7830909153790522,-0.6470009990156629,-1.9686520215404255,0.2509442157138983,1.6662222246430936,-1.7522948746408378,-1.5748624236769744
131,0.5608652216148904,1.9810026266033938,-1.9686520215404255,-0.9380459355790136,1.6662222246430936,-1.7522948746408378,-1.484876083714585
132,1.8145458268506374,1.933253793986664,-0.3535980205817528,2.040165784501335,1.6662222246430936,-1.7522948746408378,0.6874355782180642
133,1.4726842338832566,-0.6220198074405652,-0.01931116363896188,0.6826626950857285,1.6662222246430936,-1.7522948746408378,-1.7285141756904296
134,1.0466261421702454,-0.6124277324949278,0.0673931794664325,-0.21451389593221365,1.6662222246430936,-1.7522948746408378,-1.8492375837092043
135,1.8145458268506374,1.9810026266033938,-0.017673773964121304,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.466421481168903
136,1.8145458268506374,-0.6075159305794294,-1.9686520215404255,-0.7752073850056513,1.6662222246430936,-1.7522948746408378,-1.806204618199369
137,0.14582264248349747,-0.6473749432359421,-1.9686520215404255,-0.9398121689078176,1.6662222246430936,-1.7522948746408378,-1.4456824989269823
138,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.5613754531068945,0.6963726093734147
139,1.8145458268506374,-0.6702128579134926,-1.9686520215404255,0.6308254318680293,1.6662222246430936,-1.7522948746408378,-1.8043024340121157
140,1.8145458268506374,-0.5414063903191603,-0.38663814098466565,-0.12150992279895392,1.6662222246430936,-1.7522948746408378,-1.850526434075753
141,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.11064701508583219,0.7914712615043866
142,0.06759727678277842,-0.5993129515967506,-1.9686520215404255,0.04679616553718756,1.6662222246430936,-1.7522948746408378,-1.522442419565978
143,1.8145458268506374,-0.5557522828049082,-1.9686520215404255,-0.5312494565024639,1.6662222246430936,-1.7522948746408378,-1.6228338914128069
144,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.03860547607808787,0.8495266685276835
145,1.8070513983808145,1.3460200765886312,-1.9686520215404255,-0.4324292950303846,1.6662222246430936,-1.7522948746408378,-1.4919224794586152
146,1.5373541623113534,-0.5972998311794786,-1.9686520215404255,1.1522663918059908,1.6662222246430936,-1.7522948746408378,-0.04773504122731109
147,1.8145458268506374,1.3584159897001402,-0.349412201395156,-0.37257205065246535,1.6662222246430936,-1.7522948746408378,-1.5462705953162512
148,0.3400769836098089,-0.6069958951256913,-1.9686520215404255,0.4269023099704628,1.6662222246430936,-1.7522948746408378,-1.8302112881427324
149,1.7970410904317382,1.9810026266033938,-1.9686520215404255,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.5160278841135844
150,0.6304021748345319,-0.5865546863779078,-1.9686520215404255,-2.47204234651473,1.6662222246430936,-1.7522948746408378,-1.8217487035175366
151,1.5654465157444601,-0.5157240472889848,-0.015833972558221446,0.26727445500954256,1.6662222246430936,-1.7522948746408378,-1.5739429657614532
152,-0.6644084868517306,-0.7195600739333313,-1.9686520215404255,0.012011511926179557,1.6662222246430936,-1.7522948746408378,-1.5980206530615089
153,1.4761924709136915,-0.5548638371625353,-1.9686520215404255,0.19412041842740832,1.6662222246430936,-1.7522948746408378,-1.8030352150084779
154,-0.5671562686364263,-0.6565835989535777,-1.9686520215404255,0.05154399967099135,1.6662222246430936,-1.7522948746408378,0.3328739661282771
155,1.7266644023406332,-0.6329649483209204,-1.9686520215404255,-1.9337724137863572,1.6662222246430936,-1.7522948746408378,-0.10236198540851532
156,1.8145458268506374,1.9810026266033938,0.5750029128916097,2.040165784501335,1.6662222246430936,3.0620558388420425,-1.5536973550517215
157,0.3464801661181956,-0.6155658126112642,-1.9686520215404255,0.7879188954043876,1.6662222246430936,-1.7522948746408378,-1.8050917299668094
158,0.5152176307211236,-0.7082564253245315,-1.9686520215404255,0.6606805216680566,1.6662222246430936,-1.7522948746408378,-1.825200979483101
159,-0.5618410079207282,1.3721589775369283,-1.9686520215404255,2.040165784501335,1.6662222246430936,-1.7522948746408378,0.7711838574734412
160,1.19714593155412,1.8130697911122875,0.04670517551699139,-0.001167057755012238,1.6662222246430936,-1.7522948746408378,-1.573156981567079
161,1.8145458268506374,1.9810026266033938,-1.9686520215404255,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.4618030783524278
162,0.637241963586264,1.9810026266033938,0.41247074221461033,-0.793304190606485,1.6662222246430936,-1.7522948746408378,-1.5007566117832236
163,1.8145458268506374,-0.6582240290001091,-1.9686520215404255,0.631444676192565,1.6662222246430936,-1.7522948746408378,-1.8149465412039396
164,-0.7142836666083038,-0.5813770067191729,-1.9686520215404255,-0.10656608318756425,1.6662222246430936,-1.7522948746408378,-1.599215642025643
165,1.3871260588407694,1.3604678052901285,-1.9686520215404255,0.9801400997818479,1.6662222246430936,-1.7522948746408378,-1.5631515413585746
166,1.8145458268506374,1.332161939408522,-1.9686520215404255,-0.13484431868657787,1.6662222246430936,-1.7522948746408378,-1.7992708439840255
167,1.5125182950099152,1.9810026266033938,-1.9686520215404255,2.040165784501335,1.6662222246430936,-1.7522948746408378,-1.4739142047298694
168,1.14641731863935,-0.5954119882217479,-1.9686520215404255,-0.2991415822672467,1.6662222246430936,-1.7522948746408378,-1.8223084953172408
169,1.8145458268506374,-0.5676365987485652,-0.3397263300389884,-0.3665459057696046,1.6662222246430936,-1.7522948746408378,-1.8083713208324408
170,-0.5761579038914367,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,0.006369324254718038,0.7391197724707621
171,1.8030405601489765,-0.6502313212094295,-1.9686520215404255,-0.29113277868366105,1.6662222246430936,-1.7522948746408378,-1.7895430681208728
172,-0.04450260320500438,-0.605618968270904,-1.9686520215404255,1.0011136673753933,1.6662222246430936,-1.7522948746408378,-1.5676662298626025
173,1.8145458268506374,1.8106393863998351,0.1596680097639676,0.23299124256350176,1.6662222246430936,-1.7522948746408378,-1.8023654644748728
174,1.5852495451723196,-0.6170414624203966,-1.9686520215404255,0.7648172095515154,1.6662222246430936,-1.7522948746408378,-1.5557552089688873
175,1.8145458268506374,1.3508791680341248,-1.9686520215404255,0.8270174511955787,1.6662222246430936,-1.7522948746408378,0.20916291233613502
176,0.7115410058069807,1.810586917471374,-1.9686520215404255,0.24915694434888508,1.6662222246430936,-1.7522948746408378,-1.6163090157341835
177,1.8145458268506374,-0.627936369588179,0.14406870811751515,-0.45651965321898547,1.6662222246430936,-1.7522948746408378,-1.8238241613019803
178,-0.7491275475510488,-0.6558510788438072,0.13444283001428517,0.28947060531998753,1.6662222246430936,-1.7522948746408378,-1.409595865212243
179,1.8145458268506374,1.8069368205346794,-0.3795961156018295,0.22078141881380944,1.6662222246430936,-1.7522948746408378,-1.5179497943053013
180,1.215152180758642,1.9810026266033938,-1.9686520215404255,-0.3920479211782558,1.6662222246430936,-1.7522948746408378,-1.4851361923057786
181,0.06950406110373888,1.9336443785328468,0.24718962410560305,-1.6815289955033792,1.6662222246430936,-1.7522948746408378,-1.5577019824920033
182,1.446016433979553,-0.5658372254849875,-1.9686520215404255,0.3923155098358426,1.6662222246430936,-1.7522948746408378,-1.821346517480081
183,1.8145458268506374,-0.5855852183679552,-1.9686520215404255,0.3064538655825088,1.6662222246430936,-1.7522948746408378,-1.8422019555428288
184,0.5492267075102897,-0.6703440172361055,-1.9686520215404255,-0.04539377323302495,1.6662222246430936,-1.7522948746408378,-1.8187384953960302
185,1.8145458268506374,1.8130288612319971,-1.9686520215404255,-0.437515452781324,1.6662222246430936,-1.7522948746408378,-1.5359308381090717
186,0.6610144074902297,-0.6449290935382934,-1.9686520215404255,-0.18177062090239413,1.6662222246430936,-1.7522948746408378,-1.5394090653040151
187,1.5500221779165573,-0.6476708534412127,-1.9686520215404255,-0.5869342188544815,1.6662222246430936,-1.7522948746408378,-1.8043878933818145
188,-0.3498514274137598,-0.6120566746939234,-1.9686520215404255,-0.40191209964469005,1.6662222246430936,-1.7522948746408378,-1.806189644644114
189,-0.4401842055918088,1.8120130805107524,-0.08604102748843327,-0.7924313287957346,1.6662222246430936,-1.7522948746408378,-1.5579951698620678
190,0.649753931082823,1.9697190876781163,-1.9686520215404255,0.2534213975039669,1.6662222246430936,-1.7522948746408378,-1.4275725397379437
191,-0.7296589870412399,-0.611370883319946,-1.9686520215404255,0.11168078622822275,1.6662222246430936,-1.7522948746408378,-1.6722975272642333
192,1.8145458268506374,1.3529597291389965,0.19779317053403828,-0.5891022072756188,1.6662222246430936,-1.7522948746408378,-1.809588800851556
193,1.8145458268506374,1.969554805979954,0.01780065387862244,-1.0207058509605775,1.6662222246430936,-1.7522948746408378,-1.7868241682124153
194,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.007234327110867239,0.743058600504704
195,1.8145458268506374,-0.6097829790320343,-1.9686520215404255,0.6967035029732425,1.6662222246430936,-1.7522948746408378,-1.850526434075753
196,1.2150546425552013,-0.6488166096726562,-1.9686520215404255,-2.388716199254292,1.6662222246430936,-1.7522948746408378,-1.6062157657028076
197,-0.5173725315558132,-0.5390532764472971,-1.9686520215404255,-0.6273374971776002,1.6662222246430936,-1.7522948746408378,-1.6419521186116575
198,-0.6506677794144864,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.27703499813667554,0.9008451420131245
199,1.8145458268506374,-0.6899297480455441,-1.9686520215404255,-0.14799355063054498,1.6662222246430936,-1.7522948746408378,-1.850526434075753
200,1.6476231575716,-0.541111636236356,-1.9686520215404255,0.07262514158204866,1.6662222246430936,-1.7522948746408378,-1.8188207326078665
201,0.06843105784785719,-0.5662461408591359,-1.9686520215404255,-0.4709054438703581,1.6662222246430936,-1.7522948746408378,-1.588145152760307
202,0.8324549510254368,-0.6197989328048419,-1.9686520215404255,-0.503909007774322,1.6662222246430936,-1.7522948746408378,-1.8180613305184552
203,1.8145458268506374,1.3566927939074513,-1.9686520215404255,-0.16306665765636374,1.6662222246430936,-1.7522948746408378,0.7209976627349135
204,1.8145458268506374,1.9696292682840777,-1.9686520215404255,-1.8592470621839028,1.6662222246430936,-1.7522948746408378,-1.5217545893416462
205,1.8145458268506374,1.9810026266033938,3.348370118272138,2.040165784501335,1.6662222246430936,-0.15297396917748154,0.7528603323919136
206,0.5882902882990388,-0.6390441224184574,-1.9686520215404255,0.2091552718271629,1.6662222246430936,-1.7522948746408378,-1.6414372049747912
