Row,z_1,z_2,Generated
80.0,1.5370491015653382,1.4329750867772149,False
81.0,1.3740510273738815,0.7077802791837194,False
82.0,1.5907119588655088,0.5538935747684879,False
83.0,0.6833886050773499,1.4800633853955507,False
84.0,-1.3681381061171,1.5192984299856247,False
85.0,1.694301344206529,0.4408057355492061,False
86.0,-1.5592582216971285,1.4134184327459132,False
87.0,1.4443498982465537,1.6209851543194782,False
88.0,1.7128990644473423,0.4777353837873307,False
89.0,1.002559832591835,0.7526186852606279,False
90.0,1.618684462411225,1.4593672938305164,False
91.0,0.9561123071944122,1.553158912184265,False
92.0,0.9441620093394752,1.3789753010712895,False
93.0,1.773580437596996,0.7734088937392912,False
94.0,0.8444006018939446,1.1087933292899623,False
95.0,-1.5714042902702028,1.396742147966057,False
96.0,-1.380616144049569,1.3195326707916075,False
97.0,-1.5498741593525194,1.4162942460689516,False
98.0,1.28437341291111,1.0406880121700204,False
99.0,1.6108046186572154,0.4745260800160452,False
100.0,0.393687701516889,1.3541174403330931,False
101.0,1.6800279390838564,0.6414723882647575,False
102.0,1.0098914081334522,0.651270908809949,False
103.0,-1.6149748989847386,1.056818687482045,False
104.0,-1.9075586914196496,0.8242874585720932,False
105.0,0.491647354522462,1.774753296206192,False
106.0,-1.355210977060567,1.5687344156780691,False
107.0,1.6106265872349586,0.5406531919728901,False
108.0,1.3688697220545645,1.0207313864029914,False
109.0,1.7541657420046728,0.8447159663621862,False
110.0,1.86092856549282,0.8486997195844295,False
111.0,1.025961988771431,1.0716535293494691,False
112.0,1.7395287357234352,0.8388312690715358,False
113.0,1.639956350638807,0.522622839125689,False
114.0,0.4261230844391742,1.6812248772601597,False
115.0,1.0158964289047827,1.4661381038029968,False
116.0,1.0781544127186031,1.0610358208108748,False
117.0,1.4251402538681512,1.6133634395005156,False
118.0,1.508998793483483,1.1793601851826645,False
119.0,1.1290395852894306,0.201672931046448,False
120.0,1.5634936469914615,0.6807030141548812,False
121.0,1.7686147876103484,0.8638269140256799,False
122.0,-1.6427340893750124,1.347891388729179,False
123.0,1.463213703254486,1.2819183616619834,False
124.0,1.8145223101274544,0.9367918880761884,False
125.0,-1.484063926593629,1.4629555481800696,False
126.0,1.8356299407165857,0.6674685431779153,False
127.0,0.7789195421096707,1.5010012119578136,False
128.0,0.7642346964340269,1.5439930912897142,False
129.0,0.8758312095846117,0.7664031749215873,False
130.0,1.7737578806390633,0.8836653588176269,False
131.0,1.483765935043812,1.110762512578047,False
132.0,0.3670765597912397,1.5335733857522609,False
133.0,0.9980181300355628,1.0019632868196924,False
134.0,0.999585535354884,0.8575034789367562,False
135.0,0.6753579233580991,1.7413555571635624,False
136.0,1.878181043358939,0.8308908375276354,False
137.0,1.6635175109641098,0.4410974219512344,False
138.0,-1.2908257811174986,1.609903898147983,False
139.0,1.804465050067004,0.935677603260757,False
140.0,1.2343478162353878,1.0071225702543871,False
141.0,-1.436187194589567,1.5040262402892912,False
142.0,1.612722934028822,0.5255507010854125,False
143.0,1.8224419542211705,0.8480458029021438,False
144.0,-1.4346116998293177,1.509818791353037,False
145.0,1.625954855745149,1.2655705938543933,False
146.0,1.3830309905369502,0.7967695240739125,False
147.0,1.008358147907625,1.3844629297412483,False
148.0,1.6803029173554749,0.6361761134351231,False
149.0,1.4370046417554772,1.6151665308179206,False
150.0,1.865771453807385,0.453760056637258,False
151.0,0.9875960563171916,0.9968176474789456,False
152.0,1.5732615362665936,0.3539905240322927,False
153.0,1.7876563061763378,0.8557508026541976,False
154.0,1.1782824137388463,0.2337310469254003,False
155.0,1.5874617433068223,0.5708056827123063,False
156.0,-0.4370428192747482,1.0839205046262794,False
157.0,1.6562616550472795,0.6640394324151525,False
158.0,1.6909781915595492,0.6685337947259126,False
159.0,0.803178849259448,0.8166663507428713,False
160.0,0.7443977772414083,1.4195543934349515,False
161.0,1.4274839486207715,1.614293335581635,False
162.0,0.5668303878327031,1.2943622017765024,False
163.0,1.8055848728447903,0.939252896965838,False
164.0,1.5636902402770014,0.364588389519506,False
165.0,1.5216740812831164,1.3089781466617854,False
166.0,1.6742537771713897,1.3141951858458556,False
167.0,1.402221383907998,1.5541594055675318,False
168.0,1.7924120475240937,0.7399125787946932,False
169.0,1.223559448956905,0.9802150742088352,False
170.0,-1.6255569930897162,1.039719164325679,False
171.0,1.850275088881674,0.8586540854454545,False
172.0,1.5588227956498082,0.5858062442176697,False
173.0,0.7916589082918579,1.589746730772711,False
174.0,1.7203183705337026,0.8921413729108338,False
175.0,1.2065948544187952,1.2360869478231835,False
176.0,1.472763854349345,1.2145380663910117,False
177.0,1.0502047811719566,0.9919244475482164,False
178.0,0.6940093616976148,0.495631407626602,False
179.0,0.9424430168343364,1.5297173809159987,False
180.0,1.513364664149385,1.2893349043462168,False
181.0,0.6439495405546063,1.0878139817687975,False
182.0,1.778489562766847,0.8654547697682629,False
183.0,1.8231312345153088,0.9300989202736,False
184.0,1.7290463898270496,0.6236148477153705,False
185.0,1.595835258518497,1.3737097316800235,False
186.0,1.6874391014310235,0.6175956992135492,False
187.0,1.8464157507412624,0.7842278265172276,False
188.0,1.6588203950343914,0.423432363998878,False
189.0,0.6864864952723853,1.011250962366795,False
190.0,1.4144404457136537,1.222282675338454,False
191.0,1.5676358919525244,0.3792281154408748,False
192.0,0.8637709929811017,1.421928529698381,False
193.0,0.8997603326465594,1.5085200740287514,False
194.0,-1.4041765549375156,1.5251824240273146,False
195.0,1.8050718353001567,0.9583980407182536,False
196.0,1.8759348062691137,0.5477708212708292,False
197.0,1.616069544953401,0.3732800605635381,False
198.0,-1.612523771407589,1.0528562903195984,False
199.0,1.85924576519408,0.8692504241899954,False
200.0,1.812265906538056,0.8845065616099963,False
201.0,1.6524250080588183,0.4946416304787723,False
202.0,1.7762542594143649,0.6533221273595011,False
203.0,1.1564750355542852,1.11201780124812,False
204.0,1.6590621150441307,1.2870917966571112,False
205.0,-1.3788968544941764,1.545666247727961,False
206.0,1.67930717956843,0.6455304444511032,False
207.0,1.6348810009730823,0.2881554158069268,False
208.0,1.6412439686144384,0.4804099104345442,False
209.0,1.7121333902707698,0.8238998448684588,False
210.0,1.699693989123193,0.8334187397603141,False
211.0,1.564215043474416,0.5346808849262945,False
212.0,-1.3873004987929216,1.5411038965202009,False
213.0,1.5031842929179036,0.8547550451966957,False
214.0,1.1428135301624396,1.039419887317739,False
215.0,1.5908358743387463,1.396005023361947,False
216.0,1.419850782515754,1.6112647623258165,False
217.0,0.9332927853794744,1.5176316013857418,False
218.0,0.92910369929809,1.3964493443701544,False
219.0,0.5671257666285185,1.7103903395856066,False
220.0,0.7327816417317494,1.642155523752333,False
221.0,-1.82152428888535,1.2109720755831728,False
222.0,1.7319610064338615,0.6980473184868264,False
223.0,1.6877057590096094,0.5698473570433751,False
224.0,1.7099156119649814,0.5418305220017836,False
225.0,-1.473434523050523,1.4463874200873486,False
226.0,0.51707519116471,1.6171864518769077,False
227.0,0.8233538863684013,1.6156086544348516,False
228.0,0.0754017956899663,0.9509815970048082,False
229.0,-1.4097348428195404,1.5109530281670251,False
230.0,1.4359656932379932,0.5659999773687481,False
231.0,1.0094116225322298,1.448416863306612,False
232.0,0.894481727962662,1.3711104862518708,False
233.0,1.640734918410588,0.654359699909386,False
234.0,1.2484350998966351,1.053729297361546,False
235.0,1.86011489104503,0.6882076267153328,False
236.0,0.901031108684134,0.7315013835099705,False
237.0,0.2210283980351529,1.417007208595931,False
238.0,1.6694500720911256,0.4977953148905325,False
239.0,1.6292031179181354,1.42736712687541,False
240.0,1.2635538503017976,1.0521969230865884,False
241.0,1.3587831577103104,1.1500076622398054,False
242.0,1.5889132116196731,0.4538497197039314,False
243.0,0.7725424321606684,1.6900544799561177,False
244.0,0.651184733059999,1.4498650571633596,False
245.0,0.6986587322961618,1.2492516366700477,False
246.0,1.811180419464537,0.9491206736533024,False
247.0,1.985541278797504,0.6901263587308955,False
248.0,1.5822749203823654,0.5676834048734936,False
249.0,1.1133611329641633,1.206967566138605,False
250.0,1.7978674171628275,0.7451020982477463,False
251.0,1.7264890051679316,0.3561474578442204,False
252.0,1.82884049706712,0.8235087733419348,False
253.0,1.7839582212609035,0.8076337272191005,False
254.0,1.2681819163246004,0.9399684113711808,False
255.0,0.5349743221846704,1.5169651300922458,False
256.0,0.9601778389936928,1.4567578955171758,False
257.0,1.7729038873828504,0.4707981254493899,False
258.0,1.6197651309616126,0.5075645494886838,False
259.0,1.7425898095626815,0.7862289650369847,False
260.0,1.5569521697887785,0.3849620230190759,False
261.0,1.931294844483129,0.7670997631815415,False
262.0,1.4832190118319213,1.1482068786624082,False
263.0,1.6168657165406517,0.5461534438213052,False
264.0,1.8772204083732689,0.8441044875652889,False
265.0,1.5905737479438744,0.583540638995418,False
266.0,1.614754693593156,0.5217529292244406,False
267.0,1.804935090548014,0.8459835684810917,False
268.0,1.2222246413105862,0.1841246680205535,False
269.0,0.6020261835772092,1.0578318432917977,False
270.0,1.882120328589765,0.8290803214475573,False
271.0,1.8776657005377069,0.8447750112924888,False
272.0,1.7947583334570192,0.9497369572289712,False
273.0,-1.3870435167106725,1.2381247220040077,False
274.0,0.2386361409486062,1.3252070100633422,False
275.0,-1.6160404530575525,1.0240980441260523,False
276.0,0.8449077755841499,1.4437762556597509,False
277.0,-1.4478569722618024,1.2323034598950209,False
278.0,1.8038717085654323,0.8827507806076357,False
279.0,1.6153753913137006,1.024886484731939,False
280.0,1.4205870997106191,1.3834246269676964,False
281.0,-1.4263471463520945,1.5173696786952138,False
282.0,0.541830812506644,1.7730294774696027,False
283.0,-1.4501897792130087,1.5015779728195675,False
284.0,1.424631408549339,1.6131615474805203,False
285.0,1.43018989173819,1.6153669591402515,False
286.0,1.7735960808734508,0.762826592547335,False
287.0,0.8360704508386122,0.7495336130501911,False
288.0,1.5218587560022911,1.3213252550464765,False
289.0,-1.4165806593708108,1.5243586785023129,False
290.0,0.7485001425348765,1.570071575769873,False
291.0,1.4699212689159324,0.5881261738297623,False
292.0,1.733862234946015,0.7109122205202694,False
293.0,-1.296210240742375,1.376933265768448,False
294.0,1.118531171205689,1.0449685821685022,False
295.0,1.8221090268458373,0.9004553373877915,False
296.0,0.9655577717510856,0.5714328862286946,False
297.0,0.6940353155568937,1.2281039880952185,False
298.0,-1.4419081048890914,1.5062817657123286,False
299.0,1.5504151402673412,0.6063237386324503,False
300.0,1.8443042628111803,0.7321583729295447,False
301.0,1.4181737547630688,1.6105993763861983,False
302.0,0.6337380828449782,1.337420464430089,False
303.0,1.2178572809560408,1.0770748873450786,False
304.0,1.631563910744746,0.4829607786305592,False
305.0,1.7509105143228278,0.9063033730311963,False
306.0,1.613126027544193,0.6123597390703496,False
307.0,1.6570227678658689,0.526730466397035,False
308.0,1.8204867745119484,0.9313357861152144,False
309.0,0.9473262487891996,1.024250349673643,False
310.0,0.9129794213621014,1.4844124720630885,False
311.0,1.4416244709044093,0.7034059634344907,False
312.0,0.8485067307124172,1.5257695928894293,False
313.0,1.855202204922288,0.8775573757095536,False
314.0,1.4026407620422034,1.6255524013122655,False
315.0,0.5044053796089798,1.5198158315154586,False
316.0,-1.4362617193955662,1.5139738701577472,False
317.0,1.849159112493534,0.8899183642722334,False
318.0,0.8561292553213666,1.4906431225108825,False
319.0,1.6730862916627227,0.6250428375826224,False
320.0,0.6897009144824306,1.501493887911171,False
321.0,0.8871505526909859,1.325011303911546,False
322.0,1.7222040686873716,0.59664264205522,False
323.0,-1.5302675403698205,1.4361321449319957,False
324.0,-1.761773452437328,0.9451811628428888,False
325.0,1.8565495191538348,0.7278452768920525,False
326.0,1.5924056304780243,0.3844132425071365,False
327.0,0.7743704743544562,1.5799408074001635,False
328.0,-1.6004812944292148,1.3758073007972875,False
329.0,-1.3321195598959443,1.5796306437790697,False
330.0,-1.4585059128733622,1.492482215360062,False
331.0,-1.7731867627672024,1.2375535546787966,False
332.0,-1.3499429260880766,1.56773668747209,False
333.0,1.5045816740291644,1.4828476480955533,False
334.0,0.3772031055078905,1.3202886553725024,False
335.0,-1.3582077435412288,1.5688422866464304,False
336.0,-1.3837241863176006,1.53237041278632,False
337.0,1.838107508081067,0.8441583307160792,False
338.0,-1.4947869288916014,1.466544357591077,False
339.0,1.324616419089262,1.3818648668449742,False
340.0,1.6488864234209448,1.4198823668114149,False
341.0,-1.8901414189234007,0.8421715312137653,False
342.0,0.8987569916379322,1.5993351753254768,False
343.0,1.8511703659522096,0.6071616491007815,False
344.0,1.5951806123431544,0.3304147840846814,False
345.0,-1.766855945471551,0.9083801135524318,False
346.0,-1.4888722758634434,1.1835127922529562,False
347.0,-1.4651969752942795,1.480832646447634,False
348.0,-1.4607286913594786,1.4931231337771471,False
349.0,1.4140712765446113,1.6089716565587953,False
350.0,1.80697940403192,0.7738432736298844,False
351.0,1.689796724566026,1.2934654844983122,False
352.0,1.6615377585192488,0.6443409300427891,False
353.0,0.8148448063329529,1.4573354466866375,False
354.0,0.7944251674971474,1.3933811212934746,False
355.0,0.6206420015174084,1.744051321196694,False
356.0,-1.749871578616241,0.9443178514069888,False
357.0,0.8954602825200169,1.0617166665470394,False
358.0,1.6036309966442055,0.5584884250533282,False
359.0,1.8286129022667523,0.9232752046580648,False
360.0,1.5640668138466245,1.3464282345550642,False
361.0,0.7601805189031482,1.0925772977464534,False
362.0,1.7837334855112914,0.8819804060215579,False
363.0,1.6116438606405663,1.2927375238089474,False
364.0,-1.690496511457469,1.3119649653430998,False
365.0,0.8801918090700338,1.540158407423248,False
366.0,0.7892237145750947,1.5464341309545817,False
367.0,1.4878736135583723,1.4809258699001329,False
368.0,-1.5061826301485826,1.4495209297638203,False
369.0,0.6507278932982709,1.7389740103882323,False
370.0,0.7372015343433087,1.484766792800719,False
371.0,1.3202402144295644,1.0431119990638622,False
372.0,0.7298453440303035,1.521293775397234,False
373.0,1.4441792514973155,1.6209174476596433,False
374.0,-1.8256094423386968,0.9016596543843508,False
375.0,0.5390448247229123,1.7478115435308688,False
376.0,-1.5502947111003875,1.4267031715577825,False
377.0,1.7659475600345866,0.7907053817657439,False
378.0,1.5409430177500536,0.3698122252629329,False
379.0,1.064297438753819,1.016661548099221,False
380.0,-1.377459639922049,1.5585155655107277,False
381.0,1.7209051818451002,0.6035232574619632,False
382.0,-1.4795489552467522,1.456916031508478,False
383.0,0.8972977228538914,1.0388588041952724,False
384.0,-1.4784989793889094,1.4763569422929537,False
385.0,-1.489526501616923,1.4586901011080249,False
386.0,1.4013319824896069,1.603917150375885,False
387.0,-1.3728198257774835,1.5540751178954086,False
388.0,-1.3792067776853645,1.550236208300173,False
389.0,0.8616921144291214,1.0175917872595517,False
390.0,1.9058903171604855,0.8091237289466577,False
391.0,1.7576548251399005,0.5066038208114572,False
392.0,1.9013978343914413,0.8117906304524309,False
393.0,1.842940686280539,0.9034602389281344,False
394.0,1.822222487018088,0.9259157587142028,False
395.0,0.4201138009571501,1.4591137487987464,False
396.0,-1.880193001357056,0.8463430051811238,False
397.0,0.97941808915983,1.4597997607199802,False
398.0,1.8192608178883805,0.8563746957015739,False
399.0,1.7975197838209056,0.8568191852326843,False
400.0,1.895340203851136,0.7965844297578172,False
401.0,-1.493313554637242,1.4679127967988046,False
402.0,1.3299834528107353,1.3758100628936518,False
403.0,0.9308297211294309,1.4414273587003432,False
404.0,1.4012564009175053,1.0354846602798955,False
405.0,-1.3458663588709223,1.5774735074892845,False
406.0,1.1716776909772957,1.0082048057583133,False
407.0,1.5756635645679302,0.3645209535805318,False
408.0,1.595381153289268,0.300175677804021,False
409.0,1.7376231737087335,0.8898890404968498,False
410.0,1.48026917522444,1.2623420668235923,False
411.0,-1.6595402974553195,1.0086407590967923,False
412.0,1.8885840358811756,0.8069458110365928,False
413.0,1.1828696347652592,1.1835519383086468,False
414.0,1.0763340248803024,1.0637482830465368,False
415.0,0.9391339680215918,1.4263422130382764,False
416.0,-1.4831627683432649,1.468092515361783,False
417.0,-1.376347022436854,1.549387449880485,False
418.0,0.7814444067170223,1.5474219403426568,False
419.0,0.8509724655699735,1.5660267592947832,False
420.0,-1.3442574913128902,1.5806794838413918,False
421.0,1.6042521415138695,0.3493298978599735,False
422.0,-1.4616258908388702,1.4881058702735015,False
423.0,-1.584584213722374,1.3907219091166232,False
424.0,-1.6058395173526727,1.3847051218514383,False
425.0,-1.5425530841191748,1.406657561150381,False
426.0,1.570040864082461,1.529506097653099,False
427.0,-1.342222969892995,1.55370236243887,False
428.0,1.776068537718705,0.7761044416121288,False
429.0,-1.4274260257970988,1.5098727969265455,False
430.0,1.6362356453987068,0.5002565889159498,False
431.0,0.6369727707441958,1.753908674766485,False
432.0,-1.453494696126947,1.502903591367691,False
433.0,0.9566118553906152,1.314063934328092,False
434.0,0.6830106020064385,1.6065968417023413,False
435.0,0.89260806306807,1.535402267588581,False
436.0,-1.6794488060196346,1.007016366769333,False
437.0,0.9161865727239156,1.4662472253426595,False
438.0,1.9307039872911589,0.759455574438749,False
439.0,1.755702865067822,0.6069284463383702,False
440.0,1.77402189866496,0.8532797467754705,False
441.0,0.8996675403450123,1.133632999883282,False
442.0,-1.5324662995147806,1.4312569765289425,False
443.0,-1.969297410803608,0.7452617330967355,False
444.0,0.6331957604044698,1.4655092331964026,False
445.0,0.4530252483750295,1.4946826745813329,False
446.0,-1.7812043851773485,0.9449706539276264,False
447.0,1.0832651980262544,1.052942258808524,False
448.0,1.6115083963524832,1.2476470557651465,False
449.0,-1.371827131228342,1.5513324886290318,False
450.0,-1.4860614269249688,1.461492000263593,False
451.0,-1.6832473744851952,1.0380347494389632,False
452.0,0.9473404626738378,0.7895971972020874,False
453.0,1.0218741199100527,0.8062554226591487,False
454.0,1.3066471470561296,0.2445019483939781,False
455.0,1.520786230668381,0.5900533506973882,False
456.0,0.7104408893212637,1.6140498388152555,False
457.0,-1.792754251037121,0.9108421475195192,False
458.0,0.568175195074817,1.7150341001141265,False
459.0,0.9577495168041406,0.6665533335681464,False
460.0,1.5787269662792307,0.3523254958653299,False
461.0,-1.432588080437533,1.5157258254442396,False
462.0,1.3307430763706785,0.9431021818497166,False
463.0,-1.5485268950743571,1.4175377296656877,False
464.0,0.6600134214450661,0.8508414730318488,False
465.0,0.6437119094284887,1.7387787340735594,False
466.0,1.8071099180133483,0.9433245086936692,False
467.0,0.929623292844399,0.990591092839136,False
468.0,-1.7126029426263076,0.9829231629599148,False
469.0,1.0668554791602392,0.9960520659853802,False
470.0,-1.6615357108532791,1.0300815008859368,False
471.0,1.5177690745475918,0.3922333450492482,False
472.0,1.571143307202773,0.4451944011243606,False
473.0,-1.401997146189971,1.5273890493776794,False
474.0,-1.4552024942632549,1.5038897040265486,False
475.0,0.7628338233336632,1.139692540901187,False
476.0,1.6547877064695735,0.5970152190254708,False
477.0,1.53105465991594,0.4041592981016071,False
478.0,1.551549360819179,0.4307455776099242,False
479.0,-1.4300592827750025,1.4961318962363446,False
480.0,1.1015541115903231,1.4412092517843489,False
481.0,-1.5222060644439144,1.442770651974464,False
482.0,1.8544140290742364,0.8826470682496825,False
483.0,1.855666783482517,0.7873574801977214,False
484.0,1.7401997379156695,0.854541767196182,False
485.0,1.4217384889737643,1.5773875162583932,False
486.0,1.6923038082595032,0.3864980783642888,False
487.0,1.864650762432284,0.7634963524620695,False
488.0,1.6543251913066312,0.6831238297079566,False
489.0,1.4432968836797715,1.6205673549802435,False
490.0,1.0570935005319613,0.9429627931737168,False
491.0,0.6670047666913945,1.6761777145860453,False
492.0,-1.764744999498454,0.9300143445826312,False
493.0,1.156321524798621,0.9148618354280214,False
494.0,1.574559790489794,1.5114518897008762,False
495.0,1.7626301281662735,0.853604072120998,False
496.0,1.8993890637102289,0.8112952330177068,False
497.0,0.7899095893607802,1.1618454767183308,False
498.0,1.5201412317590772,1.485077940823741,False
499.0,1.740320244007741,0.868235413613033,False
500.0,0.9459856762632606,0.976291119487917,False
501.0,1.542311916827161,0.5725441492328369,False
502.0,0.1200183611375786,1.558638493280139,False
503.0,1.6514875607371138,1.4039604010933504,False
504.0,1.7400489206885583,0.5178809780704697,False
505.0,1.7102143917036348,0.5255954508347698,False
506.0,0.559472983030479,1.7584709404002248,False
507.0,1.006647189319723,1.2696189905167612,False
508.0,1.0952246335800626,1.0408887990515985,False
509.0,0.6237006750692,1.1156229739170882,False
510.0,1.9539409201354951,0.7285831111845396,False
511.0,-1.464518976362262,1.4769780279903943,False
512.0,1.8184935890584253,0.8802450868137438,False
513.0,-1.31676922846528,1.59947404277439,False
514.0,1.4367197640277876,1.6150421613846917,False
515.0,1.6440007180017466,0.5056255911893028,False
516.0,1.3438943141961242,0.7658262766608995,False
517.0,0.5744243970771402,1.7170373200402107,False
518.0,-1.4914030804531349,1.4332713127888816,False
519.0,1.734463438606637,0.5784390275725578,False
520.0,-1.2977338229535709,1.6170543144216427,False
521.0,1.4415723846469526,1.619883134097503,False
522.0,1.7299008061009484,0.8756823897409711,False
523.0,1.350644352289362,1.4393688629610704,False
524.0,1.8198429507872944,0.9289165398867852,False
525.0,1.7874925540686413,0.8035711662974909,False
526.0,1.65680858433295,0.4936837838108293,False
527.0,1.0757556615199193,1.0485666902202602,False
528.0,-1.587636956128159,1.3693185763150957,False
529.0,-1.4422256260772102,1.5059426314494586,False
530.0,0.6832671898097006,1.0489157674817344,False
531.0,1.611061948970273,1.3425634253356171,False
532.0,1.7595034633496498,1.191935414373754,False
533.0,1.7367346285322869,0.7042784623313569,False
534.0,1.4392637367306478,1.6164117787327543,False
535.0,1.6533990023401794,0.4785192160963974,False
536.0,1.435201742623928,1.605120330380301,False
537.0,-1.505787916205805,1.457429042542442,False
538.0,1.7654624079472765,0.9383382368837376,False
539.0,1.8139729295440905,0.9423952257837306,False
540.0,0.5587558973006237,1.624164590938651,False
541.0,1.8827564675305588,0.8286731182344216,False
542.0,0.5320238343409631,1.2351392608509306,False
543.0,1.5791586197709768,1.340027807174148,False
544.0,0.8284584641959137,1.4778082651085518,False
545.0,1.8517961785406056,0.7836204369375144,False
546.0,1.5155795661976248,1.0883888989534811,False
547.0,1.822434250171849,0.9230218937242302,False
548.0,-1.5572326635958338,1.4064829373936103,False
549.0,1.5229001428017712,1.4620163516104128,False
550.0,1.5677139275966274,1.3784580407492069,False
551.0,-1.648171289528686,1.01414769945733,False
552.0,1.5727401680021205,1.4331626038299432,False
553.0,1.7562068175131258,0.7065331115324429,False
554.0,-1.483619054123137,1.4513085139191726,False
555.0,1.3150767318827266,0.9654166742141876,False
556.0,-1.5681032918614275,1.4077929308538002,False
557.0,0.6178773080404003,1.7596683793928167,False
558.0,0.9906888795989288,1.4660883845169128,False
559.0,0.9874382100246488,1.4377184174050988,False
560.0,0.9197548996288516,1.3406414496623054,False
561.0,0.8883448091575943,1.46754878444338,False
562.0,1.4381975912221572,1.5916928711192273,False
563.0,1.561710230693763,0.3993547025444138,False
564.0,1.6308647220288548,0.672818533151073,False
565.0,1.3897145435070084,0.8023375923608516,False
566.0,1.7228389131650743,0.7792592267174697,False
567.0,1.8108946077171983,0.782340630748783,False
568.0,1.1927238725351412,1.02845120752687,False
569.0,1.5730293299679023,0.3719416726654113,False
570.0,-1.530525045366635,1.4423584442691784,False
571.0,1.4414188566463542,1.6198222195582102,False
572.0,-1.2963780528359512,1.6060226315330202,False
573.0,0.8410436706550223,1.4123469416162029,False
574.0,1.8307585301001223,0.9140716140771064,False
575.0,1.558895611528599,1.5415423948766471,False
576.0,1.8306133748534852,0.920573543992632,False
577.0,1.8756898650215776,0.8358132730842982,False
578.0,1.5593314818652035,1.4445266538103372,False
579.0,1.8045546048780472,0.875095831550309,False
580.0,1.0286568421596205,1.3831156898120045,False
581.0,1.8506412260343648,0.8914320197723221,False
582.0,-1.6681959478934651,1.325343341365892,False
583.0,1.459306801735521,0.9145591672828544,False
584.0,1.8834008634153352,0.7660017735171322,False
585.0,1.8473058147710817,0.885814414978576,False
586.0,1.552489888999066,1.4397610953004656,False
587.0,1.882182118291652,0.8423293903777145,False
588.0,1.5895146589288531,0.3638576190832416,False
