Row,Area_Good_Normalized,Density_Good_Normalized,Purity_Good,Area_Best_Normalized,Density_Best_Normalized,Purity_Best
bagging,0.9786868414609514,1.0208982453792579,0.9867765545236484,0.021027354057716725,0.05260417977097722,0.7777777777777778
logistic_regression,0.9029160442168148,1.10364332519234,0.9999383325111002,0.0,0.0,0.0
random_forest,0.9791886454698009,1.0204378240394156,0.9908979089790898,0.9989939757766351,0.9999613100714527,0.35045521653543305
svc_linear,0.9368194527881929,1.0650144935831132,0.999630450849963,0.0,0.0,0.0
instance_easiness,0.9487809950433226,1.0519761770194103,0.9908262529245166,0.0,0.0,0.0
