Row,DCP,TD_P,CL
72,0.015561311323926373,0.16493257375278378,0.05222318661462377
73,0.017265150064457203,0.16651983285617467,0.052658249339750496
74,0.03292025009730097,0.3345166276937613,0.052225224172551286
75,0.01578080421236533,0.16628129126895744,0.05119612840657199
76,0.03186914507171591,0.5000139583140559,0.05322245355033488
77,0.032077001254455846,0.33473048511899356,0.05180183178626974
78,0.9672263093170557,1.0001868160686636,0.9674204693375749
79,0.030951026970281653,0.33284029013949473,0.0540648905847869
80,0.01629913164046368,0.16713863403894497,0.053383328748873575
81,0.015166898031854224,0.16650581313082002,0.050392002823277035
82,0.016245999042268287,0.16660141547048346,0.05381627796567759
83,0.03275746382259744,0.3320290815438587,0.05330008467203007
84,0.9661676318816682,0.9982065833440589,0.9648245049940577
85,0.017002958825610495,0.16708059538552292,0.0532100047681935
86,0.9684441856553866,0.999295294947374,0.9666383555736129
87,0.021431931978389888,0.665178250183027,0.05420341335610931
88,0.017160099501318936,0.1678820629760717,0.0536942445509404
89,0.03360194884701504,0.33245230520584684,0.049944565337151324
90,0.02092461825723438,0.6673888113632412,0.053903311170208565
91,0.03015450693192058,0.49877049553518515,0.051928270560879765
92,0.031687731898851705,0.5005361781320444,0.05390411226369692
93,0.016222474806361766,0.16702888917476627,0.053188863769563194
94,0.03173724674952198,0.3329245896180721,0.05348131641795762
95,0.9676453200317968,1.0000950841244525,0.9651166448372793
96,0.9660194081948075,0.9991128983800924,0.9657813737701996
97,0.967685288950887,0.9999445687128123,0.9675813265473914
98,0.016324040494796813,0.16676938385658763,0.05245686644522736
99,0.017957284702431475,0.16682055112122282,0.053903311922732934
100,0.033453041060522284,0.3338234864887444,0.053536063401673765
101,0.01744456196104841,0.16664801532989373,0.05269154004850925
102,0.03135718220449811,0.3323074317733191,0.05477283312597923
103,0.9661630975480381,0.9991790612380104,0.9669202880514083
104,0.9668183940599167,0.9997626230998907,0.965236999233931
105,0.032466615782438,0.33250285903144033,0.05252231573325556
106,0.9659151121746263,0.9991289203115498,0.9665666855129221
107,0.01597696658802455,0.16590232764721327,0.05109316445971191
108,0.016239265789544977,0.16748923246839903,0.052803071885532765
109,0.015066850386542475,0.16720249234499956,0.05417067486966373
110,0.017171348363666614,0.1672521583830313,0.05403980905273316
111,0.031611673087271266,0.3320674581882062,0.051413724705048625
112,0.016106508027315072,0.16662769422347937,0.05104856850433034
113,0.016967750398539348,0.16654137395571747,0.05376630425444508
114,0.03171001418066366,0.3334462040345066,0.05285830156475774
115,0.03239267153432545,0.500129253195868,0.05152516919171055
116,0.0324018548903919,0.33189518670097135,0.052088834220380624
117,0.02205758445596923,0.6668219314966122,0.052621967528732605
118,0.016978269821898397,0.16514291270729034,0.05298616123908957
119,0.016119632116023314,0.16799768374785629,0.05171489105526232
120,0.01554867429104666,0.16805808573839526,0.053529468414438036
121,0.01672343749815772,0.1666583022913443,0.05276010003298981
122,0.9672409147820696,0.99917739888544,0.9659187075364981
123,0.016710407006197497,0.16665905167799053,0.05407156473955526
124,0.014939362622122412,0.16648166207928222,0.05106136722192464
125,0.9659027988939178,1.000523977744865,0.9655664891464666
126,0.015420623268369774,0.16471737034866513,0.05217862730460701
127,0.032776051767891376,0.3337677456017903,0.05472249905768811
128,0.032043686130729554,0.4995643736392305,0.05260833464066584
129,0.031051544670917468,0.49790659811428584,0.05425126466271032
130,0.01745527052269431,0.16716140104652227,0.052553731541705895
131,0.021653339220047158,0.6679380365645186,0.052773068544787916
132,0.03206202669694898,0.3343960344109182,0.052509768985533486
133,0.03212713202813485,0.3345780235834064,0.05181133330832153
134,0.03262416461844094,0.3350849616872175,0.052340903879077895
135,0.032957541450806586,0.3333604730666747,0.05323393991703873
136,0.016929248131296263,0.1656218159900637,0.052793288823214095
137,0.017101454635398326,0.1663520959520809,0.0523078703673553
138,0.9682255062223989,0.9984493705881211,0.9656764759209634
139,0.015987033665601554,0.16554577844877838,0.053723404529721325
140,0.031946005640068845,0.3332314423786858,0.05281772964279906
141,0.9665635756795522,1.0013620241214085,0.9654393481618796
142,0.015582250628161867,0.16795896926711693,0.05189172205010353
143,0.015353298417398421,0.16781506756981887,0.05280400070772213
144,0.9672949778574278,0.9994466970210061,0.9668241599495526
145,0.016584870680346087,0.16568188510588003,0.053831884600861114
146,0.01688237009874642,0.16668950755764475,0.0514381194212437
147,0.03185228421958035,0.5003123500331691,0.05378233741110783
148,0.01646700751953796,0.16610125409628565,0.05272852427164475
149,0.015132837360116353,0.16834043414851815,0.05284520398438273
150,0.01588786000829231,0.1667849518017744,0.052173371400150374
151,0.032062416954538465,0.5006059744212716,0.052467258797928296
152,0.01738396030261543,0.16594200258029526,0.05277859324535356
153,0.015062126446314467,0.16646538942211986,0.05185208248263122
154,0.01662400267304781,0.1667307614283881,0.05203527431086855
155,0.016477567186841194,0.1655676638443488,0.05341075867056172
156,0.03249239904928919,1.001364236911759,0.05413740492897374
157,0.014236829205817123,0.1678243311385118,0.052793825383733096
158,0.01736475611151926,0.16883698297208047,0.05109458736464581
159,0.018169015961374317,0.1679459884137237,0.05270506338316407
160,0.031941711693051086,0.33386590312475867,0.05313051454618974
161,0.021948788773091248,0.6676270897101039,0.0539416436021191
162,0.032065925119517835,0.33425658937127417,0.05170542133943452
163,0.016801929410681374,0.16604444241388144,0.05349633581584979
164,0.01750912734309484,0.16599300475453518,0.050889785717331576
165,0.015920442056957633,0.1647440561645229,0.05219091244626237
166,0.016554760597231176,0.16725848842544527,0.05313161441744433
167,0.020624884687431216,0.669750634663165,0.05102411303770324
168,0.01677198315482797,0.16938863335235566,0.054017792492242735
169,0.03200289553746304,0.3339006600248693,0.05128433834489857
170,0.9658720763775643,1.001141722013068,0.9673177134647964
171,0.015297032660614465,0.16662121632436513,0.051601887599273796
172,0.016666221701985957,0.164880395439363,0.05298321462102262
173,0.0321829845441178,0.5006642188159309,0.05348722805971236
174,0.015858363324990053,0.1650910592514382,0.04994318536578521
175,0.016005494869598624,0.16786751621872065,0.05144472887342739
176,0.015693401389083858,0.16656043820338726,0.053548813260591764
177,0.03256883953846595,0.33379198155162854,0.05214675023598745
178,0.032323133426189,0.5009940017369813,0.054679245897981725
179,0.032380204961965336,0.3339131232504546,0.05168165352858843
180,0.023116022535002417,0.6670951036919546,0.05013837522746212
181,0.03193408537525935,0.3335637537117368,0.05230869077496309
182,0.016228954680208928,0.16592360193804584,0.05398859654950272
183,0.016940703470911367,0.16549361386588712,0.05304185522398082
184,0.01659468951868922,0.1674938757247779,0.0521460765180156
185,0.015935369067710085,0.16655837623055703,0.05195960692583314
186,0.01625788816695273,0.16548791187812856,0.054074433418547195
187,0.016732932976883358,0.16600379105086466,0.05237710072312276
188,0.015730248250916574,0.16584895126119786,0.05176937527671585
189,0.03322588931182509,0.3313153865010938,0.05132287925611181
190,0.020794585176354977,0.6665837591094802,0.05389000466929505
191,0.016138821003796117,0.16713855001741618,0.0521964033340596
192,0.032438633981648195,0.3322051389779584,0.05162841036290679
193,0.03176820717177311,0.3339583896926271,0.05271332942694411
194,0.9652699238713813,0.9994776333458743,0.9670385373298589
195,0.01706105669991074,0.16726116640768637,0.05250006191330868
196,0.0170966122483644,0.16775158777655141,0.052586561358669466
197,0.0156931937980818,0.1685312367523201,0.051575695045978406
198,0.9661177549713621,0.9994896437630393,0.9668601018614152
199,0.014906847884901398,0.1669742323203344,0.0516140660272027
200,0.01719937718740744,0.1669823757608401,0.05278502117514079
201,0.01668344352390884,0.16537640435282422,0.05244062541405178
202,0.016339340633291698,0.16725447213807257,0.0529376045010443
203,0.01885719774749429,0.16654032179864237,0.05341493380584349
204,0.017393376613276588,0.1680190692219335,0.05388800493867957
205,0.9671911718152959,1.0012124115321797,0.9659645952914117
206,0.016535660786652806,0.16640183586366816,0.0516814678124999
207,0.015137636181817288,0.16568854799820637,0.0514522312760387
208,0.015543927976126748,0.16698112971157236,0.05278101138941806
209,0.017413235446752075,0.16650031427995962,0.05159232784738596
210,0.015912881263823196,0.16723005949519132,0.05328467650180876
211,0.01656014670193083,0.166776987678117,0.0525102292984659
212,0.964778997807664,0.9986891770610079,0.9684477417688532
213,0.02012022582403589,0.6671354713802794,0.05302512631816842
214,0.03240472835680335,0.3342050309018021,0.05378152838579005
215,0.018975344414492456,0.16787445196602127,0.05264688044048006
216,0.02210541382694474,0.6659991141171333,0.05280384394134867
217,0.03245677121708393,0.500010327604082,0.0531772333163392
218,0.03153876169947481,0.5009221262730051,0.053438821450230684
219,0.033847001658486614,0.3323941515917041,0.05399208434058193
220,0.03157133881373926,0.3330534196220189,0.05310365000419757
221,0.9651649325167068,1.000891145548647,0.9657007288222029
222,0.016531885541047515,0.16814580076356503,0.05130371609168257
223,0.01675808934406094,0.16531060853843654,0.05374742051257836
224,0.016587101804565085,0.16725469915908175,0.05186514799680462
225,0.9663334624556187,0.9987729210567569,0.9672723052607425
226,0.03229886529245454,0.33367293428952044,0.05242084453876625
227,0.03256087933017914,0.33305080604959636,0.054163168659206666
228,0.03468868422224385,0.3329721815956119,0.05233599799152915
229,0.967712143152148,0.9974702936429899,0.9654559894303182
230,0.015421420222666356,0.16598952705988637,0.05312150203207525
231,0.022908383606940416,0.6672070998614993,0.052705114402630815
232,0.03320777585335337,0.33356865620317916,0.05195094197437431
233,0.014423177174246599,0.16576170453881547,0.053510026120990706
234,0.015840701275354876,0.1659700985681424,0.053907209423420345
235,0.015793936022158804,0.16651713455843078,0.05245125719122504
236,0.030243351091646963,0.4995591659606128,0.05335814945602623
237,0.03176625842250009,0.9995400893246668,0.05476966150039555
238,0.017522558694682836,0.16628446724755103,0.051465954016384
239,0.015202404412071786,0.16822162058665954,0.05162357689332417
240,0.01680376906948017,0.1665885076975028,0.05371051549973323
241,0.016502952579988298,0.16635297883506348,0.05234468498090387
242,0.01641787554513779,0.1658817702869251,0.053545763913194835
243,0.03116064946403203,0.33262761004865055,0.05338644829794727
244,0.032100936936796394,0.3328160905975964,0.0526818298895892
245,0.03214385408317049,0.5006383356129951,0.050639592323694985
246,0.017837424702463286,0.16636373368188673,0.05337805503536856
247,0.0174014881852284,0.16707305446060391,0.05328381747604085
248,0.015410597403407207,0.16652032495275154,0.05051960430985507
249,0.015404874888317663,0.16599000006641032,0.05291764232889593
250,0.015602471811489205,0.16674168477092433,0.05041206081251497
251,0.016605005194901733,0.16699414008490013,0.05342828490722511
252,0.015451463614082832,0.1666669129861701,0.053419680365644664
253,0.017039775160916225,0.16716717955364374,0.05250888930438713
254,0.032395355703824305,0.3335112955271845,0.05411132788737867
255,0.03303164246392021,0.3346205462545342,0.05136212667730361
256,0.03160108219344096,0.3325314436702977,0.050394366039259446
257,0.015465567046103452,0.1680569154654441,0.05316849395240705
258,0.017953944937132132,0.16587587201066106,0.05229731269158215
259,0.015250018412020299,0.16644473771625543,0.05294766971914074
260,0.01616813778190632,0.16579726556408123,0.05152828002990052
261,0.015541795361470144,0.1676735088490856,0.05304696649089644
262,0.0161966406275821,0.16751575126632587,0.05230971012641333
263,0.016513791495379647,0.1657130165340543,0.0529119353658246
264,0.017214415296605824,0.16559859336916452,0.05265831084409758
265,0.017050551525801757,0.16639900000042263,0.05367283075340675
266,0.016417434718590786,0.16554884416715318,0.05336773168607771
267,0.016989289582874118,0.16459127957897918,0.054825851395813335
268,0.01727274336713193,0.1642375118747667,0.05316813742172231
269,0.03228154999551469,0.33345651691508027,0.05304092996045054
270,0.016243697201404644,0.16651061991334526,0.05323129208060631
271,0.01610873289348224,0.1655888385360955,0.05132087656105139
272,0.016548071746983993,0.16613216040745843,0.052594593983581205
273,0.965635319906508,1.000730716637923,0.9676006647906097
274,0.03132990031396418,1.0001273602795722,0.0543024144693731
275,0.9670043969411946,0.9984696892209493,0.966956887673507
276,0.03025729262102526,0.33388269658393194,0.0532172803316789
277,0.9662577285166563,1.0006547028242567,0.9646348586619848
278,0.018676965261487585,0.16802091389231075,0.053534844521489156
279,0.016071172637218013,0.166301195119658,0.05207101865773932
280,0.016150050420410646,0.16623200032754612,0.05258197220748826
281,0.9661019216147024,1.0007779128582104,0.9664481529286373
282,0.03155765920191861,0.4991015213552417,0.05223198603344151
283,0.9666965602456788,1.0005336495497832,0.9661357073250201
284,0.023187707841100084,0.8349642708747207,0.05083757129129118
285,0.022639792045269055,0.6661206592325383,0.053897745416406274
286,0.015538720838163942,0.16825987148585933,0.051778394432613555
287,0.03303965720630133,0.3343476155050769,0.052096565391370586
288,0.017886400603536474,0.16749825372338464,0.0534674249873745
289,0.9675383995965358,0.9999958452568268,0.967245435719209
290,0.03389356234282668,0.49892277114899897,0.05314327269568702
291,0.015965749463823817,0.16747989278797384,0.053048768974203256
292,0.016118314412077537,0.16739735169681422,0.05200393606585697
293,0.9652276664429842,1.0001440178339447,0.9667097579922881
294,0.03362130070785215,0.33173129292819387,0.05160066849490771
295,0.015185970935018547,0.16727766512135273,0.05342862131348328
296,0.031314461198201936,0.5000633136661893,0.05253993295250162
297,0.032112533425136376,0.33254345770532123,0.0538005900204422
298,0.9667702410953894,0.9994059752807771,0.9671178729648178
299,0.017059961765594444,0.16778901806258778,0.05346836708205237
300,0.015622002923588715,0.16619021805663092,0.051750951047495226
301,0.02160637512201626,0.668475020343191,0.05197679057209737
302,0.032023616687344006,0.33038173394592185,0.053574809751454726
303,0.01767482378350428,0.1661477578602011,0.052649119022533566
304,0.014659543611250698,0.16697728875986775,0.051995474999083566
305,0.01649064953351533,0.16662165596965353,0.05194804597302451
306,0.01608794641586405,0.16788495722673435,0.053113277457433654
307,0.015864872756460736,0.1681608024162973,0.05218159659633071
308,0.015051842531840191,0.1666761165334699,0.05256522265276424
309,0.032758151448410835,0.33448007069002256,0.052213322063412254
310,0.034758311191390605,0.3329585962940813,0.052279025865906624
311,0.021533760314972766,0.8318218624217818,0.052525960068687386
312,0.03151129977653662,0.3337689734464624,0.053625803244967456
313,0.016522099894019444,0.16716802369292694,0.05242043939184951
314,0.02367931439220488,0.8323826088033167,0.05191571758188983
315,0.031979548790540276,0.33270250477162855,0.051374490989932034
316,0.9657697873986163,1.0012138826608163,0.9666107393859108
317,0.015762756651110724,0.1669185671492403,0.05211256127910586
318,0.03266538155260813,0.3339487846892413,0.050683024054063594
319,0.015650255949280233,0.16809247601702382,0.05265925063237803
320,0.03131167204879173,0.33380582973708944,0.053600614353763495
321,0.03279374111570031,0.3336408739279893,0.052631697430032695
322,0.016739435575512007,0.16508852541144373,0.05228103787437627
323,0.9684218425478257,0.9983614259751117,0.966797479243966
324,0.9668282049728447,0.9999088675447425,0.9663616168333308
325,0.016083949823568436,0.16581352738679006,0.05305657287275425
326,0.016086234691808334,0.16603625169749306,0.052307577300282904
327,0.029716609962233298,0.3313067841338752,0.05137889783523121
328,0.9653288096883776,1.000725489694396,0.9670922077949468
329,0.9663620356942917,0.999827098275899,0.9657429917103386
330,0.9662378851414859,0.9989155267832932,0.966340823235903
331,0.9688739932902342,0.9991346372959395,0.9661692263729564
332,0.965376384924005,0.9992912953550608,0.966203170828392
333,0.02267192141785364,0.8321206763886145,0.052587253582262544
334,0.03302821026042135,0.33400483408832193,0.05306209484398996
335,0.9672939931146118,1.0002839498899911,0.9657960312709991
336,0.9658962317075697,0.9997649136456458,0.9667369442406544
337,0.017195111343380993,0.16755091899595423,0.053124134179686484
338,0.9651057401822752,0.9993513563235376,0.9677816322201931
339,0.021744677004998738,0.6653971771720434,0.05296063436634386
340,0.01705620205032947,0.16644476883801795,0.05238368595480576
341,0.9669766565052063,1.0003401415427895,0.9676329438483631
342,0.03364551164149964,0.33228502696313567,0.050864615554326975
343,0.017511200143444233,0.1667893430695479,0.053582242521911176
344,0.015562016948451777,0.1669826827975145,0.052075398305679116
345,0.967674204682435,1.0002995118948566,0.967786312554179
346,0.9668440368997904,1.0004148210754613,0.9671378210379185
347,0.9646184775850593,0.9993083478025272,0.9658601113678151
348,0.966029332184422,0.9997958574083525,0.9650288765443895
349,0.024535642294378632,0.8336836987191609,0.0518146913756465
350,0.016524898733168467,0.1660445018175958,0.05272606623474164
351,0.01605978578680849,0.16666554408907916,0.051816165696557316
352,0.015306597107232846,0.16847039646595785,0.05178776340714294
353,0.032525686386725865,0.5005459947799088,0.05286678409665902
354,0.033320793318444605,0.3321370976542136,0.05211567579234363
355,0.03220179114863629,0.49979365184740343,0.05246634860529836
356,0.965440987386605,1.0006057058363633,0.9677474332337237
357,0.032861467618403396,0.33328294913968143,0.05239519590424627
358,0.016482680782754257,0.166105574946179,0.05308677262823129
359,0.016166710777024404,0.1671420216440263,0.051531553972632295
360,0.01653016429139106,0.16783470557020416,0.05024267918015681
361,0.03339101799236259,0.33316523143500526,0.05258382299405254
362,0.01552994882702152,0.16680626700812906,0.05121368807873227
363,0.015603565691040011,0.16756455972026127,0.05434811339516547
364,0.9679866683356605,1.0010073464689366,0.9669952594274988
365,0.03162280926275891,0.3337127591662104,0.0530127301335162
366,0.0335673616434259,0.33392292368651366,0.05090232920674187
367,0.017437717840186818,0.1663856719877596,0.05220120778795236
368,0.9658517646301363,0.9983295679341061,0.9648318810941294
369,0.032851378459725855,0.33374328208076876,0.05105886374166648
370,0.032375881556446016,0.3331943435485161,0.0530815390234017
371,0.017500886030414147,0.16623440097581976,0.05158445356533345
372,0.03289429857011551,0.49942955103482095,0.05308669599278037
373,0.02386275757612499,0.8331420816126461,0.05242597726752778
374,0.9661729791312365,0.9992773165058055,0.9667472854675865
375,0.029780729299834583,0.33382109121523473,0.05393318649928065
376,0.9641250764485897,1.0010603370987918,0.9632298787222097
377,0.016095900281541845,0.16662034434229103,0.05246545044491374
378,0.01617400514286601,0.16807567077394778,0.05251454083373656
379,0.03490937091834692,0.3340605732329679,0.05282545342346545
380,0.9643519830704408,1.0010306145622239,0.963792755244014
381,0.01665969762944552,0.16842480021661915,0.05441117725900632
382,0.9642534181415164,0.9993713195992563,0.05044694673798658
383,0.03204430674176604,0.4994112823573643,0.05407326601021838
384,0.9684097098980841,0.9995995472709573,0.965502237966419
385,0.9679105530842377,1.0010707994546792,0.9649049660341307
386,0.022055407555963667,0.8325634262851489,0.05271799517810686
387,0.9641944886529283,0.9992506722201728,0.9671163090404922
388,0.9663505869892326,0.9991973311226829,0.9661808105078791
389,0.03241316912395588,0.5015831884803351,0.051962187854569845
390,0.016321836936822653,0.16630639457818155,0.05344844480916722
391,0.01620567037296241,0.16717837000363547,0.05308405655259811
392,0.014908664919730254,0.16606052720975412,0.05308487392752575
393,0.01765509782973071,0.1663920247635277,0.05546664036221543
394,0.01626174703459326,0.1658923018951745,0.05377436669832957
395,0.0334593082299074,1.0004154397356635,0.05372615630944915
396,0.96681503736122,1.0014340531045072,0.9674602548429835
397,0.03232134769866186,0.33431829409456787,0.05135373491299709
398,0.017437902418104837,0.16635017501723748,0.05418096788792521
399,0.015890844595155728,0.16753473184335604,0.05284558267779674
400,0.015621755062442592,0.1669219988679611,0.05194065712136247
401,0.9685418481137724,1.0009565167624341,0.9674745151428246
402,0.0229438860617556,0.6671617883956471,0.054516694231546564
403,0.03149135938618771,0.33508642152090434,0.05210179621641112
404,0.022261366531736607,0.6657615764252914,0.05144803739410993
405,0.9666488857922534,0.9985751499355364,0.9661147738179665
406,0.03178401193029885,0.3327235970595347,0.05251651613536756
407,0.01592332287165843,0.1675387464685579,0.05173838368524048
408,0.01611799168492743,0.16639349991368682,0.0552756579354874
409,0.016435219106508223,0.16681033335344927,0.051665036407900586
410,0.02102407100895007,0.6667709641148443,0.05374822555234529
411,0.9666081006322284,1.00100666089928,0.9664059924380851
412,0.015399114089031437,0.16450525593905055,0.052565345111248184
413,0.016931294683195843,0.1666796307579177,0.053013407715225176
414,0.030699522785813012,0.334023787527714,0.05298435051562723
415,0.034899402246853665,0.3341867520674358,0.05174141246795134
416,0.9677966061390232,0.9993514099884746,0.9667051470529773
417,0.967375111797783,1.0007099026038495,0.96677594535119
418,0.03241613962179482,0.3321774722618161,0.05493016892423875
419,0.030925043242643117,0.4997540913778939,0.0514454746755862
420,0.9646536167714884,0.9995876558342509,0.9663601142915933
421,0.01656646213454517,0.16564192211726467,0.05135306565703632
422,0.966964100903364,1.0006187855289637,0.9643352779027886
423,0.9657885598132958,1.0003692475126835,0.9662517343928357
424,0.9667655477902112,0.9990892187522727,0.9675032958027008
425,0.9667504575985741,1.001552945231615,0.9645149599734
426,0.020960017979865214,0.6657030128795236,0.05159616464923014
427,0.9659954427925398,1.0018517173450092,0.9669172120539729
428,0.017528122692701716,0.16721038985615588,0.05171446334418509
429,0.9661398602278495,0.9999755916635727,0.9683724306906186
430,0.014765940153186496,0.16703744574035279,0.052386186884734204
431,0.03213078074575317,0.3329405265545724,0.05261717188570746
432,0.9656294716175121,1.0003787623242029,0.9668009256248866
433,0.03261554854639294,0.3338907117316176,0.05159691143912794
434,0.031007937427295608,0.3319037738318899,0.053480238353404465
435,0.03138957582459296,0.5020989302385498,0.0515310567629636
436,0.9662032068205423,1.0009674164301094,0.9661044178661359
437,0.03231714690486536,0.3330230551862728,0.05303749798662479
438,0.015076813182484525,0.16820334628824798,0.05336557975100399
439,0.016707740683726074,0.16943160421279804,0.05178617164216393
440,0.01757645109359818,0.16671280042665548,0.05227331077923517
441,0.0340927992606493,0.33333816420474155,0.052209076493875746
442,0.9668694019817721,0.9995874941908044,0.9646159380690421
443,0.9662940759501465,1.0003777464673256,0.9682265427732991
444,0.03327157337466767,0.33322794608615264,0.05403210816427881
445,0.033158520164454586,0.3327927430353358,0.05276958764600813
446,0.9651466522638497,1.0005151722902648,0.9656927792660505
447,0.03133991691536707,0.33584732871133366,0.05193052513390716
448,0.022515442064262068,0.6665251555970755,0.05267634689417272
449,0.965179316225984,1.0003185782839203,0.9644806238367242
450,0.9665000834597167,1.0009546929955266,0.9671770098931586
451,0.9663250086743993,0.9997596213927814,0.966576892271939
452,0.032321205105271075,0.3335689601368809,0.05230332420011368
453,0.03268637760762753,0.33322815233315584,0.05338915137513458
454,0.017404427496565445,0.16739340464345465,0.053692642401409585
455,0.015387206418659805,0.16753715591788695,0.052403299628173104
456,0.032831394502433574,0.5002322842105511,0.053281481754081414
457,0.9667614495518525,1.0022063644951846,0.9684612775656763
458,0.034432997519237486,0.33383228938011,0.051737009294247786
459,0.017879648657887902,0.16617097982718762,0.05204539011786132
460,0.015460107984079258,0.16535329851972455,0.050906249555094235
461,0.9664275858800708,1.0003507503579225,0.9651648772290143
462,0.0163442834653232,0.16589263058156664,0.05164419450903132
463,0.9663654074388316,0.9992820101042521,0.9671929250844215
464,0.03314194438262917,0.499993453691177,0.05402960555589582
465,0.032798446108761904,0.33283742644225367,0.05144931736200357
466,0.015849536220986685,0.16746696290471252,0.05327275645949742
467,0.030865512229407567,0.33395646578627086,0.05238385872188753
468,0.9681186075389293,1.0004160319789168,0.9665460060421645
469,0.032303117926947116,0.3305246150676682,0.053441162824038484
470,0.9678518722305541,0.99918124618089,0.9653707401376642
471,0.016234140371709418,0.1663452335361193,0.05288766579536345
472,0.015528764301146792,0.16619085061582267,0.053505673662543704
473,0.9650162931685663,0.9996829700349884,0.9665675893910776
474,0.9655135250668575,1.0004011034324198,0.9669804528248803
475,0.031845908991446556,0.5012242227392671,0.052098069511680875
476,0.015226848963326581,0.16715053043692252,0.05215257841589981
477,0.018063680277363374,0.16929293893304814,0.05151407355491695
478,0.01606184022287221,0.16813163972346035,0.05325665621959014
479,0.9674260874237228,0.9990596010350457,0.9667771132903855
480,0.01355620284256716,0.1669255899978014,0.053428991973940854
481,0.966629841972538,1.0006702134817376,0.9652955991891644
482,0.015860115250354852,0.16682498834231685,0.05427899126761117
483,0.017014078369302094,0.16561059662219796,0.052857228948011856
