Row,bagging,logistic_regression,random_forest,svc_linear
1,-0.6008944025705708,-2.4927411053595474,0.6058871346115254,-1.2519139083278565
2,-0.8179156983606181,-2.3190204908791205,-1.0374541316341233,-1.0473241512992952
3,3.318500339983954,2.693600011218805,3.420762410606072,2.6648392314722855
4,-0.3506424531941035,-1.8897441898306595,-0.6211796319238299,0.014841167446645648
5,-0.7877919135756688,-1.630083425285717,-1.0384031377557192,0.6592641357077242
6,-0.8079932020353165,-2.453856730690892,-1.0583898524791173,-0.29822587031501446
7,-0.8079932020353165,-1.65345205240134,-0.7855353661830234,0.9061468846689769
8,-0.8625169167930729,-1.689207075361964,-1.0511618112720293,-2.8222131484879482
9,-0.8597211360249659,1.935406844808981,-0.8920456024796856,2.147963602618722
10,0.4950020501835581,-2.410062354228794,-0.7450331832893413,-0.6507783625231356
11,-0.5565751377997756,-2.506822657289667,-1.0099735404929007,-1.0143745324273221
12,-0.8625169167930729,-1.6466088824427942,-1.049532013837893,-2.8189377511999676
13,-0.7470279849165691,-2.5056501096039643,-1.0511618112720293,-3.398158998438768
14,-0.8597211360249659,-1.4737545398429275,-1.0347494095997491,0.7002739880231993
15,-0.8597211360249659,-1.9198626505789185,-1.0347494095997491,0.28377736345616544
16,-0.8625169167930729,-1.4382193339723532,-1.0511618112720293,-2.7125338944228385
17,-0.8597211360249659,-2.346543345978265,-1.0094142870445846,-0.7582633261725458
18,-0.7592357422922233,-2.389214434642169,-0.985976198103019,-1.3064653498602503
19,-0.7877919135756688,-2.069547198615608,-1.0621548770856633,0.24611194311029627
20,-0.7877919135756688,-2.5188319977156883,-1.0384031377557192,-2.5543946430005153
21,-0.6132518451783662,-1.644077362877431,-0.9734921663310221,-2.8680050056460473
22,-0.8179156983606181,-1.4080539169998216,-1.0374541316341233,0.48258798956606624
23,-0.8179156983606181,-1.0664709045886192,-1.0325714801430916,0.6503998173370641
24,1.473728912984746,-0.8880471344531023,-0.5219927819753852,0.8229854845220399
25,3.3185002395174785,2.6581608103206538,3.420762398544927,2.4326074066679846
26,3.3185003370977815,2.7818655708234847,3.4207624093267617,2.5451937908950173
27,-0.8625169167930729,-1.5425199271755687,-1.0511618112720293,-2.7176064077256554
28,-0.8212300744348995,0.03158453498004726,-0.9919472646181472,-1.1126184410801034
29,-0.8079932020353165,-2.513689001562807,-1.059163037941567,-1.4146986120169756
30,-0.7582455958020724,-1.463251187023023,-1.0621548770856633,0.6149080951782812
31,-0.8079932020353165,-2.3351031773424036,-1.059163037941567,-0.05951527252446244
32,-0.8179156983606181,-2.516201470149836,-1.0374541316341233,-2.8194489220032737
33,-0.8079932020353165,0.1170571234345716,-1.0097259943635382,1.6263708727153694
34,-0.7761782573534002,-2.0749477991079215,-1.059163037941567,0.771191026197489
35,-0.7085951973610929,0.010130526438622492,-0.9546888427209408,1.5916018032108554
36,0.24159094219533225,-1.564410824729098,-0.8572712210952348,0.8885954774168467
37,-0.8079932020353165,-2.427826507052557,-1.0352917269165167,-0.21156227338437394
38,-0.8625169167930729,-1.9865141387371041,-0.9124545904891136,-3.0490074428882386
39,-0.8079932020353165,-2.45333749628743,-0.9245624577908862,-0.26937120434958145
40,-0.8597211360249659,1.7208053728226864,-0.9239538778673853,2.1015692839903695
41,-0.8352543215562533,1.7904634218354085,-0.88110600673742,0.9111891061063009
42,-0.6629534514923306,1.4730938561192661,0.6975275363358423,1.8212542258753857
43,-0.8079932020353165,0.8621959423078026,-0.983526708216818,1.793862641537453
44,-0.7877919135756688,-1.2127472786159232,-1.0384031377557192,0.7314797216008552
45,-0.8597211360249659,-1.2867694283279585,-0.8920456024796856,1.564119320302565
46,3.3185003419571766,2.7550008024878707,3.4207624129828376,2.7287683908185776
47,3.3185003405088147,2.7529972167798067,3.4207624111620625,2.5130819592164464
48,3.3185003415233747,2.8590838851612537,3.4207624158511036,3.0896593406585717
49,3.3185003294476116,2.7578870595443736,3.4207623916914196,2.739710402560662
50,-0.8597211360249659,1.3216721626748553,-1.0347494095997491,1.9921276543231967
51,-0.8597211360249659,1.0704608379502816,-1.0094142870445846,1.9119092779742746
52,-0.8625169167930729,0.8007192548084433,-1.0307209640337895,-0.26434587905794155
53,3.3184998381638255,2.724674281037712,3.4207621320621207,2.6939074552970173
54,-0.6727516785464576,-1.906433097160262,-1.0352917269165167,0.7280576179281943
55,-0.8179156983606181,1.0033247145950923,-0.9886576219662925,1.7984674517567032
56,3.3185003405341496,2.8239722962201976,3.4207624135454595,2.993666584313573
57,-0.6627624375045462,-1.1321136635439397,-0.1088643643268435,0.7123260826288212
58,0.038077486029017185,-2.5100613126446434,-0.7080511144646445,-1.8514312857787303
59,3.318500336560186,2.73587837899511,3.4207624060549056,2.7162220119027065
60,-0.7282343054129252,-1.3818771317253635,-1.0374541316341233,0.4457814392504777
61,-0.7582455958020724,-0.9984188599845178,-1.0621548770856633,0.8917278469198994
62,-0.8069388100496635,1.166911063648051,-0.9136733508037432,-0.07767754671582264
63,2.9972783130038865,2.570836583994304,3.064128948104351,2.3846084857386125
64,0.30816203599245795,-2.197259297917439,-0.9546888427209408,0.564970989424464
65,-0.8597211360249659,0.10213908875495392,-0.6119571058870947,1.6514382307347928
